tag,text
54399,"Hi I dropped my card holder on the shuttle bus (D2) around 6.50-7PM today (31 Oct)! Contains my ezlink card and matriculation card (ending with 5190A)! 

Please contact me at 85001294 if found! Thanks a lot!! "
54398,"# 54359

Hey there! Here are a few other options that you may consider besides the ones that have been suggested in the previous post: 

1. Mid-term scholarships
2. CPF loan 
3. Approaching the financial aid office at utown to see if they're able to assist you further

4. Taking up a few highly paid part-time jobs like tuition. If you have 5-6 tuition kids at around $50/week each, that will be approximately $1k a month. By hustling more during the holidays, you should be able to foot the school fees on time and have some leftover to spend on food and entertainment

5. Taking LOA for 1-2 semesters and working full time during this period to save up. Do note that there'll be a penalty on school fees should you exceed the normal candidature though, hence overloading will be required for this option 

I personally know of someone who is paying for their own school + hostel fees, and living expenses in this manner by method 4 so it's possible and you wouldn't be alone on this arduous journey. It will be good if you currently have some buffer in your bank account, otherwise I'd personally recommend a combi of 4 & 5, after utilising option 3. Good luck and all the best. Don't give up just yet as you'll emerge stronger after this experience!"
54397,"I only go for math tutorials to collect my assignments/midterm, but once I'm inside, I feel very bad for leaving, so I end up staying for 1 hour, not really paying attention to the tutor "
54395,"If high level modules don't have webcasts, do the lecturers mind if we just bring in webcam and make the webcast ourselves? Like the old university days when universities have 0 webcasts, just switch on the webcam and go to sleep."
54393,"Having taken 3 CS practical exams, I have managed to get only at most 50% of the ""levels"" done. Every time I will be met with some kind of bug in the early stage which I have never seen before and that would cost me either a large amount of time or I just get stuck not knowing how to debug it because StackOverflow is banned. 

Are there any advices on how to prepare for practical exams? Currently doing Java right now and can't really find exam oriented resources to practise my OO paradigm."
54391,#54391 Don't stupid leh. Ban then how the people who need tabao going to eat? The construction workers who tabao food from our canteens don't need eat already
54383,"Quite surprised that #54221 went viral. As your fellow poly mate here, we should stop having the mentality that JC kids are ""smarter"" than us. While my ""high"" L1R5 does not allow me to enter JC, I feel smarter than JC kids as: 
1) I get to eat at McDonald's everyday while my JC kiddo friends can only eat fried food during ""fried-food Fridays"".
2) I have lots of opportunity to pon lecture and tutorial, allowing me to be independent and self-study instead of JC students having a fixed timetable and behaving like zombies
3) We get to save time as we dont have first parade every morning. No Majulah Singapura, no school song
4) Most importantly, poly students are better suited to enter NUS as we trained in not wearing uniform, unlike JC kiddos who cannot tamper pants, cannot dye hair, cannot wear ankle socks!
"
54381,Hi!! I left my macbook pro charger (without the wire) plugged into the outlet in the study cluster at Science today at around 1pm. Please let me know if you have seen it. )))):
54379,Anybody from FASS thinking to change over to business? :(
54377,how do i nicely tell someone i think their work ethic is incompatible with mine? we've done a few projects together before but it seems like he just puts in less and less effort with each one and i don't have the balls to ask him to at least just turn up for project meetings. i don't want to work with him anymore but i don't want this to sour our friendship too :(
54373,"Im a sad extrovert who cant share my feelings with anyone. Lately ive been feeling really sad because there are so many thing happening in my life which are beyond control. I really want to share my feelings with someone but everyone around me has their own issues. Not having anyone to talk to is killing me. Stifling my stress,depair and sadness is very painful and I feel like crying all the time. I wish someone would listen and tell me that I deserve to feel the way I feel. I wish my parents would understand that im trying my best and I am struggling everyday. ):"
