tag,text
52999,"Dear RVRC,

The intent is to provide residents with a sense of pride and accomplishment for gaining more demerit points.

As for number of points, we selected initial values based upon data from the random number generator and other adjustments made to milestone points before giving them out freely. Among other things, we're looking at average per-resident demerit points rates on a daily basis, and we'll be making constant adjustments to ensure that residents have challenges that are compelling, rewarding, and of course attainable via offences.

We appreciate the candid feedback, and the passion the community has put forth around the current topics here on NUSWhispers, our forums and across numerous social media outlets.

Our team will continue to make changes and monitor community feedback and update everyone as soon and as often as we can.
"
52998,"A student once asked me at a dialogue, “How is RVRC going to ensure that this RC is a good RC?""

As part of my discussion with the student, I asked his friend, who is staying in RVRC, if he liked his RC, if his RFs were good and were helping him to live well, and if he enjoyed going to GEQ, ES, WR classes every morning. He readily said “YES” to all of these questions. I replied - “Then you are in a good RC!” "
52997,"I am a year 2 science student currently residing in RVRC, and in light of the supposedly negative confessions on the college, I just want to highlight a few things on the college.

1. Yes, to some extent the demerit system here is a bit harsh. Some offences indeed are not worthy of demerit points. Perhaps the issue is with the Resident Fellow (?) and not the college itself. Come on we are all adults at least respect our privacy. Just pray that you get to stay in the tower block like me if you are an incoming freshman looking to stay on campus.

2. Flag days, Walk for rice, International Coastal cleanups, other events etc which require you to wake up 7am, wear the purple RV shirts and have your Saturdays burned. Yes these events are kinda boring, compulsory, waste of time, etc. But before you even applied you should have did some research that these are just some of the college requirements to fulfill, and RVRC focuses on sustainability. Not as if they expect you to commit to a few CCAs like in the residential halls to earn your stay for year 2 in beyond. So just suck it up.

3. Central location. Need I say even more? 5 minute walk to the exam venues, 7 minute walk to Science (And Yes, there is sheltered pathway from RVRC all the way to science S16) and compared to the people staying in UTown we actually have it easy. No need to worry about squeezing on the campus buses.

4. Some of the hate towards RVRC on NUSWhispers is unjustified. Read the other related RVRC posts with a pinch of salt."
52996,Without sex is a relationship still a relationship? Just curious.
52995,"To Engineering seniors:
If you've used the NUS TalentConnect portal for your IA mod... how long does it take for a company to contact you after you've applied?
I've applied to some companies 2 weeks ago but till now I've not heard from them.
Am I doomed? XD"
52994,I hope some NUS students can be more considerate. Hogging on two seats in the PC commons/Mac commons just because you want to put your bag? 
52993,"rules are dumb, demerit points are ridiculous but nobody forced any of you to stay in rvrc?? we acknowledged the rules and even did a stupid quiz on uhms when we accepted our offer. now that people are getting caught and actually receiving demerit points, rvrc is being “unreasonable” and “treating us like kids”. the rules are there and we all “agreed” to it when we chose to stay. just because of the fact that they haven’t been enforcing the rules so strictly in the past x years doesn’t mean that these rules are gone lol. grow up and stop whining like kids, 6 demerit points won’t ruin your future "
52992,"Hi NUS,
On another note, RV requires students to complete a module, and 2 forums (~12hours each), all of which amount to 0 MCs, students can get the RV certificate. For seniors in RVRC, the senior year programme was not developed yet when we entered the college, as it was just transitioning into a two-year programme. We were only told that there would be forums, which we expected not to be intensive, due to it being non-credit bearing. This year, we were newly informed that each forum comprises multiple sessions, adding up to around 12 hours. All non-credit bearing.

For prospective freshmen, do take this piece of information into consideration, if you are interested in applying for an RC academic programme. Consider VERY CAREFULLY"
52991,"Dear NUS,
Once again, this is another post about RVRC. As a student from RVRC, I cannot deny that there are benefits to staying at this residence. It is conveniently located near to several faculties, and right across the road from the examination halls.

Initially, RVRC struck me as a down-to-earth college that was peaceful and suitable for an introverted person like myself. I used to be proud of being part of the RC and was somewhat glad that I was re-directed to this college instead of the UTown college I had originally applied for.

Well, not anymore. 

I believe that those who disagree with the influx of complaints on NUSWhispers are those who have not heard stories directly from peers who have been unfairly treated, or who have not had close dealings with the RVRC management. Over the time I spent in the RC, I heard many stories from direct sources about the management's antics (both small and large scale) which has soured my opinion of them.

Examples of unfair treatment would be when some students had a particular RF barge into their rooms, for trivial reasons such as having more than a pair of shoes outside their doors. Or other students who experienced having their doors knocked and then immediately opened by that RF, who did not wait for the student to respond to the knocking. In itself, this act on the part of the RF reflects utter disregard for students and has led to students feeling enraged and violated.

To give an example of a more high-profile violation in the college, there was also a fiasco regarding the College Student Committee for the batch of 2016/2017. A new committee of students was hand-picked by the management without the CSC's knowledge, and the CSC was later abruptly dismissed without proper notice. There are also more stories regarding the unprofessional behaviour of RV's management.

To clarify matters, I myself have not gotten any demerit points from the college. I am not here because I am unable to accept the weight of my 'mistakes'. I believe that RVRC students are posting these complaints on NUSWhispers instead of sending in emails or posting on RV's facebook page because we want to make these issues known to NUS, and thus provide an external pressure to the college to change their management style. Because if we sent in a private email, would they really bother doing anything?
"
52990,"To all the salty RVRC students who are sending in ugly confessions about the place that u r currently residing in. What they are doing aren’t against the rules, while it might be slightly overbearing at times, it doesn’t mean u should post nasty confessions on this platform n flame the place. U should voice out your concerns to the person with the highest authority in RVRC instead of hiding behind a screen n act like a keyboard warrior. Take some pride in yourself n reflect on your own actions. People mentioned that talking to the management didn’t help, have u tried talking to the master? Please do yourself a favor and tackle this in a more graceful n civilized way instead of acting like kids here. (People r judging not only RVRC but the ones who r posting here too) "
