tag,text
65598,"Prof ben, will you be teaching cs1010s this coming semester? I saw your name on the course schedule together with prof leong wai kay"
65596,"Similar to #65596, I have also rejected many guys due to what I believe is my sexual orientation. Agreed that I shouldnt be wasting their time in leading them to believe there's hope in being more than just mere friends. However, the people around me in school don't seem to suspect it because of my appearance and behaviour, also the fact that I'm surrounded by a good balance of friends with opposite and same gender. When they ask me 'why have not you found a bf yet', I just say I am a picky person and haven't found anyone suitable yet, which is kind of true in a way, all this just to avoid their further questioning."
65595,What is your opinion on staying together before marriage. And how you managed if your parents if they have traditional mindset.
65594,"Hi all, I am the poster of #65459. Thanks all for the advice. Maybe I should give more context on the situation. Like all relationships, we had our fair share of arguments. There was one particularly intense argument where he raised his voice at me when he was clearly in the wrong (it was something math related). After which he explained that the reason he reacted that way was because he felt inferior (due to our different education levels) and wanted to be ""right for once"". We have talked about this and resolved it, just that I can't seem to forget this incident. However, throughout most part of the relationship, he was a super caring boyfriend who watches out for my every need, tries to be accommodating and make handmade gifts for me every now and then. The only concern that I have is his reaction whenever he gets angry or frustrated. He would tend to vent his anger on non living objects, such as punching the wall and breaking his own items etc. When he plays games and loses, he will bang his keyboard in frustration. (I think this is quite common among guys who play games?) I have spoken to him about it (yes, I was concerned of potential violence in the future) but he assured me that he would never hurt me physically and would not even think of it. 

I do see a future with him as I love him a lot and he is really a sweet guy in general. We are even planning for our future together. Is this considered an anger management issue even if it doesn't happen often? Can it be resolved?"
65592,"By a CS2040 TA
P.S.: I love you Prof Ben"
65590,Any seniors from FASS who took other level 4k mods in Y4S1 while doing HT because those mods are only offered in sem 1? What was your experience? Was the workload too heavy? Am I crazy for wanting to do this?
65584,"There is a girl i like. I have had feelings for her for almost 2 years now and I my feelings for her are so strong that I think I'm in love with her. To make things more complicated, she was also my best friend and we were very close. About a month ago i told her that i liked her. I didn't ask her out just told her I liked her. It seemed to catch her off guard. And nothing happened, she didn't really react then, she didn't say she liked me back or anything. Nor did she say she didn't like me.  I assumed she needed time to think about it. 

But since then, it feels like she has been avoiding me. Before this we used to hang out almost everyday day but we haven't met in a while. She won't even reply texts for a long time now. She doesn't seem at all enthusiastic about even meeting me anymore. Is it possible she is avoiding me because she'd rather this whole thing just go away without her having to deal with it?

The reason I took so long to tell her that I liked her was because i feared that if she rejected me i would lose her completely, as a friend and all. I fear now that worst case scenario may have happeneed. 
So what do i do? 

It seems like she doesn't like me but I can't even ask her since she hardly replies texts or answers calls now.  Or could she jsut be very busy. I don't know. From being that close to hardly communicating anymore, it's a big change. 

But even if I do assume the worst, which is that she doesn't like me, how do i move on? How do i even find out how she feels?"
65583,"how do you deal with average looking girl in your clique, who looks jealous every time a  guy gives you attention instead of her, and the girl just publicly puts you down out of jealousy? How do you also deal with a sour guy friend in your clique, who suffered rejection from other pretty girls, and keeps lashing on you indirectly in group conversation. the reason for his behaviour is: you also turned him down before?"
65582,"She is 5/6 years older and definitely way more ahead in her life, but she doesn’t flaunts it. She’s independent, She’s much chattier than I am, and I definitely like that I won’t be bored with her. Question is, how do I know if I’m not just one of the fishes in the pond?"
65581,"re: #65513, I'm quite curious after reading the response. Prof Ben, would you be willing to share how you became jaded about the civil service? From your description, it sounded like a very meaningful experience once one is willing to be a realist about what the civil service is."
65578,"I've been with my gf for about 3 years. But last semester I met another girl whom I can click very easily with. We've been spending a lot of time together going for meals and studying, and have lots of similar interests. I found out we even have the same views on career and even family.

Meanwhile, I feel that I don't love my gf as much anymore. I still love her, but not as much, possibly due to this new girl. To make matters worse, we've argued a few times in the past over when/where/how to settle down as we have very different views. So far we've been sweeping these problems under the rug and avoided discussing it (since we're still in uni and don't have to address them so urgently), as though believing the other person will eventually compromise and we will get our own way. Other than that, the relationship has been stable and we are still happy (I'm less happy about the rship now than in the past, but not really that upset over it) together. It's just these issues about family planning that may be a pain to deal with when we do settle down post-uni.

I don't know what I should do. The grass seems a lot greener on the other side, but I don't want to have wasted my 3 years with my gf, and I feel bad if I leave her for another girl. But at the same time I don't know if we'll ever be able to overcome those disagreements. Please help me."
65577,"Does anyone know of any club in NUS that teaches some kind of magic tricks, occult arts or psychology related? I'm into that kind of things, but can't find any CCAs like that in NUS."
65574,"People always say that in a relationship there’ll be one who loves the other more. I feel like my bf loves me more than I love him and I feel really guilty about it. Don’t get me wrong, I do love him and see myself marrying him eventually but is it wrong of me to also feel kind of relieved that he loves me more?"
65571,"I've decided I'm going to transfer out of my course.

For the longest time, all I've ever cared about is what other people thought. I always made my decisions based on conventional notions of ""prestige"" and ""success"", because all I've ever craved was acknowledgment and respect. I thought that was the solution to happiness.

It honestly was for a period of time. But now, it's not. 

I'm in a course with a pretty high starting pay. I got average grades after nearly driving myself insane from studying, and was fortunate enough to land a brief internship, but the fact of the matter is, I absolutely despise what I'm doing. It doesn't interest me the way it interests my friends, and I am almost certain I want nothing to do with my course the moment I graduate. And the more time I spend here, the more drained and fatalistic I become. 

Don't get me wrong. I understand that I should be grateful for the opportunities I've been given. I understand that I ""should be happy"" and that my ""stars (appear to) align"". But there's a clear demarcation between society and the individual, and what ""is"" and what ""should be"". I'm sick and tired of living someone else's dream, instead of figuring out my own.

I just want to be decently happy, I guess. And staying here just ain't gonna cut it. No matter what my friends or family say.

-A newly realised hedonist"
