tag,text
61499,"Since its coming to the last week of school, I just wanted to share a short story of working together in a group. I was working in a group where we all know each other (""kind of""). Unfortunately, we had to do a group project in a topic we were not very familiar with. Even worst, over the past few weeks, I realized that they weren't putting in much effort at all and sometimes I feel like just tanking this shit alone. I guess everyone started to have their own priorities and academics, group projects no longer become something they would want to prioritize. I found myself stuck in this situation where I still want to do well and just had to put in extra efforts to make sure the project is not a complete failure but a part of me has also given up. I was doing the project with this one other friend and another group came up to us and asked where were our other group members. I was kind of surprised by how my friend who was with me at that point of time has responded. He said that they had other important roles and things that were contributing in the project but a part of us, I am almost sure knew that they had not been doing anything significant. Honestly, I felt that he was such a great friend trying to cover the backside of others. HAHA. But really, if it wasn't for him I would have started complaining. Oh well. Guess we all have this kind of groupmates in some point of our life in university. One that covers your ass and one that doesn't give a shit. Just sharing this to tell everyone out there that you are not alone if you experience the same thing. Happy Week 13 friends! =D"
61498,Anyone did a minor in psychology? How is the course structure like and are the modules difficult?
61497,"Hi everyone.. need some advice.. probably gonna be troll by people. 
I am attached with my girlfriend for a year. She has been nice but i seems to be not able to click with her. I used to be very into sex with my ex, but i dont know why, i have the least motivation to have sex with my current one. What should i do?"
61494,#61458 - isnt employers asking not to talk about salary an infringement on a free speech right? Sounds like the employer is dictating what one can and cannot talk about. Not far away from an employer dictating when one can and cannot take a shit. What kind of recourse does one have?
61489,"Hi guys, I am enrolling to NUS CS next year and I have learnt from the NUS CS notes some modules. I am really passionate about the module CS1101S as I find it to be very puzzle-based and since young I enjoy solving puzzles. However, I do not like CS1231 as I find it to be tedious and boring with the exception of the topic on describing statements using symbols. Could any of you guys tell me which modules would resemble CS1101S so that I can study them and take these modules when I matriculate in NUS next year ?"
61488,"Hi, anyone going for Hanyang International Summer School 2019 and would like to connect on Telegram?"
61486,"I was from an engineering background. One year ago I made the decision to join a management consulting firm with the belief that prospects and pay is better. 
Fast forward a year, I am really tired of the office politics I have to navigate everyday. Culture here is really toxic, and work ethics is equally bad. Taichi and backstabbing culture is so common and either u master the skill, else you will be the sacrificial lamb. Ons between colleagues is so common, that people knows who slept with who the previous night, and tbh, I also engaged in such acts. 
I was sucked into this culture, and while I am rather disgusted by it, I find myself lacking the self-control to remove myself out of this industry.. Really hoped I have never stepped foot here in the first place."
61483,"Hi, I’m the OP of #61236 and maybe it’s a little tmi but I’m happy to update you all that I managed to orgasm with my boyfriend :) Thank you for the serious advice. If there are couples who are struggling too, try having the girl on top more often because that’s the position I was in when I came. It’s tiring I know but it’s worth it, being in control of the pace and intensity. Not to mention, I’m sure your bf would appreciate the view ;)"
61482,"I think too many students from other universities are hogging study spots in NUS (especially u-town). I think NUS should intervene by deploying prowler and conduct random ID check. Although some places such as Starbucks or ERC are opened to public, there should be still some monitoring. my acquaintances  from other universities posted instastories of them marking territories in NUS. I don’t feel that I am an elite or whatsoever but what happen if this gets out of hand and soon more outsiders intrude into NUS. This is just like invasive weeds problem. "
61480,"#61466: I am in a similar boat as you. I recently met my boyfriend's family and he confessed to me that a genetic disease runs in his family. The disease affects girls and if we have a daughter next time, she would almost certainly get the disease. In other words, there is 50% chance our future child will be affected. I definitely want children next time and I am thinking if I should dump him altogether.."
61478,"After reading #61466, I would like to add on. 

I think couples should do genetic testing before marriage because who knows what deleterous allele and gene does your SO have? 

Your SO might look fine phenotypically but genotypically, she might be a heterozygous carrier of a nasty recessive allele. 

Don’t you think it’s dangerous to reproduce with such people and risk having a kid with congenital defect? This is even more important for people with certain religions that forbid abortion. 

What’s wrong with genetic testing and choosing SO with no deleterious gene? Why is it frowned upon? I don’t think it’s logical to love someone unconditionally and end up having to take care of special need children for the rest of my life. I don’t get why people criticize me... What’s wrong with my thinking? 

(Of course, I will do testing too. If I have deleterious recessive gene too, I will not reproduce as well because I don’t wanna bring suffering to innocent kid. Alternatively, I will find a person with homozygous dominant alleles in that gene loci to mate). "
61477,"During year 1, we were paired up for a sem in a particular module. We started to get to know each other by talking and then u started to jio me out to study etc. Slowly I developed a crush on you. All the initiations you did to me, I really can't tell whether you felt the same as me (One day after class I told u I was tired and u wanted to offer your keys to me so I can nap in your room for a while). 

So somehow we drifted apart in sem 2 onwards, idk why. While we drift apart the crush feeling also fade along with time. From sem 1 till now my friends still teased me that u liked me. Last time I secretly wished u confessed to me, but right now I told myself it's impossible since we drifted apart. Do u really have feelings for me back then, maybe till now? I kept psycho-ing myself that u r just treating me as a close friend, but having 5 friends and parents telling me that u liked me for the past 1.5 years, I got curious now. 

So have u crushed on me b4? I'm curious about your answer, but I dare not tell u in person. Also, whatever answer u had in mind, it doesn't matter to me anymore, because I'm happily attached to someone alr. ^^"
61476,"to the OP of #61476:
Like you, I've graduated for quite a number of years and am still unable to find a partner. I've tried apps and heck, friends also tried to help by introducing their friends. I went out with quite a number of girls through those apps but none worked out unfortunately. I find it pretty damn tiring to introduce myself over and over again too. It's even more tiring when I have to think of something to text them just so I can initiate a conversation and find out more about them, of which most of the time the conversation just ends awkwardly. I've also tried most of the stuffs which commenters suggested under your post but so far.. to no avail. Felt kinda relieved that I'm not the only one feeling this way after I've read your post lol. Can I just understand a little.. by ""weird"", what do u mean?"
61475,"How much does NUS Chemistry graduate earn? With and without honours. Is it difficult to find a job? I am in my final year in NUS studying chemistry and despite applying for many jobs but I did not manage to get an offer. I feel that there are some position that are paid quite low like 2.5 k for a lab tech position, and I don't really want to take that up because I feel that I am worth for than that... Please advise."
61474,"Hello I am the OP of #61474. I read the comments below and I just want to clarify that I did not know that I am in a pseudo-relationship until 3 months in. Basically I dated him, like go out every week, we even went overseas once together. I told my friends about him and they said he looks very honest and congratulated me for my new-found relationship. So I thought I was in a relationship, everyone around me thought that I am in a relationship. Because when we go out together we would also hold hands and take photos together. Until one of my colleague told me to go and clarify with him our status, then he said that we are just dating and not bfgf. And also I saw that he refused to delete the dating app and still uses it to talk to other girls. I felt duped and I don't know why I am being caught up in this situation. I saw some comments below saying I am loose... and I feel so sad. :("
61472,"#61472 Also, things will get better only if you want to. There's limited things that you can do for him. Ultimately, the choice is his. For now, don't leave him alone okay?"
61469,Anyone found a matric card ending with 903X at utown study? Please email me at e0261956@u.nus.edu. Thanks!
61468,"I'm not the OP of #61198,  #61241, or #61432.

I am still single and looking for a girlfriend.

The different is that I am not going to ask you all to leave a heart. Even if you do, I won't bother looking at your profile.

I have decided to leave everything to fate. I rather meet a girl somewhere and try my luck with her rather than messaging some random girl online. 

I am not going to find a girlfriend just for the sake of finding one. I just hope that someday, I will meet someone I like, then the rest of the event just fall into place naturally."
61466,"#61466: I am in a similar boat as you. I recently met my boyfriend's family and he confessed to me that a genetic disease runs in his family. The disease affects girls and if we have a daughter next time, she would almost certainly get the disease. In other words, there is 50% chance our future child will be affected. I definitely want children next time and I am thinking if I should dump him altogether.."
61464,What do guys think of girls who have tattoos? Does it make a big difference if the tattoos are permanent or temporary? Thinking of getting a permanent tattoo this weekend. Or should I get a temporary one instead?
61463,"hi can i get your opinion on what i should do?

my mother put in 20k into my bank account a couple years ago as part of my ‘inheritance’ - she also similar amount of money into my older and younger siblings accounts as well. so it’s my money now right? well apparently my grandmother (her mom) has been asking for money from her and she told my grandmother that she gave the money to me to give to my grandmother. but the amount that she’s referring to is that 20k that she gave me years ago. so should i give up that 20k?? i mean why can’t she get it from my other siblings instead.. and now everytime i visit my grandmother she is chasing me for the money while my mom deflects it to me every time she visits my grandmother... i was thinking of lying to say that i have already invested the money (not entirely untrue, i have actually invested about 15k of my personal savings in bonds so..) yeah. advice??"
61460,"Hi, I am matriculating in AY19/20 & am looking to stay in hall. I was looking up for more info on the different halls and saw that PGP House has a unique Peer Mentor programme and am interested to know more, but heard from my seniors that it isn't as good as it seems. Anyone else care to share their experiences? Thanks!"
61459,Have any guys noticed these particular type of girls in uni who even though you may know them tend to make the extra effort of avoiding the common courtesy to say hi to you whether it’s in the canteen or utown? I wonder if they have ever been treated like that?
61458,#61458 - isnt employers asking not to talk about salary an infringement on a free speech right? Sounds like the employer is dictating what one can and cannot talk about. Not far away from an employer dictating when one can and cannot take a shit. What kind of recourse does one have?
61457,"#61440. Do not worry, what you experience is normal. burnout is natural. 

No country in the world has solved the healthcare issue. You either go the usa way, damn expensive OR you go the uk way, not so expensive but very slow. Waiting time is insane. OR you go the denmark way where healthcare is free but they pay insane taxes.

The amount of funding affects the work. 

We healthcare workers are just a pawn in these schemes. Dont need to take things too personally. If senior scold so be it. If patient scold so be it. As long as You know you have done a good job, that is good enough. The shift will end.

We going the usa way. Patient more demanding,  healthcare cost much more. But benefit is wages improve.

Always rmb at end of day, as a degree nurse with 7 years exp, you are taking back at least 4k or more per mth. Then you need to think how much scolding you are willing to take for that 4k."
61456,"Sometimes I wonder why the synapses in my brain just doesn't click when understanding math, while others do it so easily.... Was I fed malnourished milk when I was young or did I not eat enough supplements when I was young for my brain to develop?"
61455,Has anyone here date Malaysian guys before? What is the main difference between dating them and Singaporean guys?
61454,Anyone has any recommendations on tuition agencies to go to? Or where can I find students to teach?
61453,"Everyone has that one person that you messed up your own sleeping patterns and habits for, but over time u realised that it hurts but that person wasn't worth it. "
61450,"Replying to #61440

“It is hard when you put in effort to get everything going well, but if you miss out on one thing, it is the only thing that is focused on. People don't appreciate all that you have done but they blame you for what goes awry.” 

First of all, thank you for your hardwork contributed in nursing people back to health. :)

I believe healthcare workers can all relate to this. Some may say that this happens across all jobs, but let me tell the readers that it happens the worst in healthcare.

We (aka Doctors, Pharmacists, Nurses, Therapists, Dieticians and all allied health workers) are frontline workers who are battling life-and-dearh situations all the time, and even if not critical, we are healing people back to their normal health. Healthcare is a depressing place, because nobody comes here except the unwell, diseased or injured. People don’t thank us when they recover from their sickness, because it is expected that they will recover and walk out normally. But when a mistake is made, patients immensely blame us because they often overreact and immediately associate a mistake with death or serious health consequences to their loved ones. Even colleagues are harsh on each other.

In reality, being in Singapore with top healthcare facilities, services and professionals, we as healthcare workers pride and push ourselves to be perfect, so most mistakes are those which will not affect the patient negatively in terms of health outcomes. When detected, we’re quick to resolve it, cause “patients first”. 

My main points to the readers are:
- If you are from non-healthcare, both healthcare workers and admin staff would benefit from some form of appreciation from you. Even the most simple thank-you goes a long way for us ????, especially when we face sick, grumpy and unhappy people everyday. (Who comes into clinics/hospital happy?!) 
- if you are from healthcare careers, remember to give each other pats on the back and be optimistic. Optimism is something really lacking in our industry, which i admit i forget at times as well.

Long post but thank you #61440 for your contributions as a Nurse. Even if you are thinking of quitting, hope you get a vacation soon to rest your health!

From a fellow healthcare worker :)"
61448,"Is it considered plagiarism if a project group uses an existing app for a startup module?  Heard from someone in my class that a group's startup idea was already available in app store: same name, logo and business model. I understand that ideas can't be 100% original, but taking everything wholesale seems to be crossing the line. The group has a guest student (not graded) who is apparently the app founder. The module has ended and the group has topped the class, but the several of us that know about it is not willing to step up to tell the prof our concern. That why I really want some advice."
61447,"Has anyone here date Malaysian girls before? What is the main difference between dating them and Singaporean girls?
"
61445,What does it means when B says A is out of B's league. Does it means A is super handsome/pretty type or the other way round?
61440,"#61440. Do not worry, what you experience is normal. burnout is natural. 

No country in the world has solved the healthcare issue. You either go the usa way, damn expensive OR you go the uk way, not so expensive but very slow. Waiting time is insane. OR you go the denmark way where healthcare is free but they pay insane taxes.

The amount of funding affects the work. 

We healthcare workers are just a pawn in these schemes. Dont need to take things too personally. If senior scold so be it. If patient scold so be it. As long as You know you have done a good job, that is good enough. The shift will end.

We going the usa way. Patient more demanding,  healthcare cost much more. But benefit is wages improve.

Always rmb at end of day, as a degree nurse with 7 years exp, you are taking back at least 4k or more per mth. Then you need to think how much scolding you are willing to take for that 4k."
61437,"Did something quite stupid a few months back.... saw some stupid post on Subtle Asian Dating then I got reminded.
Rmb went out b4 with this super out-of-my-league girl for a meal, then I payed first because I walked to the door first. She offered to PayLah me back, but that time my account got frozen because of some small useless stuffs, so I told her I would text her when I got the thing sorted out.
But KNS ended up the account got fixed after CNY, so all the debts all erased mah! Then ofc I can't ask her for the money because (i) like it's so cheap of me to chase back 1 small meal (it wasn't anything fantastic) and (ii) the CNY mark passed to the debt is erased then if the debt is still valid then is like I sabo'ed her into bad luck right? 
So actually it's just a small meal so I can't really be bothered, but then I'm scared I offended her because like those very strong independent girl refuse to let guys pay for them right? And I understand la it's not like I'm her bf or anything so no good reason for me to chia her also...
So my conscience is clean cuz I didn't pay to ""preserve my fragile manhood"" or ""preserve the patriarchy"" or whatever lame shit, but I do feel like it was just a stupid story so quite funny share wif u all lor...

Anyway the girl rly out of my league, then couldn't think of any excuse to find her then gave up lo

Jiayou for finals everyone!"
61432,"I'm not the OP of #61198,  #61241, or #61432.

I am still single and looking for a girlfriend.

The different is that I am not going to ask you all to leave a heart. Even if you do, I won't bother looking at your profile.

I have decided to leave everything to fate. I rather meet a girl somewhere and try my luck with her rather than messaging some random girl online. 

I am not going to find a girlfriend just for the sake of finding one. I just hope that someday, I will meet someone I like, then the rest of the event just fall into place naturally."
61430,"How much money does the average uni student have at their disposal? My bank acc rarely ever hits 3 digits and I always thought I was normal until I notice how my schoolmates are always buying clothes, electronics etcetc with their own money. Im a year1 guy, unemployed, i get allowance from my parents $50 per week. As such, by the end of the week Im usually always dry... wanna find part time job also always clash with sch... can't wait to graduate and earn my own income... if i can even find job....."
61429,"Hello! I lost a black Goldlion wallet with matric card (Axxxx876Y) and NRIC (Sxxxx804D) in the Central Library male toilet between level 3 and 4 on March 14 2019 at around 4.15pm. I checked the lost and found but so far no luck. If you picked it up, please comment here or email me at throwaway8765432101@gmail.com.  I won't blame you if the money is missing, I just need the cards back. Thanks!"
61427,"Guys I need some advice. I have already accepted an internship on TalentConnect. However, a company that I really like just offered me an internship, after a really long wait. Should I withdraw from my initial internship and go for the new one? What are the possible consequences?"
61424,"What is the purpose behind publishing rc applications rates? Do halls/pgp have similar statistics published? Why is USP so exclusive, they don't publish the rates like the other rcs? "
61422,"Gratuating this sem, applied for 70+ jobs, close to half are rejections, should I continue to apply for more jobs or should I start looking for part time jobs? Or even internships? Need some advice here :("
61419,"I’m in an emotionally abusive relationship...perhaps on the brink of a potentially physically abuse one...he threatens me with violence so many times...my thoughts are all over the place...I need to leave, but I feel so trapped and I do not know how to... no one knows how my bf is really like...I don’t want to elaborate too much because I’m scared I’ll be found out..but I’m so scared I wanna leave..I can’t tell my friends anything.. I’m so isolated from my family..I don’t know how I allowed myself to be in this situation..I really wish I could tell someone everything...I really wish I could..I wish I could get some help mann.. I need help so badly..."
61418,"To #61374: I feel that yours is the majority opinion, but only the minority who feel injustice will complain about mods, is this not inverse survivorship bias, when we only hear from the people who have not 'survived'? 

People who did well in algo mods in retrospect started earlier (maybe even secondary school), do you really think people are going to just show hand and tell everyone that they were already mugging for codejam? Reality is that it's not going to get easier, you have to work smarter and leetcode harder. To evaluate effort at scale, perhaps it is necessary to incentivise demonstrable effort. I guess this applies to interviews as well. If you want to go OCS, yet never pass IPPT, a bit hard. But if you start training 3 months before, maybe can get gold also. Oh CS, once upon a time TC and prestige was low, but people still trained like mad and it was fun, sort of.

Sometimes the signal is in what's not there, the secrets that are hard-won, that are found from talking to real people who work hard, before it's post on blind or NUSWhispers. Envy and resentment are not useful emotions, these warnings have been passed down the generations, in the kind of books we strawberries may not read. Hopefully we are neither the cowards which never started, nor the weak that died along the way. "
61417,Do you think Singaporean girls are generally more dao and self entitled as compared to girls from other countries? Let's do a poll. Give a like/love/laugh emoji if you agree and a wow/sob/angry emoji if you disagree. 
61414,"How does a girl chase a guy without seeming too aggressive or creepy? There’s this guy which I’ve sort of been crushing on for 2 years and I’d attempted to slide into his DMs before but after obtaining his number, our convo gradually ceased. Actually I was rather sad about it for awhile, but soon gave up cause i told myself that I’ve at least tried. 

But this sem, we actually coincidentally took the same mod and he actually remembered me even though it had been 2 years. I felt my heart beat faster again and lo and behold I think I have a crush on him AGAIN... 

So far we’ve never met up in real life (other than the first meeting at a camp and a few convos during the mod) and just occasionally chat online. 

Back to the question, I’m really interested in being friends with him and I’m honestly willing to take initiative (I’m already trying to slide again ughh). I’m just afraid of coming off as too aggressive and despo, so can someone please offer me some genuine advice? Like how do I move on from the DM sliding phase?
"
61412,"#61412 - Bonus and stock are variable. Company can refuse to give bonus at all for whatever reason and you may only be allowed to cash out stocks after a certain period after you meet certain conditions.For that read your contract. What you are sure of is the monthly salary. So compare that against whatever metric you have. But its pitiful there's no official salary data,by profession, available in singapore from the govt unlike many other developed countries. Makes for an unhealthy market. Not sure on what basis payscale.com or other salary surveys are calculating their numbers."
61408,"to #61369: imo - you can search how to buy SGS govt bonds, or RSP regular savings plan, or open a brokerage account and buy low cost index funds / ETF.

You also reminded me of an article: https://jlcollinsnh.com/2011/06/08/how-i-failed-my-daughter-and-a-simple-path-to-wealth/

1. Avoid fiscally irresponsible people.  Never marry one or otherwise give him access to your money.
2. Avoid money managers. It’s your money and no one will care for it better than you. 
3. Avoid debt. 
4. Save a portion of every dollar you get.
5. The greater the percent of your income you save and invest, the sooner you’ll have F-You money.  Try 50%.  With no debt, this perfectly doable.
6. Put this money in the Vanguard Total Stock Market Index Fund (VTSAX) This is the fund you already own, so just keep adding to it (in USA context - but you can buy this / similar low cost index funds through overseas exchange through your brokerage, or robinhood if you have)
7. Realize the market and the value of your shares will sometimes drop dramatically.  People all around you will panic.  They’ll be screaming Sell, Sell, Sell.  Ignore this.  Even better:  Buy more shares. 
8. When you can live off the dividends VTSAX provides you are financially free.
9. The less you need, the more free you are.
"
61407,"25yo male here, happily attached to a girl. we been together for 2 years and sexually active for 1 year or so. we both lost our virginity to each other and sex has been great so far. I'm just wondering if my girlfriend is just really good in bed or could it be better? it's tough to gauge because both of us don't have any benchmark and we don't plan on trying it with someone else just to find out if we are really good or this is normal. "
