tag,text
53299,"Midterms are still ongoing, somehow I'm still wasting time on moth memes"
53298,"to all the single ladies, how would you want a guy to approach you and chat you up? what comes across as creepy/charming
-insecure male "
53297,"To the person that wrote confession #53264 :

From the response for your post, it seems you really wrote the feelings that a number of us are having. Let's be friends!!

Reading a book called Disrupt Yourself now and maybe that would be helpful to you? "
53295,The only time people hear stuff from Radio Pulze is when they leave their door in UTown Starbucks ajar and the alarm goes ringing non-stop. 
53294,"These days I get really sick of sch...... 

 There is this continuous CCA planning and executing issues which involves non corporative chairperson and members. I don’t understand why do they claim to be willing to serve and volunteer when they always MIA throwing shit for me to do. Worst of all, when I plan finish the work, they change my plan! Then why on earth you tell me to do the planning in the first place? Everyone are busy, if you have so much time to change why don’t you just join in the planning phrase together? Moreover stop saying you are loaded with things.  Everyone is loaded with stuff, can’t you yourself be a role leader before condemning the rest of the members? You yourself could not be a good example what do you expect the rest to do? 

And  Individual FYP project is really non humane work. One person to tank everything? Conducting of experiments etc all by myself? There is still a strict timeline to follow? I started to question why did I have to do this just to get my Honors? It’s too stressful......I feel alone abandoned with tons of nonsense.

These days I realise that the favourite thing to do is to sleep. I really hope that I can sleep forever and never be awake to face these......"
53292,Is Techno Edge gonna close for renovation? :( byebye to affordable and good food
53290,"Hi guys, anyone seen a black and red pencil case lying around in LT28? I accidentally left it there on Wednesday (5 Oct) and can't find it in any of the departments' lost and found sections. Any info in it would be appreciated, thanks!"
53289,"Since there is a sizeable amount of guys in NUS who are just studying nerds who cannot talk to gals, why not conduct a socialisation/dating class to teach? Overseas dating coaches are a big industry. Like this win win what. Teach nerdy guys how to romance women and treat women with respect, girls in nus won't need to fear awkward men who want to creepily date them. This is so much more constructive than just stoking fears about creeps and incels"
53288,"Is it difficult to transfer to Computer Science? I'm Y1, anything other than CAP?"
53287,Just when i thought i had slowly let you go... facing you and acting like strangers... whenever we coincidentally met and appear... still makes my heartached..:( Why are we in the same office?
53284,"So in today's lecture for Darwin and evolution (Get1020) , we were showed a video of the growth of a pitcher plant, how it ballooned from a piece of leaf to a full blown pitcher plant, the process kinda looked like when a dick is being erected . Turned me on during the lecture. Anyone else felt this way too? "
53283,"I am one of the members of IFG committee this year. I joined the team wanting to help IFG improve its reputation, and create bonds among the different faculties. However, going through the whole process this year, I felt that there are alot of things that the overall committee involved in IFG that can work upon.

Firstly, I do not think it is wise to use the ""backdoor"" approach to get people into committee, as you end up forming cliques and make others in your committee feel left out beyond the superficial fact of just being in a committee. What happen to openess and inclusivity?

Next, why is it necessary for Chairperson and Vice-Chairperson to be in every chat that exist anyway? Isnt the hierarchical structure already there to ensure work is done efficiently? Why must we allocate Sports Club MC to be the PD of different cells anyway? Capability to match up the role cannot be purely by who is in MC and who is not what!

Lastly, why is the structure of comm so segregated, almost like there is little interaction among the different comm. I mean we are one committee, would it not be necessary to know each other more to work better together? We all joined IFG for a reason, why the separation anyway?

Sports Club, while I respect your dedication and hard work, please make some good changes and work on all these problems or a lot of others will suffer unnecessarily for it"
53281,"#53255: Being on the receiving end of one the breakup, I'll say that the best policy is be really straightforward and honest that (a) you are in a lot of doubt, (b) do not think it will work out, (c) it's not anything that he/she did, just that the current state of the relationship is not sufficient, and (d) you should go separate ways and find better things, no use ""trying anything else"".

I think you have less a case that ""I hope he/she will be OK"" and more ""I hope he/she will not become a psycho and murder my ass"". Just bite the bullet and put your faith in chance. Not that many of people have fantasies about murdering their exes, but only a fraction of them ever act it out. So do your best, then hope that you'll be alright."
53279,#53279 You should have known your own ability before making the choice to overload with 28 MCs. Hope you will make better choices next semester. 
