tag,text
62699,"Dear Dr Jonathan Choi, 

You said that you used to go up and talk to random girls. How was your experience and how did it help you get out of your comfort zone? Did anyone think that it was creepy?"
62698,"It's my first time to be on NUSWhispers, I just found the page quite funny sometimes, so I guess as my uni life has been quite boring, I just wanna share a story here. I'm actually a quite timid girl but I stay positive all the time. I came out from poly, started school when the other girls were all younger than me, they looked young, fresh, humorous and attractive while I was just very ordinary. I like doing things alone. I was quiet all the time in school friends' conversations and people never really remembered me. I realized maybe I was not as attractive as other girls, but it's just fine because I'm happy with who I am. During weekend, as I stay on campus, I usually go to YIH comp lab to study, I enjoy the place so much because I actually feel uncomfortable to be in crowded places like Utown. One day, while I was napping on the table (because I'm doing internship concurrently, I'm really lack of sleep), there was suddenly a guy coming in and somehow that woke me up but I wasn't totally awaken. He asked where the printing station was, and as I was just awake, I really looked silly and you know, I was just acting with my silly face, showing him to check the room next door. Apparently the photocopy room closed long time ago (omg I realized it was a wrong direction), then he came back and told me he didn't find it. So I looked around (I must look very weird at that time I guess), and showed him to check the other comp lab near the toilet. I was waiting outside while he stepped into the room and then luckily the printers were there (okay, now I know where the printers are). He was printing but then looked at me outside the door and smiled with a hand signal like ""it's ok now"". Just like that, he then came back to the lab I was sitting, said thank you and sorry for disturbing my sleep but I just felt embarrassed because even my friends never saw me sleeping or napping before as well. But it's fine until I accidentally bump to him the second time in YIH while ordering food. I don't know why he remembered me and smiled to me. I also remember him but I was just embarrassed so I passed by him very quickly. Then I realized I forgot my drink (omg why I forgot my drink) and came back to the shop where he was sitting nearby. This time I stopped and tried my best to say ""we met... uhm, the printers..., right?"". He smiled and said ""yes, the printers"". After that, I didn't know why but I felt happy because that was the first time someone actually remembered me, a very ordinary, timid, and sound-boring person like me. Again the day before, it's so happening that, I saw him again, that time I was trying my best to actually follow and hope to talk to him again but he was just walking so fast with his friends. I missed him among the crowd... 
""Hi, my first time here and my first time doing this kind of confession. I don't even know your name, your major or anything about you but just want to thank for remembering me. I might look cold and quiet, but I'm not a unfriendly person. So, if there is ever a chance that we meet again, I think I would really ask your name. Jiayous for finals and see you around (hopefully)!"""
62697,"I am thinking of writing cards to my profs this sem since I am graduating and I feel like the profs have really contributed to my learning in university. Do professors like cards?  Is it weird to give cards to profs? I mean, it's like a thing for teachers and profs can be considered teachers as well, right? But more importantly, should I sign off on them or keep them anonymous? I'm taking the module of this prof, and I don't want to seem like I'm buttering her up to get better grades (not that I think she can pick out my paper out of 150 papers). But I do want to give her a card cause she is a really good prof. "
62696,"If i have a bad cap, will doing more internships improve my chances of employment after graduation? Also, what constitutes a ""good"" internship? What else can I do to make up for my bad cap? Thanks in advance!"
62695,"To the guys out there, do you prefer dating girls of similar intelligence or higher than you, or girls who are dumber than you? I've got a feeling that my current bf got together with me because he viewed me as inferior towards him, and it makes me quite sad and pathetic. "
62694,"I am a 30 yo lady who is cheerful, extroverted and has a career that many deem as super meaningful to the society. But I have been in and out of unsuccessful BGRs and I wonder if true love still exists in this era. I wasnt look for much, just someone who is good tempered, truly loves me and has compatible values and interests as me. What do you think?"
62692,"People doing GET1001, is there anyone out there who knows what the hell happened in the tutorials for part 2?!
As a non-geog major, I was absolutely clueless about both the assignments and that really dragged me down. Was wondering if anyone else felt the same or do I need to SU this mod ah"
62691,"Every time I go to the gym, I feel embarrassed to use the bench press or squats station. So when someone else wants to use it, I would usually skip my sets and give up the station to him. 

I just feel like a skinny guy like me shouldn't obstruct the buff lords :("
62689,"What if you were stuck between someone who wants to love you, willing to work hard for your future but that person needs time to grow financially, and someone who want to love you yet is already financially stable?

I would love to hear opinion from all walks of life."
62687,"#62645:  This is regarding this post. I am the girlfriend of guy A. He knows girl B likes her and during a conversation, girl B asks him not to think so much about the relationship. (cause we are rocky lately) Then my gf messaged her "" I am trying to sleep but I am worried about you) How would you guys interpret this message? (given that he knows Girl B is slightly vex with some issues too) 

1. He is trying to sleep. And he is worried about her too.

2. He is worried about her that's he can't sleep.

Is he sending a wrong signal?"
62686,How easy is it to fail in engineering? Did this exam on monday but my mind blanked out at that time and only did less than half the paper... am really worried that I will fail as its 70% finals... 
62684,can anyone suggest the most affordable places for SEP?
62680,"I'm the one who posted #62680. Thanks for all the concerns and help in reaching out to talk to me. But i really dont feel comfortable telling my stuffs to people that i just know, it took me some time before i started telling things to my good friend that left, my good friend left because of my negativity and arguement between us, its just so hard to focus on the things that matter now and it just adds on to the stress I'm facing. So I decided , I'm going to go for counselling after finals , because even I , am afraid of myself. The thoughts of ending everything feels so comforting when i feel sad and useless. And sometimes it really hurts to think about what happened between my friend and I, my results, my life and everything. It hurts so much that i really feel my heart aching. So to prevent some things from happening, i will attempt to share everything with the counselor if i feel comfortable enough..."
62679,Any other girls out there actually just want to settle down and take care of children for their hubby and not have to work? Everyone charting their career paths and preparing to grad ... so much pressure
