tag,text
64794,"Hi, I'm serving NS now as a stay out clerk and about to finish my ACCA papers. I also have a place in NUS Accountancy, is it worth to take an accountancy degree if I already have my ACCA?"
64790,"I am not from Nus but i do wish to transfer to Nus. I had applied for a transfer too but, sadly, my application was rejected. Should i write in to the Dean to appeal or is it not worth it?"
64785,"@Prof Ben Leong (reply to #64785) I find that an AI club can cater to both competitive AI programmers and people who wish to explore AI further in depth. Given that there are many papers established on a day to day basis on new AI advancements (e.g we recently have papers mentioning about Generative Adversarial Networks / Efficientnets / Maximising accuracy training only using one epoch), it is impossible to cover each of them on a daily basis, having a club would allow for information sharing and also creating models which are way more accurate than if you were to do it alone. Also, given that AI is a very hot topic in recent years, there are certainly a lot of people seeking to explore AI further in depth.
Also, may i know why the right question to ask would be ""Why do we need a club for AI?"" As per my understanding, clubs like NUS Hackers / NUS Greyhats are set up because there are people interested in areas like hacking and cyber security. It'd certainly be great if you can explain why we need clubs for NUS Hackers / NUS Greyhats. 
Thank you very much!"
64784,I am a freshman who didn't get a hall offer after the first round of results today:/ I was wondering did anyone appeal during the second round and actually get what they wanted?
64783,"Can women shed light on this, what if you're not romantically interested in a guy at the start but after hanging out over a sustained period of time, you realize he has great personality and character, and he even helped you through your darkest period, would you give him a chance?"
64780,"Hi, I specialise in food science. Insects contain large amounts of protein, and can provide for a lot of the nutrients our body needs. On my recent trip to overseas, I ate some insects. I have to say they taste amazing. Believe me, it tastes much better than it looks. It can also help reduce global warming because less they don’t give out as much carbon dioxide as animals.

This is my suggestion: set up a stall in every canteen in nus selling insects. One way is to combine it with the mala stall. The various spices they use go very well with such insects. Many of the mala stall owners are from China, so they should be familiar with the concept since it is common in their hometowns. To encourage people to eat insects at the start, they should throw in a few insects for free for every mala purchased.

Second suggestion: flour can be made from grinding insects into powder. This type of flour has higher protein content than regular flour. So the Arise & Shine bakeries should start to use flour made from insects to make their bread. I bet that most people eating the bread won’t even notice the difference if the flour was changed. To encourage people to accept this new type of flour at the start, they should consider quietly changing the type of flour without people knowing.

Together, we can help to reduce global hunger and global warming by consuming insect products."
64779,"Re #64779 
Go for it! I have known a professor with 2nd upper CAP. He is now a professor! Being FCH and being able to do research are weakly related."
64777,"Initially, I planned to study for the upcoming semester during the holidays. But I ended up watching and sharing funny animal videos everyday. How do I start on studying? Half the holiday has already passed ????"
64776,What would be the correct goal / motivation when one decides to pursue a PhD?
64775,"Some commenters here really have no empathy and are quick to judge. This is a confession page - it's for people to talk about their frustrations and insecurities, to anonymously say whatever they wouldn't say in real life. Like with the confessions where OP is insecure about being unable to get into a relationship. People were shitting on them and blaming their ""whining"" on not being able to get attached when there's no indication that OP is whiny in front of prospective dates. 

And honestly, who doesn't have their own insecurities? Let people vent la. You think telling them to just /not/ be insecure will magically solve anything? ""Dude just stop being depressed/stop complaining about it duh"" ayy lmao"
64773,"Hi. I am currently serving National Service and I am graded PES E for Autism Spectrum Disorder. I will be enrolling into NUS ISE in 2020 and I am very concerned with my future, from school life to beyond graduation. Can someone please advise me regarding my concern and how to cope well on University. Thanks in advance."
