tag,text
56598,Hello! Anyone took ch1101e last sem? Could you kindly leave some feedback about the module? Thanks in advance!
56597,"To #56597:

I have the exact same sentiments. For as long as I can remember, I've always asked myself what is the purpose of life? Why should I stay alive if ultimately I am going to die anyway? I've posed these questions to my friends and even a counsellor and their answers have never been satisfactory. 

But over the years, I have learned to cope with this ""existential crisis"". Since I don't know my purpose of living, I tell myself that I'll challenge myself and FIND my purpose to live. Maybe you can try doing this too?

And ignore those who do not understand your plight. They are not you and will never understand what you are going through. Don't let them invalidate your feelings! All the best. :) "
56596,"i have found someone who is very compatible with me, in terms of character, beliefs, humour etc (things that you can't see). however, we don't look compatible in terms of physical features at all (height, size, looks). 
i definitely see a future with him, but not sure if he feels the same. but ... as much as i hate to admit it, i am afraid of what other people think and what they might say in the future. i am physically larger than him and it really sucks because society has always expected the man to be bigger than the woman... that kind of nonsense.  also, he is better looking than me, kind of out of my league, i feel kind of insecure when girls look at him... 

haiz after writing this post, perhaps i have found my answer and i should just let him go because i am not even confident about myself and i dont want to ruin his life... "
56595,Can anyone share if it's recommended to take nm1101e? 
56594,"To #56463: I think I might know, but then I wouldn't pretend I didn't know. So then I only assume, which isn't really knowing. If you want to know if I actually know, just ask me la :)"
56593,"Hello FASS seniors and fellow freshies! Y1S2 is about to begin and so many people have already submitted their major declarations... I am undecided about what I want to pursue and it's giving me a lot of anxiety :( 

I really do love Philosophy but when I suggested majoring in it to my parents, I was shot down immediately. So maybe as a minor? And the other exposure modules I took in Sem 1 (PS and SE) don't peak my interest so I have to take more general exposure modules.... 

Has anyone tried Global Studies??? What's it like? And for seniors already in GL, what's the workload like? Is it possible to double major or take a minor at the same time without dying in  a pool of my own tears???? Asking for a friend :----) 

Anyways here's to another sem!!! Kinda liking Uni so far hehe "
56592,"#56592 You don't seem to know who are the real pros at math. The real pros are not at NUS, go check out his brother."
56591,"Hi all school of computing seniors, I'm an incoming freshmen who's about to enter NUS. Is it better to change to Computer Science and have a computer security focus area as compared or stick to my current Information Security course?"
56590,"Hi, I would like to get advise on rejecting a friend.

We have the same group of friends and we were quite close in sch. Some time ago I realised that he's interested in me as he told some of my friends. But I had already made it very clear to all my friends that I am not interested in r/s's. So I started to give minimal and less enthusiastic replies to his messages but he didn't get those. So I ghosted him but he then confronted me about it. 

I didn't want to reject him when he haven't actually said he liked me, embarrassing the both of us. (+the possibility of our group outings to turn awkward because of that). But just when I thought he had finally gotten the hint he got more ""aggressive"" and keeps messaging me about random things everyday. He even asks questions like ""how has your day been?"" and ""do u want to have lunch together sometime?"" and ""where are you now?"" 

Also he keeps initiating body contact like touching my shoulders and upper arms, and I am very uncomfortable with it.  

TLDR; how to reject a friend who did not get/ignored previous hints dropped by u but has the same social circle as u?? And stop him from having skin contact with you.....

Happy new year and please help a lost girl out DD: !!! TIA (no troll pls)"
56589,It would have been a week since I received my results tomorrow. Looking at the string of Bs just make me feel sad that I am just a mediocre student feeding the curve. 
56586,"Hi everyone, would like to ask if it is manageable to learn 2 languages in 1 sem (i.e. taking 2 different modules in C and Python respectively)? "
56585,"Hi seniors,
How is the workload of CS2040 (in Sem 2) compared to CS1010S? Btw, how long is the lab usually be (is it a full 2-hour session?)"
56583,How hard is it for international students to transfer courses?
56582,Anyone has already received the email about successful application into forensic science minor? 
56581,Is there any Engin prof who visits this site that is willing to be as visible on here as Prof Ben from SoC?  :\
56580,Can anyone from business faculty who went SEP reveal how much is the total expenditure for the whole semester’s exchange?
56578,Is C coding going to be in demand for the next 10-20years? How much can a C coder get for a job with normal working hours (45hrs/week)?
56577,"Many new prospective students chose CS as they were attracted by the promises of technology. They use their phones everyday, apps, visit websites, and they were thrilled by the thoughts of writing apps and websites enjoyed by millions.

Little did they know that after one semester of CS, heck even after 1 year, they still cannot ""create"" anything. Becos the core of CS is not to teach app or web development. Many ppl just simply assume that taking CS = create apps and website and become a millionaire, which is simply not the main purpose of a CS education.

Similarly, many ppl taking CS1010 or its variants as minor or UE were thrilled by the thoughts of programming and creating apps and websites. Little did they know that after the mod, they still cannot ""do"" anything with the knowledge. "
