tag,text
60898,"After seeing so many posts on people talking about their ex, I think I should share about mine too. It started in 2016. When no one was there for me, she was always there for me. Even though at times I would prefer some personal space when I am feeling down, she will constantly stay by my side. This meant so much to me as I could always turn to someone, hug her and lie on her shoulders any time I wanted to. After a few weeks into our relationship, I asked her if she wanted to do it. She asked me if I was fine with it even if she was already banged by many other people in the past. Honestly, I was quite shocked by her reply because I did not expect her to be this type of person. However, I know that I still love her a lot because after thinking about it a while, I actually didn't mind the fact that she was banged by other people before. Our relationship got better and better each time I banged her. However, after two years, I felt that the relationship needed to come to an end as I will hardly see her due to school.

It was a pleasure to have you by my side, my dear SAR21"
60894,"I feel like I am living like a ghost. Not in a metaphorical sense like some people that seem to have an active social life yet never truly open up to anyone BUT really almost literally as I have 0 social life. My days are just going to school for the unavoidable classes and going home, eating alone, doing stuff alone, everything alone. 95% of my time is spent alone only 5% with just the same few people I can count with my fingers(family and 1 or 2 friends). I have a desire for an active social life yet society feels alien to me, there’s an instinctive nature in me that makes me dislike being with humans in general. Maybe because I have trust issues and low self esteem since young?

It is as if I am autistically anti-social yet not truly under that definition. It’s like I had a weird mental disease that less than 0.000001% of the population in this country have. It’s like I am truly alone, like a living ghost. I only wish I could be reborn with a different mentality to enjoy life as I see all around me.

It’s too bad we can only live once."
60892,"To the guy who whine about girls not committing in his convos, well lighten up. There are plenty of fishes in the sea. There is a high chance that the people you are talking to are very young and immature (age range of 18-21) who craves attention and have too many choices to choose from. So what you should do instead is to cast your net wider, ie. engage those who are above 25 years old. Trust me, you will definitely see a difference. Good luck!"
60891,"I'm a girl that's been in a relationship with a guy for a while and I'm starting to get feelings for one of my girl friends. The relationship is stable, I just feel weird cause I'm crushing on my friend. Wait for it to pass or bring it up? "
60890,LumiNUS is down again =.=  Really have no idea why would they want to move over to LumiNUS. The platform is bad. Not user friendly. Difficult to navigate. Hopefully i get to graduate before they shift everything over to LumiNUS.
60889,"LinkedIn is really rubbing it in sometimes, my feed is full of fellow classmates getting prizes when I never get anything when I try for the same competitions no matter how I try it's just so frustrating. "
60888,Never knew a friendship could turn sour over such a short time. A small little mistake made which slowly adds up into a bigger problem. A friend gone just like that. Just hope that you would cherish every friend you had because you never know when it the day they will leave you eventually. :(
60885,"I’m actually in a similar situation to the girl of #60830. My girl friend also from same squad as my bf and I (similar to the girl of #60830) often text my bf before i got together with him, and I didn’t really see it as an issue before dating my bf. But after getting together with him, i’m bothered by it as she is still contacting him frequently though she’s our friend. Is this normal?

My bf has told me that he finds her quite stubborn and irritating as he doesn’t really reply her/only reply with ‘ok’ or ‘k’, she doesn’t get the hint. She continues texting him and even resorts to calling him when he doesn’t reply. She does that to me as well and i’m quite frustrated as she spams my phone with messages and calls when i’m in class. Even after i tell her repeatedly that i’ in class, she doesn’t seem to understand and it’s really frustrating. My bf and I do not know how to approach this situation. I need some advice on how I should speak to her regarding this issue to get her to understand. Hope you guys can help. Thanks!"
60883,"I have a friend who is friendly whenever I initiate the conversation but do not start the conversation normally. Does that mean she is not interested? If not, why do I feel like she expects me to start the conversation always?"
60877,"In reply to comments in #60827, I am 29, had 3 gf, 1st one 2 years, 2nd one 2 months, last one 9 years.. so technically the 9 years one was before I entered NS, and it was one day when I need not book in, I get a chance to meet her and it was then I saw the message on her phone that read ""Hey, wanna meet up? I miss doing with you."" And her reply was she gotta meet bf.. and that guy replied ""find some excuses man.. my house is free today, parents went overseas.."" So upon reading that, I got mad at her and walked off.. she chased after me and say I shouldn't be mad at her.. and seek for my forgiveness and asked for a second chance.. but it was a doom of no return.. regretted giving a second chance cuz she still did it again with another guy this time.. and probably the previous guy too.. sigh.. it was a stupid 9 years of my life wasted on her.. so OP of #60796, i kinda get what you mean when guys cheat.. Cheating has become so common that I dont know what is real anymore.. "
