tag,text
59699,"hey #59651, just like you, 
I went through the hoe phase a few years ago. After I lost my mom to an accident, my world fell apart and I felt like a part of me died and I didn't deserve to feel happy anymore. I also had a long-time bf but at that point of time, he was really busy with work. 

I often felt empty and isolated. I then left him for another guy who turned out to be emotionally abusive and the relationship left me with nothing but tears and disappointment. I started partying every weekend and had a few fwbs to numb the pain. Eventually I got tired of everything and decided to end my partying ways. 

I then focused on rebuilding my relationship with my friends and family whom I had neglected and it gave me a new sense of belonging. I also started doing volunteering work to give my life a new purpose. I then met someone through volunteering.

I began to see a future with him and so I decided to get myself tested and it came back clean. I decided to confess to him about my past and sadly, he started to see me in a different light and so we slowly drifted apart. I don't blame him because afterall, he's a very eligible guy who deserved someone better. 

Honestly, I have no regrets in life and I think you shouldn't have any regrets too. Why? Because there's no point in having regrets. As cliche as it sounds, everything happens for a reason. 

After I broke up with my then bf, I met my abusive ex. Because of that, I learned to appreciate my friends and family more. My friends then introduced me to volunteering where I made many like-minded friends and developed a new purpose in life. 

If I hadn't partied so hard, I wouldn't have realised that drinking and partying can never truly take away the pain in me and that they are just temporary solutions. 

Don't regret. Don't look back. You have paid the price for your bad decisions and you have learned your mistakes. You have grown wiser and stronger because of the pain you have been through. Love yourself. Forgive yourself. 



"
59698,"It has been a while since I known you C. I had really wished for something between us... I really liked you and I felt that we could really work out. Sad to say things didn't turn out the way I had wished for... and now you are attached to someone else.
Yet.. I still hope that you would have been together with me... I can't let these feelings go away, especially not when I'm seeing you everyday."
59696,"seeing that the ""smart/nerd girl"" thing has blown up, i think people could also consider that not every relationship has to look like the kind with standard gender roles and dynamic that we (as society, and also as the NUSWhispers community) are used to. it's definitely also worthwhile seeking a partner to be your source of comfort, friendship, support, and advice, apart from love and the frills (gifts, dates, sex) that come with a relationship. 

- nerd girl with nerd boyfriend"
59695,"Just a curious question - Why do the printers in soc prints the first page of printing summary? IMHO it can be more cost-saving and environmental if the summary is emailed to the student account instead. Maybe for printing jobs with say > 15-20 pages, then print the details page since it also kinda act as a divider? Idk just a random thought.."
59693,"To #59693

If you ever need to voice out your thoughts to another person, feel free to PM me, I'm one of the commenter. You can try your luck, pretty sure a number of them will be more than happy to be a listening ear :)"
59692,"Just fin our CS1010S midterms today and realised i might fail the module cos i cannot do 70% of the paper. is there any way i can seek help, my ta is not very approachable and i really want to pass this module."
59690,"Hi everyone, I'm hoping to use this platform to gain some relationship advice. I've been in a relationship for close to 3 years now, and I'm wondering... Does your other half ever end up changing his/her bad habits for your sake despite you repeatedly talking to him/her about it? These bad habits are ones that I feel like it's really tough for me to tolerate and despite talking to him about it, arguing with him about it, he is perpetually telling me ""I understand"", but nothing ever seems to change. It got me thinking, could I be expecting too much out of him? 

These bad habits include: 
• Firstly, his lack of effort in interacting with my parents when he comes over to my place. He simply says hi to both of them, showers, then stays in my room the whole day. Or when my parents fetches him home, he doesn't even bother to make small talk with them in the car... And for me, I feel like that is quite disrespectful. I think being an ''introvert'' is not an excuse at all, because I also do make an effort to make small talk with his parents, buy food for his parents when I go over to his place. So for me, I can't quite understand why he just can't do the same for me.
• Secondly, we are taking a few classes together so naturally, we decided to be in the same project groups. However, he hasn't been doing much work at all for these projects that we are together, just physically appearing for meetings while he focuses his time on projects from other modules. I am also taking other modules in this semester, but I still believe in doing my best for all projects across all modules. Honestly, I'm just perplexed as to why he thinks that by doing projects with me, it gives him the leeway to relax and focus his time on projects for other modules... 
• Thirdly, his actions constantly contradicts what he tells me. Every now and then, he likes to tell me that a relationship is all about giving 100% from both parties, and that he truly loves me a lot. Yet, he also expects me to just throw aside whatever I feel (such as stress from the semester) to be there for him, throw aside whatever work I have to help him with his work and so on. I feel that I have been just giving, and not receiving at all throughout this relationship. I know it's an unhealthy mindset to have but at the same time, I can't just keep giving but not receiving because when I talk to him now, I feel so exhausted and drained. I used to look forward to his text messages but not anymore.

And to be honest, I am just touching the tip of the iceberg with these few bad habits which I feel like I can't tolerate (anyone feel me?). Other things include how he's always tardy with repaying me (the money just accumulates), his inability to understand my frustration (oh I've tried scolding, talking nicely, discussing.. None works - he just tells me he understands and proceeds to do the exact same mistake the next week) and so on. I feel really drained, and at this point in time I'm just wondering if I should just end the relationship. It would be great if you can share with me your advice, thanks everyone!
"
59688,"I had a very serious crush on my jc classmate for a few years. In those few years no other man existed in my eyes. But the phase is over because I kind of let him know how I feel about him but he did not respond. So I accepted the rejection and I have decided to move on. However, moving on is not as easy as I thought it would be. 
I have liked around 4 guys in this past 2 years. But none of the crushes are as serious as the jc one. The reason I like those guys is usually because they reminded me of my jc crush... 
Subconsciously I will compare all my crushes with my jc crush and I find it really ridiculous since I have already told myself to give up. 
I realize I couldn’t like anyone seriously anymore. At most I find the person cute and nice and that’s about it. I couldn’t like him with the same intensity as I liked my jc crush. And the feeling is really fleeting like I can like for a few days and simply forget about this feeling.
It is like as though I just like someone for the sake of liking someone. 
I am worried that if I can never like anyone else the same way as i have liked the jc crush... "
59687,Attracted to a girl in my tutorial class. How to know if she has bf before asking her out since we have never even talked before. 
59686,"What do you guys think about PDA? Where exactly would you draw the line between what's acceptable and what's not?

Obviously my partner and I don't go into full-blown kisses on trains and whatnot, but what about, say, hugs? I feel like Singapore's pretty divided on this...some don't like to see anything other than hand holding, others don't give a shit even about long kisses"
