tag,text
65496,"I am a non-christian guy and I am falling for a very faithful christian girl. While we were at an overseas exchange, a group of us gathered and played games. Her friend asked her who she would want to kiss most and she pointed at me. She would always laugh at my jokes despite being really lame n cold sometimes. Does that mean that there is a chance that she likes me? Will it be possible to be together with our different religious background?"
65494,Hello! Please like this post if there is a baking/cooking club and you will be interested to join.
65493,"By any measure, I should be considered successful.

I'm relatively popular (have many friends and no enemies) among my cohort, I'm academically successful, and I have stable job prospects after graduation.

Naturally, most of my friends and acquaintances think that I should be a happy person. I've even had one person tell me that she looks up to me, which really made my day.

But I've been reflecting on my life over the past few months, and somehow I don't feel happy.

Everywhere I look, people seem to better off than I am. Some of them are blissfully attached, some of them are much more physically attractive, some of them have better job prospects (or are better financially equipped), some of them are massively more popular than I am, and some are simply much smarter than I am.

It's almost as if I feel lonely or even inadequate.

I know, I should appreciate what I have. I'm fortunate enough to have such supportive coursemates and not having to worry about my own finances while studying in NUS.

But I can’t help but feel anxious that at the age of 25, there’s still so much left to do. And this makes me feel so tired all the time.

I’ll admit, some of this is my fault. Perhaps I don’t exercise as much as I should, or I don’t invest enough time in personal grooming, or I don’t work hard enough in socialising or networking with others. (There’s nothing I can do about intelligence, though.)

Or am I asking for too much from life?"
65492,"So I knew this lady on CMB and we were texting for a few days. Usually I don't meet matches in person until a certain level of comfort (2-3 weeks), and yesterday, she asked me to meet up for dinner in the weekend.

Being honest, I told her that I am slower to warm up as I am a bit more introverted. She kind of snapped, saying she ""ain't rushing to meet me or anything"", ""not a keyboard warrior and don't want to waste time"" and ""it's just casual meet up"" and proceed to block me Telegram.

To be honest, I'm quite surprised by this reaction and didn't know if I said anything wrong. If you are reading this, do accept my apologies for wasting your time but honestly it was nice chatting with you. My fault for being slow to warm up."
65491,"Theres this guy who would ask me out on dates  frequently nowadays, but when we meet up, I just feel like there is nothing much to be said. We are not able to talk about mundane things like what other friends would do, and the whole convo feels very unnatural for me. Should I keep up with these dates where he would try to impress me with fancy restaurants and all, or just forget about this person and find someone else who I can communicate with better?"
65488,"First of all, I want to say that I love my girlfriend very much. I’ve been in a few relationships, but this is by far the best and the most healthy and so we are both very happy. 

But for a while something in the relationship has been bothering me and I need to seek advice. But I will not end the relationship because it isn’t that serious. 
My gf has tendency to overreact to things. She will always remember as though the tiniest of things is a major deal and that it is a massive inconvenience, such as the food stall not having here favourite food. And then when I try to console her she tell me I don’t understand ber and she proceed to get into a bad mood and sometimes even not talk to
Me. 

What is the best way to approach this. As sometimes it make me feel useless and like I’m not getting through to her."
65487,What's the type of profile photos / content that will intrigue guys to swipe right and start conversations with you on dating apps? I've been getting tons of matches but a lack of conversation starters. Female here fyi.
65483,"when I was younger, I was bullied a lot in school because my mother worked as a cleaner in the same place I studied at. I’m not too certain when, but somewhere along the line, I started feeling inferior to my peers. I admit, I was ashamed of my mother. I was ashamed that she had to scrub toilets and that she always smelled so bad because she sweat so much. I was ashamed because she always had to work so much for so little.

To make things worse, my mother and I have a 40 year age gap. We’ve never seen eye-to-eye on anything since I was young. She has a temper and so do I. We fight more than we talk. After many years, my embarrassment gradually turned into resentment and anger, and this resentment anger was targetted specifically only on my mother. My father is a cleaner too, but I’m okay with that. I’m not sure why my mother is the target of my rage and that kills me.

I know all of you are probably thinking that I’m a bad daughter and that it doesn’t matter how my mother is earning her money. And yes - I do agree. I know that my rage towards my mother is not justified and completely immature, but I just don’t know what the hell is wrong with me.

It might come as a surprise to you guys but I actually respect my mother to bits. She managed to support me all the way to where I am now. Heck, I’m the only person that made it into university in the whole family (including my cousins). My grades are good and in all honesty, my mother has never shortchanged me in any way.

I wear pretty clothes while my mother has not bought a single piece of clothing for the past 20 years. I’ve gone on trips with my friends to countries like Taiwan and Korea but my mother does not even have a passport. I spend $30-40 per meal when I eat out with my friends and my mother can’t even bear to spend $1 buying a drink for herself. 

I can see all this, yet I still feel so much anger towards her and I don’t know why. She’s a fantastic mother and I always tell myself to hold it in even when I’m ticked off by her but for some reason, I always end up yelling at her and feeling guilty as hell for the next few days. What hurts me the most is, after a few days, she goes back to being that nice mother that she has always been, yet I’m still that rude and ungrateful brat who can’t change. I believe I’m rotten to the very core. I want to show her that I love her, but I’m so consumed by anger.

This vicious cycle of anger resulting in guilt is killing me. On one hand, I want to be close to my mother. I want her to know that I’ll never be able to love someone as much as I love her. Yet, on the other hand, I believe it’s best if I keep my distance from her. This way, she won’t be unnecessarily hurt by my remarks just because I have unfounded anger management issues. What should I do...?

p.s. please feel free to criticise me. I deserve it. My mother forgives me unconditionally despite all the hurt that I’ve ever brought upon her and her forgiveness suffocates me. I drowning in guilt. scold me, berate me, at least for my mother. I need it."
65482,"To poster:65459

Yes, my bf does exactly the same things as yours... sometimes he can be quite scary tbh..I’ve been in this for a few years..and I have to say it progressively gets worse, but you just feel so trapped. I’m trapped and I trapped myself in this because I did not stand up earlier. Now I have difficulty reversing the damage because I did not put my foot down. He gets mad at me for talking back, but I don’t care anymore, I’m not his punching bag and you just got to show them  you have self-respect. Because I can promise you over time these anger outbursts will take a hit on your emotional and psychological well being as it is happening to me right now... but I’m fighting back now. My self esteem and self worth was completely shattered over time and now all I have left is to pick up the pieces and build myself up again. Don’t tolerate it. Don’t manage it or try to live with it. Don’t compromise the integrity of your feelings, it will be harder to hold over time and it will reap nothing but anger and frustration within. You will regret. Fight back now."
65480,"I saw #65470 and realize that I'm in the same situation also. I don't know how to compliment my girl. I just like her cause I think she's cute. But she's not the really chio or pretty type.

Girls, how do you want guys to answer when you ask ""WHAT DO YOU LIKE ABOUT ME?"" 

Really, I want to know. Post a confession if you have to but I'm really curious to know"
65479,What does it mean when your female friend says that she wants to find you a girlfriend?
65478,"my girlfriend's father recently found out that I stay alone and forbade her from coming over. We are both working adults and I really enjoy cuddling, napping, and watching movies with her. Hope to survey if this is normal and if so what are my options?"
65477,"Am i too naive to believe doing kind and being passionate on my job will return good things? I went intern believing in these and i ended up dissatified, disrespected, humilated and bullied in office politics. Even outside office people treat me as disposable useless stuffs where customers and colleagues can shame me verbally  on my face, even tho i did the right thing providing them stuffs whole heartedly. Im depressed now."
65476,What does it mean when a girl calls you cute? I don't get it as a guy. Seems like a compliment but I can't understand how I'm cute
65475,"How do you tell your partner you don't want to have sex? I'm just really uncomfortable doing this but I don't know how to tell them? If I don't fulfil their needs, will they start looking for others? Really need good advice here"
65474,"When you ask someone out, where do you usually go to (besides the bedroom)? 

(Novice seeking for relationship advice here)"
65473,Just curious. What do you like about your current or past boyfriend/girlfriend? What about them that attracted you?
65471,"What's the best way to continue a conversation after you've not replied to someone for a few months?

""Sorry for the late reply"" seems wrong

I've no reason not to reply to them, I just forgot to reply. But it seems rude to tell them ""sorry i forgot to reply"". Any suggestions to make it sound better?"
65470,"I saw #65470 and realize that I'm in the same situation also. I don't know how to compliment my girl. I just like her cause I think she's cute. But she's not the really chio or pretty type.

Girls, how do you want guys to answer when you ask ""WHAT DO YOU LIKE ABOUT ME?"" 

Really, I want to know. Post a confession if you have to but I'm really curious to know"
65468,"My friends frequently tell me that it is extremely important to expand your network while in college. I have always thought that while it is true to some extent, I thought I have always thought it's more important to form a small number of meaningful connections and learn a proper skill. There is probably no right answer to this, and either paths will have trade-offs. How crucial is networking actually in the long run? For the seniors who spent more time socialising while in school, how has this helped you progress in your careers?"
65467,"Replying to #65416, amazing to see how people think its always the man's duty to pursue or follow up. Some snowflakes think that there own example demonstrates that the op is wrong. If you read the post very carefully, you'll see that the op is complaining about women not putting in the effort that they themselves expect men to put in. Why do women drop out or start complaining if the man expects the same that they do? I think its perfectly reasonable that the op expects women to do their part well. As for the idiots who say they dont you anything, well if there arent any obligations then why should the guy be obligated to be polite? If no party owes anyone anything then the guy might as well start with a  dick pic and a lewd joke."
65466,"Hi guys, any FASS 2k mods with NO group work to recommend? 10% participation(or none) would be a bonus too. Thanks!"
65465,"Is it normal if a guy and girl are mutually attracted to each other but feel that we can’t keep up a conversation? Our conversations don’t flow as smoothly as I wish it would. There are many awkward silences and we are both struggling to find something to talk about. Even text conversations feel difficult too. I want to talk or text him very badly, but every time either of us starts a conversation, I feel frustrated that it does not develop into a meaningful one. I will end the conversation, only to miss talking to him again afterwards, and the cycle repeats itself. Is this a sign of incompatibility?"
65462,Is it uncommon to take double minors? Please do share your experience. I intend to take another major but there is only a minor offered for the subject I wanted so I was thinking of 'topping up' with another minor.
65459,"Hi all, I am the poster of #65459. Thanks all for the advice. Maybe I should give more context on the situation. Like all relationships, we had our fair share of arguments. There was one particularly intense argument where he raised his voice at me when he was clearly in the wrong (it was something math related). After which he explained that the reason he reacted that way was because he felt inferior (due to our different education levels) and wanted to be ""right for once"". We have talked about this and resolved it, just that I can't seem to forget this incident. However, throughout most part of the relationship, he was a super caring boyfriend who watches out for my every need, tries to be accommodating and make handmade gifts for me every now and then. The only concern that I have is his reaction whenever he gets angry or frustrated. He would tend to vent his anger on non living objects, such as punching the wall and breaking his own items etc. When he plays games and loses, he will bang his keyboard in frustration. (I think this is quite common among guys who play games?) I have spoken to him about it (yes, I was concerned of potential violence in the future) but he assured me that he would never hurt me physically and would not even think of it. 

I do see a future with him as I love him a lot and he is really a sweet guy in general. We are even planning for our future together. Is this considered an anger management issue even if it doesn't happen often? Can it be resolved?"
65449,So annoyed by my friends who always urge me to buy crypto such bitcoin. They think they are so ‘Atas’ just by owning a few thousands of bitcoin. I believe in crypto but you don’t have to talk about it every day. I own ethereum but i dont tell people to buy just to raise the price. Focus on studying and completing the degree first
65448,"If a girl you've been talking to asks if you have a girlfriend, does it hint that she may be interested in you?"
65446,"Hi everyone.. i need some advice..

I have been with my gf for quite awhile.. and we always have good making out. However, there's one thing she always ask for.. everytime when we end a session.. after awhile.. my gf want it again.. i did try but my bottom(dick) would swell.. that make the session to be quite uncomfortable for me.. is there anyone experiencing this? Is there anyway to do it afew times without enduring the pain? Hope to listen some sincere advise."
65445,"I am in an LDR and it is an open relationship. My bf sees other girls and I am okay with that. But as much as I want to make out with other guys, every time there's potential for something to happen, I feel guilty for cheating and panic and nothing happens. My bf doesn't understand why I feel this way since he has given permission. I miss him / physical contact like crazy but I can't bring myself to do anything. Why do I feel this way and what do you think I should do?"
65444,"Companies don't actually disclose the whole job scope to the interns. When I applied the job scope had a lot of things but once I have joined the company, I am just doing the same old thing again and again such as putting a spreadsheet in database.  Is this what companies regularly do to get people to do these mundane jobs? How do you prevent yourself from falling into the trap? I had asked in the interview too!"
65442,"Feel so betrayed whenever my gf visits me. Reason being, both my gf and my dog always excludes me, leaving me to literally netflix and chill alone in the corner of a living room, while they are cuddled up at the other end of the sofa. He gets up immediately and follows her whenever and wherever she goes. And it doesnt help when he is a male, just like me!!! So jealous. All her attention is on him and she doesnt even know im writing this confession. Plus the best thing is he still got the cheek to climb up my bed and sleep beside me after she's gone.

Im considering to get a female dog to accompany my current one, so that he will not interfere my rs with my gf. Hmmm will it actually work?"
65441,"Take this post with a grain of salt

I feel that if you are wondering if you should confess to your crush or not, you shouldn't.

Why do you want to confess and make her your girlfriend? 
What is wrong the current situation between and her?

If you are unsatisfied with your current situation with her and wish for a change of situation by confessing, this means that you don't really like her. What you like is your idea of her becoming your girlfriend.

If you truly like her for the person she really is, you will be enjoying your current interaction with her and won't see the need for any changes."
65440,"Hi SoC professors, will EE students be allowed to take CS1010E this coming semester?  :("
65431,"One of my friends who i used to be close with last time suddenly deleted a lot of stuff from her social media. From her recent posts, I deduce that she recently got divorced from her husband after just around a few months of marriage because her husband cheated on her.

Now, I haven’t talked to her much in the past few years but I feel like I should do something as a friend. Thinking of how to approach this delicate topic or just not approach it at all when i meet her the next time. It honestly pains me to see a usually happy girl who has to go through this shit. I know divorce is a tough subject to discuss about but is there any advice on how to comfort my friend and things i should avoid?"
65430,"Hi. Would like to ask, what are some level 2000 mods that are interesting and also SUable? Thanks!"
65425,"Over the years, my dad kept giving me additional pocket allowance, thinking that I don't have enough money to hang out with my friends and insist I should get out more often to socialize as he's worried that I'm becoming anti-social. How do I tell him that I don't like to hang out with my friends (we only contact each other for homework purposes) and that I have gotten used to being alone?"
