tag,text
59198," 
People think I’m gay just because I’ve no desire to have a girlfriend, get married, and have children. Why the stereotype? I’m just a metro-sexual urban male who enjoys the city life, money, and personal freedom. I dislike responsibilities. I love myself. I prefer living the high life, clubbing on weekends, eating fine dining, driving a nice car, travelling, and enjoying life."
59195,"After taking CS2100, which should I take first, CS2105 or CS2106? or do people usually take both at the same time? 

Is it bad to finish the CS foundation mods later than usual because of other UEs like language mods and UTown mods? 

I’m trying to plan my next semester and I’m confused :-( "
59194,"Would anyone recommend taking special term to pull cap? If so, any recommendations? I’m looking at the FASStrack in term 1 and prolly EG2201 Introduction to Design Thinking"
59186,"My girlfriend and I have been together for quite some time now, but recently I found out that she was cheating on me.
The reason I found out that out is when I checked her phone and her chat history, and found out that she was cheating on me the whole time. There were kinky messages, some saying “I miss your d**k inside of me” and some “I miss giving you bl**j**s”. When I first saw those messages my mind just went blank, trying to absorb all that happened. I tried to stay calm the whole time when she was with me to reduce suspicion. It felt like shit and I went crazy. I wanted to confront her about it, but at the same time I couldn’t as I didn’t have any evidence other than me checking her phone.
Over the next few weeks, I observed slowly and continued checking her phone from time to time and eventually found out the pattern.  Whenever she said she reached home, she was actually checked in to a hotel with the guy. It seems as well the guy knows whenever I was with her, and would not message her at that time. Sometimes when the guy buys her stuff, she would show them to me and said that it was given by a friend when I already know who it was given by
I know it was my mistake for checking her phone, but I feel that if I hadn’t I wouldn’t have found out all these that was happening behind my back. She did not show any signs that she was cheating on me, so I can’t use that reason to start the topic. Is either she was really good at hiding it, or she was just making use of me as she couldn’t be together with the guy. If I act rashly, it’ll just affect the whole relationship and make it seem like I was the one at fault when the relationship breaks.
I really don’t know what to do with this. One side of me is telling me to break up with her, another side of me is telling me to continue trusting her and she knows what she is doing. If I didn’t check her phone, I would never have known that she was cheating on me and we will still continue to be a lovely couple
Anyone has any advice for me to continue on with the relationship? Or I should just confess and break up with her?
"
59185,"I finally understand why are there more and more otaku. 

Women always blame men for not being able to ""handle"" successful women. They are merely thinking from the perspective of one gender and often forget that a very large majority of these women are extremely self-righteous?  Just look at some of the single profs and lecturers, won't you go ""walao, this kind of 变态 no wonder still single""? While that women are more and more educated and self-sufficient, it's quite forgotten that the opposite is also correct? 

Forgive me if I am wrong but I don't think the society  moves positively for only one gender. That being said, a guy receiving a decent, lets say, 5k pay wouldn't want to put up for a woman who is ""always right""? If the man just wants sex, cheap club girls, prostitutes or even blow-up dolls are just fine?? Why would he want to put up with someone who is always going to out-argue him, lecture him, etc for life? 

So the incentive to get married is weaning...? Something that no matter how much the gov pays cannot reverse. "
59179,"Whenever I request to take leave, sometimes my boss will reply ok. And sometimes he will not reply at all. What does this mean? He is unhappy that I take leave? Or he don't want me to take leave? This is stressing me out whenever I don't get his response. "
59178,"‘If you leave me, I will kill myself’.

It took me some time to gather my thoughts to write this, as I didn’t want to be reminded of the painfully traumatic experience that I had to go through. I’m writing this to raise awareness for those who might be trapped in an emotionally abusive relationship yet have no idea what to do, because I was once in that position. 

My ex-boyfriend (let’s call him X) used to threaten suicide whenever he wanted his way in things. He wouldn’t let me hang out with my friends or pursue by own interests (like travelling). We had our own personal differences and didn’t seem like we would be able to work out in the future. Whenever I raised a breakup, X told me he would kill himself if I did break up with him. He resorted to sending me photographs of him at the rooftops of buildings attempting to jump, and him slitting his wrists. Every time this happened, I would apologise to him, relent and stay in the relationship because I was so afraid he would really take his life or harm himself further. This went back and forth a few months and it took a mental and emotional toll on me. Of course, I am not undermining the fact that X could have been struggling with mental health issues (depression and being suicidal etc), and I did encourage him to seek help if he needed professional help. He dismissed these claims and insisted he was mentally sound and would kill himself simply because he couldn’t bear the thought of me leaving him. I was very afraid to tell my family and friends, and I spent nights breaking down, wishing I didn’t have to go through his multiple threats time and time again. 
Eventually, my closest friends found out when they overheard my phone conversation with him, begging him not to jump. I was freaking out and that was when I spilled everything to my friends and they pointed out that X was being unhealthy, manipulative and controlling. 

In the end, after much thought, I did break up with him as it was far too draining for me to bear. I reasoned with X that this unhealthy relationship was making us both unhappy, and perhaps what we really needed was a time off from each other. He agreed, and we parted ways. The stress from the whole ordeal was overwhelming so after we broke up, I sought help from a therapist and she shared with me some advice on what I could and should have done.

1.	Call a support hotline to seek help for the person involved (e.g. Samaritans of Singapore)
2.	Speak to someone you trust about your partner’s death threats
3.	Remember that you are not responsible for your partner’s choices

I’m sharing this story because so many people I know (regardless of gender) have been once put in such a helpless and terrifying position because of their partner. Physical abuse is easier to pick up, but emotional abuse isn’t. Having your partner force and manipulate you into staying in a relationship is definitely a form of emotional abuse. If you’re going through something like that, you can try reasoning with your partner and learn why your partner is acting this way. If this persists, don’t be afraid to speak up and seek help! YOU DESERVE TO BE LOVED!!

p.s. There are suicidal people who are battling with mental health issues and I am not advocating for you to leave your partner/friend who has depression. Instead, learn to discern the difference between someone who is using emotional and manipulative abuse to get his/her way and someone who really needs professional help. I really hope this post helps someone identify the red flags in their relationship and raise awareness on emotional abuse in relationships! 
"
59174,Does experience during internship matter more or does working for MNC matter more? 
59173,"A week ago, I found out my bf downloaded tinder on his phone but uninstalled it a few days later. We have been dating for close to a year and he has been a great bf who puts up with my bad temper and childish behaviour all the time. Why would attached guys download such apps? What should I do about this? Can anyone advise? Thanks."
59170,"What should I chat about with the guy I'm dating?
I really like him..
But everytime we met up there's nothing much to talk and I really hate the awkward moment and awkward silence..
What do you all chat about during dating and how to make the guy likes you?
Doubt he will like me since the awkward silence is really awkward when we meet up... There's nothing to chat about.
Hope to receive genuine advice.
Grateful for all your help...... "
59163,"Continuing from my own OP #59126...
Thank you so much for some of your own opinions, and I have taken note on some relevant advice. However, I forgot to point out that by WA 'online' status, it means after work hours. Logically, can work matters be settled offline, given that you need a computer system to accomplish it? (i.e my partner works in a hospital). Also, I know personal space is important, and my partner has his own circle of friends to chat with etc...but as partners, shouldn't you prioritize what is more important (besides work matters)? So friends over r/s? Then I'd rather just us staying as friends so we get to text more? I also didn't mention that we are only meeting up once every week...and I feel that our meet ups might be even lesser. I also do know that work can be tiring etc...but shouldn't texting your partners make you feel relaxed, happy and stress-free? If you put yourself in my shoes, how would you feel if I don't hear from my partner after a long day of work? but just a few mere texts and replies that come 2-4 hours later? Would this r/s even sustain at this rate?"
59162,Sometimes I don't understand how my friends could submit 5-10 job applications every other day. I am struggling to submit a relevant application at a rate of 1-2 per week. Am I too slack?
59158,"Are there any girls out there who doesn't live to eat, but eat to live?
I feel like I'm the only guy on earth who eat to survive and not for indulgence."
59156,"Humble advice to especially CEE students: while there are many authority-industrial scholarship/sponsorship out there, many of which come with service obligation after graduation, try to get an internship with that company to learn the real culture and environment of your future workplace BEFORE accepting the offer as MANY of your previous batches of ""scholars"" only came to realisation after signing contract that the real working environment and joscope differs from what they imagined. And that is too late. The only options then are either to hang tight and serve the bond for several years or to buy back the bond with an interest paid. "
59151,"My gf and I recently just started having sex. Something is frustrating me. Since I have no prior experience and she is my first, I hope to seek opinions from everyone. 

Whenever we have sex, she will just lie there and I’ll be the one doing all the work. Even when she is on top of me (riding), she will lie onto me and I have to be the one ramming upwards. 

It’s so frustrating when the other party is not putting in any effort. It’s so different from what I watched on porn. I mean I understand porn is exaggerated to some point and I can’t compare to it, but is this too much?

Some of my friends say if a girl don’t put in effort during sex, it shows she is a self centered person, is that true? 

I haven’t talk to her about it because I want to seek opinions from all of you first. If it’s normal, maybe I won’t bring it up to her. If not, I will raise the issue to her. 

Thanks! (No troll comment please). "
59148,"Bf and I decided to chip in $10 each to buy toto (pooling a small amount with my fam to buy tgt.) But because I  owed him money, so I paid his portion as well. Somehow, lucky enough, we won a small prize and both of our combined winnings were $25. (The sum is with me). Lol so my bf just said ""don't have to pay me back or what, just treat a meal"". The meal was $14. Both of us are used to treating each other meals so the amount doesn't matter. What I'm confused about is that I agreed to treat (so I paid the $14), but somehow when I think about it again, was it him or me who treated?? *confused and curious* #maybemathscuitoo"
