tag,text
63799,"Genuine question here. 
Why is it so common for girls to initiate to break up when their boyfriend is in army or when the girl is on exchange? 

Yes I know that both will have little time for each other and are in different phrases in life so they won’t have a common topic. And this better and richer guy will appear and get close to the girl, being there for her instead of the boyfriend when she needs someone. Despite all these, I think if the girl genuinely loves her boyfriend, she will continue to be with him. Sadly a lot of girls still want to break up when the guy is in army / girlfriend is on exchange. 

PS: My LDR Girlfriend asked me to post this since she was curious. (Because we only meet once a month and She thinks couples meeting every weekend for guys in NS is good enough)"
63798,"As a recent new entrant to the workforce from last yr's batch, recovering from a breakup is extremely painful compared to schooling days, nobody gives a shit about how you feel even when you're close to the edge, and it doesn't help that work takes away close friends you once had. I really don't know who may be willing to lend a listening ear just to cry it out. Of cos I don't think anyone would bother about a stranger here but sigh..."
63797,"I want to read a Real Estate UE related to property investment. Any recommendations, also may I ask is there a lot of maths involved (I love maths btw)."
63796,"Philosophy is a good subject to learn. But your philosophy professors are so specialized in their narrow fields that they cannot teach you the general philosophical skills which are useful in real life. So look for real philosophers who can do business, CS, finance etc. I.e. The polymath and autodidacts."
63793,"What can freshies expect from Hall exposure camps? Saw that there's few infamous stories like pond dumping, ragging, etc.

Excited for the camp but anxious of the activities. @.@"
63792,"#63779: the majority of students enter university for a very simple reason: they want a degree to help them look for a good job in the future. The university system was never set up to provide that. It was set up to propagate itself to the next generation. It takes in lots of undergrads to create a very few that will become PhDs and professors. The rest? ... Your situation, basically. There are some exceptions. The steadiest of steady of fields that will always be in demand are in the production of 3 most vital things for any society with a division of labour: food, water, and energy (be it petrol, gas, or electricity). Take away any of these 3 and see how fast a society collapse. 

It is equally true that many top leaders in the world came out of highly impractical and theoretical fields like economics (no, it's still very theoretical), philosophy, classics, history, and liberal arts. However, you need to look closely at their family background. Most are upper-middle class and above. Many of these fields are best pursued by upper-middle class students who have a safety net."
63788,"Hello, I am currently a year 2 CS student going year 3. I have cleared the internship requirement, no UE left, and cap > 4.5.

Should I do FYP? If I am not mistaken, I will not get first class if I do not do FYP. Not that first class is very important, but I already qualified so it seems like a waste not getting. However, FYP will be totally extra work since it does not clear anything for me.

Hence, is FYP worth spending extra 12MCs credit to do, and how and when does one go about applyin? Through MPE? Thanks"
63787,Almost thought that Ben Leong runs a logistics company on the side..
63786,"Graduating this year. I have a European friend and she's suggesting I come over to visit before she starts working late this year so she could show me around. Not sure if I should go, thoughts?  I do have savings but Europe isn't cheap. I would like to earn and save money in the meantime while learning things I have always wanted to try. And when working, temp jobs would want the employees to commit for at least a few months. Is it worth travelling over there now and spend a week or two travelling with my friend or go over at the end of the year when she'll be too busy working and only free during the but could travel around Europe for at least a month? Opinions and thoughts please :)"
63785,Anybody know when NUSMods will have sem 1's modules out? Wanna start planning my timetable
63784,"What do guys wear on a day-to-day basis? I'm entering uni soon and I need to upgrade my wardrobe. How should I dress so that I look both casual and yet not sloppy?

Also, since I'll be staying in an RC, what kind of sleep clothes should I get? My current ones are too old and tattered so I'm thinking of replacing them. Would army admin tee + shorts look too basic/silly if I wear it to socialise with people in my RC at night?"
63782,I have this friend who is a bit dense. It is obvious that her friend likes her and treats her so nice. Tbh I think they look great tgt but both of them just don’t dare to take a step. Girl if you think he is a nice guy snatch him before is really too  late.
63781,I really need some guidance. I don't know why but I have no interest in intimacy and this has occurred since young. My girlfriend has been hinting to me she wants to do it but I lied to her that I wanted to wait till marriage. I actually can't bring myself to do it. I do love my girlfriend but I just have no sexual interest and I don't know what is going to happen when we marry. Am I asexual? Should I go and see a psychologist.
63780,"Sometimes i don’t know why my bf wants to date me. He always cancels meet-ups with me to meet his friends and i am getting tired of this. I had to reschedule my meet-ups with my friends because he wants to meet me and then a day before the meet-up he will cancel on me. I think that this is really unreasonable and i feel awful to keep cancelling my plans with others just to suit his needs. I need some advice on what i should do, hope you guys can help. Thanks."
63779,"#63779: the majority of students enter university for a very simple reason: they want a degree to help them look for a good job in the future. The university system was never set up to provide that. It was set up to propagate itself to the next generation. It takes in lots of undergrads to create a very few that will become PhDs and professors. The rest? ... Your situation, basically. There are some exceptions. The steadiest of steady of fields that will always be in demand are in the production of 3 most vital things for any society with a division of labour: food, water, and energy (be it petrol, gas, or electricity). Take away any of these 3 and see how fast a society collapse. 

It is equally true that many top leaders in the world came out of highly impractical and theoretical fields like economics (no, it's still very theoretical), philosophy, classics, history, and liberal arts. However, you need to look closely at their family background. Most are upper-middle class and above. Many of these fields are best pursued by upper-middle class students who have a safety net."
63773,"To those interested in doing a PhD, a word of caution here for it is not for the faint-hearted

1) Do some serious research on the group that you are applying to, read up on their publications on the last 5 months (questions you have to look for, where do they get their funding from? How long is the funding lasting? What kind of projects/experiments are they doing? Is the research direction what you like or enjoy doing?

2) If possible, set up an interview with your prospective supervisor to understand what kind of work they are doing and try to understand at what stage of career is the the professor in, an assistant professor will try to fight for associate position so there will be a lot of focus on paper publication/writing, less toys for you to play with. An associate professor will probably have a larger team with post-docs targeting more impactful journals, likely trying to do a spin-off company to justify to the tenure committee for full professorship position. A full-time tenured professor will likely be a more relaxed environment but then you will probably be working with senior postdocs from other universities and supporting their research. 

Next, ask him to grant you an opportunity for a lab tour around their facilities. Observe closely, the PhD students, Post-Docs working there, are they happy with their work so far? Do they look fearful/stressed when the supervisor is here? This will give you a sense on working culture there. The best way to fully understand the work culture to ask for an internship opportunity with them, but if they are not keen to take you in, it raises a red flag. 

3) There two options available to people interested in doing a PhD, self-financed/scholarship option, scholarship grants you some protection and freedom to pursue your research interest, self-financed will tend to lock you in because your funding is coming from the project itself. Do your research carefully if you are planning to go for the self-financed option. 

Ultimately, you must remember a PhD is your own education journey and not for your supervisor, your job is to finish it and for you to gain useful experiences for life. Do your research and prospect potential PhD students for advise on how academia is like."
63769,"Can anyone give me some advice? Why do I feel that if I don't get an A in normal modules, then I failed that module? I've always had uneasy feelings whenever my midterm/CA results come out and I did not get in the 15th percentile (according to my own feelings and calculation)"
63766,"Is there a limit on the maximum number of credits a student can study throughout his entire course ( Say, 180 MCs) [or] Are we only allowed to study uptill the programme requirement (160 MCs).

Thanks"
63763,"#63748:
1) The greatest benefit of having a PhD is you no longer have to be impressed by other people's mere PhD, as far as the qualification goes. I can quickly parry other PhDs' wonky ideas without bystanders questioning my logic because that one has a PhD and I don't.
That was my greatest motivation. The second greatest was: in my parents' generation, it was rare to have a Bachelor's degree. Now a Bachelor's degree has dropped in relative value due to the inflation of qualifications. Might as well get my PhD, just in case.

2) I have already spent 4-5 years doing work and getting a skill set similar to what a PhD student requires. Might as well get the degree. My further PhD courses build on what I already knew so I didn't really have to learn from scratch. 
There was an instant drop in income but since my parents are middle-upper class, I have a safety net.

3) I guess you are making a decision based on the employability of the degree. I have come to believe, based on experience and expert opinions that really, Bachelor and higher education in highly theoretical fields (read: impractical) was and is an upper-middle class and higher passion pursuit. I cannot, in good faith, advise people to get higher education in those fields simply because it would lead to well-paid jobs directly related to the field."
63761,Hi!! This is very urgent as I’m an incoming Year 1 student who is interested in appealing to CS from BA. Is it possible to do BA first then transfer to CS? Do the modules overlap enough?
63755,"Recently, I've been browsing through people's profile on Linkedin, mostly fellow undergraduates and recent graduates. I realised that most of them have an all-rounded academic profile such as scholarships awards, CCAs, leadership positions in main comm, sub comm, etc. They even have good academic results such as first class or second upper at least. And here i am, w/o any outstanding achievements and it is really demoralising for me as i don't have anything to showcase myself in the current competitive job market. Sigh.. Does anyone feel the same?"
63753,Does anyone know how difficult is it to apply for waiver to take more than 32MCs? I am a Science student and I took 32MCs in the semester that just passed. I felt pretty ok with the pace and I'm quite sure I will average above A- this semester. I wish to learn so many things and I am graduating soon so I hope to squeeze around 40MCs for my remaining 2 semesters.
63748,"#63748:
1) The greatest benefit of having a PhD is you no longer have to be impressed by other people's mere PhD, as far as the qualification goes. I can quickly parry other PhDs' wonky ideas without bystanders questioning my logic because that one has a PhD and I don't.
That was my greatest motivation. The second greatest was: in my parents' generation, it was rare to have a Bachelor's degree. Now a Bachelor's degree has dropped in relative value due to the inflation of qualifications. Might as well get my PhD, just in case.

2) I have already spent 4-5 years doing work and getting a skill set similar to what a PhD student requires. Might as well get the degree. My further PhD courses build on what I already knew so I didn't really have to learn from scratch. 
There was an instant drop in income but since my parents are middle-upper class, I have a safety net.

3) I guess you are making a decision based on the employability of the degree. I have come to believe, based on experience and expert opinions that really, Bachelor and higher education in highly theoretical fields (read: impractical) was and is an upper-middle class and higher passion pursuit. I cannot, in good faith, advise people to get higher education in those fields simply because it would lead to well-paid jobs directly related to the field."
63747,"#63721: Thank you for writing about what I thought was a taboo - the decision to be child-free. I share your sentiments. I also think we are not alone, just check out the BirthStrike movement in response to climate change. 

Similarly, I don't think I can preach to anyone to be child-free or not. But I simply hope more people make the decision consciously, and with the child's welfare in mind. I have come across reasons for having children like: ""to take care of me when I'm old"", ""because my friends have kids"", ""for the nation"", ""for religion"", ""because I want to go through motherhood"", or ""because my parents want grandchildren"". I rarely hear anything about the child, whose life hangs on the decision. There was a comment that it's ""your life, your choice"", but I think it's equally ""their life, your choice"", and that side deserves to be talked about too. (But okay, maybe people don't reveal those reasons, and you only see it in their actions when they care for their child. I don't know. ) 

I also hope that child adoption becomes more supported and common in society. Currently it seems like a difficult and rare choice, compared to having your own. But it makes sense to me to help adults take in existing children, who would otherwise not have a family."
63746,"Hi senpais, wanna hear your honest advice

1) How did you source your internships? using the NUS careers portal / indeed / Jobstreet / go to every company website and go scrutinise?

2) what kind of skills should I put in my resume? i'm quite quiet and not in any leadership / commitee positions... i'm picking up a language though (although im probably worse than a native 6 year old at it) for excel, i know basic functions, pivotable and vlookup

i do have some experience doing retail and admin job...but i don't know. i think im underwhelming. feedback on what i should do/learn would be great..."
63745,"The problem is that we’ve made “love” out of escapism, and measure partners by how they fit into that fantasy. That’s not love. Love isn’t clear skies and calm waters. It isn’t about throwing everything that we have created at blips of happiness. You don’t walk away because you can’t deal with the drama.

When love is authentic, it is selfless. You apologise. You forgive. You re-commit. Love somebody for who they are. Whether you truly love the person or if you love only what they give to you. When you love someone, you don’t just support them on the good days and abandon them on the bad days. So when someone leaves and says I love you, that’s not love. It’s been 4 months since you left, and I still can’t move on. I keep telling myself tomorrow will be a better day, but I have been so emotionally damaged."
63744,"I’m noticing how certain commentators are comparing feminism to other extremists/terrorists groups and I think this is a case of inadequate understanding of what feminism really is. There’s literally nothing about real feminism that says women are entitled to more privileges or shaming men. 

I’ve also noticed that whenever a female makes a slightly controversial comment on this forum, other commentators are quick to jump in to condone and attack her. These girls who speak out are often branded as insecure, emotional, and using “feminism as a shield” to blame people. On the other hand, tons of derogatory comments that are made by other male commentators are largely ignored. (With the exception of the female commentator with the chinese name, I know) 

You don’t have to look far. This forum is exactly the manifestation of gender inequality. This is exactly why feminism is needed. It’s never about hating men or wanting special treatment etc. It’s about feeling safe and having the ability to express yourself, go on about your daily activities in life without being stereotyped and threatened because of your gender."
63742,"I have something troubling me recently. A friend of my girlfriend has sent me a text last sunday night, confessing that she has a crush on me. I'm pretty sure she is aware that i have a girlfriend as both of us were present at another friend's 21st birthday party on saturday and that girl who confessed was there too. Since that girl was my girlfriend's cca mate, i mingled with them too. But little did i know she would send me a text the next day. I'm happy with my current relationship, so obviously i rejected her using a slightly subtle approach so things won't turn out too awkward. I'm not sure if she got the hint as she carried on pestering me to the extent where i blocked her on social media and whatsapp and deleted the convo in case my girlfriend sees it. I'm not sure if i should inform my girlfriend about this or just carry on with life. Any advice?"
63739,"Realising im not an ""academic-wise"", and believing in hard work make success, i spent my NUS life studying solely, rejecting social and curricular activities.
Now im graduated with first class honours, with no practical experience and couldnt land an interview in anything  in my field  . worst part is my degree is 90% on social skills and 10% paper based skills, i cant do anything other than the paper knowledge. Im dead i guess."
63738,"Any seniors who have taken CS1010 in special term before, how is the weekly schedule like and would there be any assessments in week 2 as I would need to attend my ICT-LK, and how much do you think it might contribute to the final grade."
63737,"I used to have a lot of friends but after I got into a relationship, i spent more time with my other half and neglected my friends.

After a year, I have decided to talk to my friends again. Realised that the first thing my friends asked is how is your relationship? Esp friends from the opposite gender. I admit I might have a lot of flings before getting attached but we did not have sex , we just stayed in a platonic relationship that provides a lot of relationship support to each other. Just wondering, are my flings still interested in me? Am I cheating ?"
63736,"As it comes closer to result release, I am more and more scared that this time round, I might fail some of my core. I've done really bad for my finals that makes up half of the grades. 

May I know what are the chances of getting C? Will it still be possible to get B- despite failing the finals? The paper was known to be hard, but I just couldn't do more questions than my peers"
63735,"Does a 4.8 CAP have any advantages than 4.7 CAP in the job market? If there isn't,I want to take up a second major."
63729,"How do you feel when your friends earn much more than you do? I'm a fresh graduate and my salary is only 3k while my friends all earn 5k+. I know I should be happy that I manage to secure a job, but sometimes the feeling can't help..."
63728,"Computing profs, what exactly are CS2040""S"" and CS1231""S""? Will they be different from their counterparts without the ""S"" suffix?"
63727,"For fate that brought us together and letting us fall in love, thank you.
For your warm touch and tight embrace, thank you.
For all the milestones and memories, thank you.
For all the life lessons and guidance, thank you. 
For taking me to places and exploring new places together, thank you.
For always believing in me and that everything will be alright, thank you. 
For always putting each other first, thank you. 
For allowing me to think that you are the one for me, thank you. 

For letting me know that people change, thank you. 
For chasing your dreams and giving up on me, thank you. 
For showing that it is so easy to let me go, thank you. 
For all the words left unsaid, thank you.
For leaving me teary-eyed while typing this, thank you
For believing that I will be stronger, thank you. 

But, I'm only human. 
Currently, a broken-hearted human seeking solace and strength to move on. I guess for the longest time, I'm going to guard my heart and learn to love myself again. 

The truths hurts in how much I still love and miss you. Maybe one day you'll look back and realise the same. 

Till then, familiar stranger.."
