tag,text
51899,Can someone tell me what good cafes and eateries there are in nus? That are not canteen based or open air under this hot weather.. 
51897,What is the difference in academic capability between a CAP 4.5x and CAP 4.8x? Is the difference as big as CAP 4.00 and CAP 4.5?
51895,"does anyone know if you're paying sch fees via cpf, will you need to register for giro or anything or would it be automatically deducted?"
51893,"Can any senpais here share with me your fav study place that is really quite and have little human traffic? It's so hard to study at YIH or Utown! Also, although not as important, where to find a list of places in school that sells simple food 24/7? I only know 7-11@YIH and cheers@utown lol. Or, if I get extra food during dinner, where can I find a microwave to reheat it during supper?
"
51890,"I think of u whenever I’m happy, but I also think of you whenever I’m upset, when i have the good news and bad news I always think of sharing it with you first, but I know this won’t be possible anymore..

Every thought just leads BACK TO YOU.."
51888,"Those taking the shuttle bus , kindly move in. You think the bus only got you is it?"
51884,"I don’t know what the future holds. But I feel that we will meet again. And you will again be the person I dare to share my innermost thoughts with. The person I will ‘bully’ occasionally, then afraid that you will actually be mad at me and stop wanting to see me, and say sorry first. The person that I would both feel happy and sad when I think of.

But for now I won’t be selfish. I will let you go. I won’t ask you to stay or guilt trip you. I won’t make you feel like you are still somehow responsible for me. Because I can be soft-hearted when I want to and strong when I need to."
51882,People boarding the bus at KR mrt... ffs GIVE WAY TO THOSE ALIGHTING FIRST are we supposed to turn into gas to go through you??
51881,"Many people have told me that I am very skinny and have asked what is my secret in staying slim. The truth is, I’ve always been eating 1 full meal a day since I was in Primary school. I don’t feel hungry when I don’t eat and I snack very often. I know this is not healthy but snacking keeps me happy. I’m also a fussy eater and only my unhealthy junk food keeps me eating happily. When I have to keep eating what I called “proper meals”, it makes me sad and miserable. I tried eating healthily before, but I always give up afterwhile because it doesn’t make me happy."
51879,Have always want to pursue medicine but i just feel that I’m not good enough
51877,real talk
51876,Any tips on how you seniors manage your study schedules especially those that dont live in campus and take about 3h+ in total to travel to and fro school i feel like by the time i go home i am way to tired to do any hw and just falll asleep and tutorials are always only less than halfway done and weekends seem to fly past so fast gg
51874,"To #51849: I feel like I should respond to you since I found out the same thing last year. I had seen my dad's phone and it was a full blown affair. My parents almost divorced, and it was, and still is, a dismal situation at home. I was pissed, sure, but I think what I really felt was fear. I thought about how much it would complicate my relationship with my relatives, siblings, possible future spouse, the stress just kept piling on and on. Sometimes I had to get out of the house for long walks just to catch a breath, to at least jam that crazy train of thought, even to just stop thinking and finally get some sleep. I thought the madness would consume me.

Reality is, that it's going to affect you. If it didn't, wouldn't you be a psychopath? Although it isn't much consolation, I don't really know what I can write to make you feel better. It is what it is, but life must also be what _you_ make of it. Sometimes it felt internally that I was blaming the failures in my life on my parents. But perhaps in this time of desperation, it felt more true that although I did not choose for this to happen to me, the life that was given to me is still mine, and I could choose what I want to do, and how I want to feel. Even if that doesn't makes sense, this nonsensical thought gave me some sense of control, even if to focus on the normal stresses of life.  

In the end my siblings and I confronted my dad, told him we knew, and told him it was wrong. There was more drama but we got through that time, and you will to. I may have looked normal to friends at school but it was a real fight to keep it together, even to this day. It is kind of sad that I see more of these things happening, but perhaps you can find some comfort in the fact that you're not the only one who has been through it. Even if you have no hope, you can be your own hope for a better future. I know you can."
51873,"Ever since you left....
I never knew this impact is so huge....

Y the hell do i keep thinking of u ...thinking of tis worthless friendship that was broken...

There is no closure...though its obvious... i know the ans..."
51871,"Hi, if anyone would like to participate in innoventure and is looking for a team, please leave a comment and I will pm. Thanks! "
51868,Why are people i meet in tutorial so short lived? I mean after a saying hello they just pack their bags and flee the room after the class every week
51865,"Sex is my greatest hobby. I think about sex everyday, I look for sex almost everyday, so much so that it is distracting me from my studies and work a lot. I feel that life is dull without sex. I don't look for relationship at all. I'm not satisfied having sex with one person only. Is this normal? This is not a troll. No troll and no ""just chop off"" comment please. 

Should I just give up sex? But I can't really find a convincing reason to. I always have safe sex so I'm clean, I've not done anything illegal. "
51863,"Am I the only one who feels that fass club's reply to their election was insincere and bureaucratic ? Also, I could not find any manifesto or action plan even when I walked past their booth. Why campaign if many positions are uncontested (1 candidate for president and 1 candidate for internal vp, with descriptions in bullet form) ? I have also noticed a few vacant roles. Is it going to be a walk-over ? How will the vacancies be filled ? We deserve to know."
51862,Is it easier to find a bf from class or cca?
51861,Is computing a good career path? I am afraid it may go the way of life science and dot com bubble burst in the 90s
51860,I graduated last sem. 2nd lower. Can't find jobs. :(
51859,"When LumiNUS is still buggy af but the school decides to start using it as their platform for webcasts (and files for some modules)...
This sem is already stressful enough... Please don't make LumiNUS add on to it... T_T"
51857,"Anyone thinks we should have a weight loss club cca? It's a club cos it's not sports and it's not competitive at all. Anyone can join for like weekly exercise sessions, don't even need a routine, just come tgt and exercise with others who are aiming to lose weight/pia ippt. Can even play different sports every session just for fun. Maybe for those who really want to force themselves, can sign up for the CCA and every week if don't hit quota (maybe 2 sessions) need to donate to CCA fund $1 (unless got valid reason/exam period). Good way to make friends/ relationships and have exercise buddies who can share weight loss/fitness tips. Can even have a telegram group to open jio everyone in the group and maybe have weekly updates on health tips/challenges to complete. Anybody feel me?"
