tag,text
56098,"I don't get what's this thing about expecting relationships to not be about sex. Or this idea that seems to be permeating, that not having sex before marriage is better - that it results in better/more fulfilling relationships.

I mean it's true that your relationship would be reduced to being cheap and shallow if all it were about was sex. It's reasonable to say that your relationship should be about some kind of healthy balance between social, mental desire, as well as sexual desire. I mean, if you were sexually repulsed (or unattracted) to your partner in the first place, that's a recipe for failure right there (unless both you and your partner are fundamentally asexual, and you are both sexually unattracted to ANYONE).

All relationships that last long enough to become marriages either fall into the category of both individuals being asexual, or both individuals being at least slightly sexually attracted to each other. It would be ridiculous to anyone to want to date and/or marry someone they're not sexually attracted to. It would also be ridiculous to anyone, if it were made clearly obvious, to want to date and/or marry someone they were sexually attracted to, but who was not sexually attracted to them.

In the end, most people who marry or get into a relationship want sex(with sole exception of couples who BOTH don't want sex). They may be okay with waiting, they may want to abstain, but it would be unreasonable to think that sex is an optional part of the relationship. More importantly, it would be ridiculous to think that they might possibly be okay with never having sex."
56097,"Hi, has anyone done an internship overseas (or know how to apply for a working permit for one)? I'm going on exchange soon and is considering looking and applying for internships there as well. Any advice and/or personal experience would be greatly appreciated, thanks!"
56095,"Oh dear hall students! How much do you approximately spend for your supper nights (including amount spent on that one person who ""borrows"" money from others all the time)? Give this international student a brief view."
56094,"How do i check if certain mods will be open for bidding next sem? I wanted to check for cs2040c since next sem a lot of ceg and information security people will be taking it, will it even be open for bidding? Im not really sure who to email as well... "
56093,"Dear NUSWhispers community,

My Boyfriend cheated on me several times. He abused my kindness towards him and lied a lot of times to me. He cannot control his sexual urge and repeatedly made the same mistakes of finding wild fun with random young boys. 
What should I do?"
56091,"I'm against the idea of getting an FwB, but I don't see it as a moral issue - there is nothing morally wrong (or right) about getting one. I see it more of an issue of differences in preferences and culture, but that these differences exist doesn't imply that either one is morally superior to the other - there is nothing morally superior about preferring vanilla to chocolate ice cream. "
56090,"Having controlling parents is not good for either the parents or the children. The children will keep wanting to break free and be a bit rebellious, while the parents will keep nitpicking and suspecting the children about the things they are doing. 

So whose fault is it? The children? I don't think so. Should the children be listening to the parents all the time and not have their own mindsets and beliefs? We can consult and ask for our parents opinions, but we can make our own decisions. So now whose fault is it? Parents should be supportive and encouraging, not some facade mask wearing monster acting all nice in front of ppl but in fact, are controlling ppl that get angry even when children don't update them on their lives for a few days overseas. Please have more trust in your children. 

"
56087,"@#56062 don’t come up and confess to her out of the blue. Do some research first. Like if she has any crush/EC in mind? What is the level of closeness between them.

Chat her up first. Show that you’re interested in knowing about her (at a deeper level than normal friends, what’s going on in her life). Drop hints and see how she reacts to them. Make it sounds half casual and light-hearted so as not to scared her off too soon, but with a hint of sincerity. One clue to find out if she’s interested in you is how fast she replies to your text. If the response is positive then go for it.

Because otherwise if you confess to her abruptly, most likely the drama will become your own tragedy, and your crush and her friends’ comedy.

Rooting for you bro."
56083,"Trying to move on but still miss you.

Wanting to take a look at you but afraid to do so.

Miss you but yet should not do so...

Seeing you still made my heart beat sooo fast.

So close yet so far.

Wanted to contact  you but made the decision not to do so."
56081,"Developers, please be honest, how often do you use any of the knowledge you learn in Algo classes in your work? Exclude the Big O notation thing... "
56080,"#56067: if you have ever spend around 5 minutes on the Internet, you might wonder ""why are people on the Internet so horny""; see Rule 34 ""if there is something, there is porn of it"".

That's just our nature; we are horny all the time. If you spend a bit of time on YT, you might find borderly sexual contents that apparently people jack off to instead of actual porn. It's probably so that they don't feel guilty. Now, back to the question; my short answer is this: religion is something everybody talks about, but rarely practiced to the letter. Sex is something nobody talks about openly, but almost everybody do it (in one form or another).

My wife and I had a 3 years dating period before our marriage, and while we did not have vaginal penetrative sex, almost everything else is fair game. It was something we agreed upon: we like to feel good, and explore our bodies; just that sex is not what my then girlfriend wants. I respect that, but both of us like to feel good. Neither of us have any religious reasons for not doing it; it's just negotiations.

I've come to know a few Muslim males who said that while because of their religion, they did not have sex before marriage. However, just like everyone else, they found loopholes around it and rationalize other acts to themselves: like taking a bath together, naked cuddling, mutual masturbation, etc ... 

I'm totally fine with others wanting to set a standard for their own behaviours and if I happen to be in a relationship with them, I tend to respect their wishes and go along. I'm essentially a moral vacuum. I do have a standard that you should shut up before you tell others what they ""should"" be doing in their relationships. "
56078,"To the poster of #56078, know that there are a number of silent people who are like-minded as you, but do not dare to speak up due to the strong social backlash for thinking this way. I appreciate you putting forth your thoughts and being on the forefront of the firing squad. "
56077,"Dear Coursemology Experts

I'm currently learning Python through Coursera on my own (I'm not a CS student).

How can I use the Coursemology Platform to practice Python?I'm seeing many many courses there. What kind of courses can I take, just for Python practice. Is S10XP - Python Perfect one of these?

And how do I get the invitation codes to various courses?

Thank you for the any help!"
56076,"Girl from #55930 here. Sorry #56003, I am not your honeybee as I didn’t go staycay with my boyfriend over the weekend. Something more complicated happened.

The colleague messaged me after seeing my post to apologise for making me feel cheap. I waved it off and said it was in the past. We met up on Saturday for a meal for some innocent catchup.

During the meal, he mentioned he is now divorced after catching his ex-wife with another guy on their marital bed. Oh the irony, because we had copulated many times on that very same bed when his ex-wife was working.

After the meal, he invited me to his house for drinks. I accepted. Long story short, after many glasses of fine wine, we reconnected physically. Memories of our illicit past flowed back. Then, he was the cheater. Now, I am the cheater.

I felt guilt-wrecked after leaving his house as I made a no-sex before marriage pledge with my boyfriend. Not only have I broken that pledge, it was with the same colleague. 

That colleague has now proposed being fwbs again (he knows I am attached). 

I am conflicted. On one hand, I love my boyfriend a lot and don’t mind marrying him even though the colleague is richer, has a better body,  better looking and sexually in-sync with me. 

On the other hand, I don’t want to seem wanton by going against my no-sex pledge with my boyfriend so early (he is quite conservative) even though I have my needs. 

Should I just fwb with the colleague while technically upholding the pledge by abstaining from sex with my boyfriend? Why does life have to be so complicated?"
56075,"Girl from #55930 here. Sorry #56003, I am not your honeybee as I didn’t go staycay with my boyfriend over the weekend. Something more complicated happened.

The colleague messaged me after seeing my post to apologise for making me feel cheap. I waved it off and said it was in the past. We met up on Saturday for a meal for some innocent catchup.

During the meal, he mentioned he is now divorced after catching his ex-wife with another guy on their marital bed. Oh the irony, because we had copulated many times on that very same bed when his ex-wife was working.

After the meal, he invited me to his house for drinks. I accepted. Long story short, after many glasses of fine wine, we reconnected physically. Memories of our illicit past flowed back. Then, he was the cheater. Now, I am the cheater.

I felt guilt-wrecked after leaving his house as I made a no-sex before marriage pledge with my boyfriend. Not only have I broken that pledge, it was with the same colleague. 

That colleague has now proposed being fwbs again (he knows I am attached). 

I am conflicted. On one hand, I love my boyfriend a lot and don’t mind marrying him even though the colleague is richer, has a better body,  better looking and sexually in-sync with me. 

On the other hand, I don’t want to seem wanton by going against my no-sex pledge with my boyfriend so early (he is quite conservative) even though I have my needs. 

Should I just fwb with the colleague while technically upholding the pledge by abstaining from sex with my boyfriend? Why does life have to be so complicated?"
56074,"Can't believe we are still slut-shaming girls in this day and age. If a girl wants to have sex, isn't cheating on her so and doesn't harm anyone in the process, what's wrong with that? As long as they use protection, she doesn't get pregnant and they don't involve any innocent lives, she can do whatever she wants. She is not immoral and she should not be shamed because it's her body so she can do whatever she wants. "
56072,"Actually this whole fwb argument, is very easy to resolve. So if one day your daughter tell you she has been having sex with numerous fwbs, will you be able to stay cool and say ""ya go ahead. Make more fwbs and have fun!""?"
56070,"Chiming in on the whole thing about fwb/sex before marriage. 

Personally i'm someone who's had sex with a handful of girls (all my exes). The sex was great and all, but I have to agree with #55982 that a lot of the gratification is short-lived. Even right after the sex, there's the usual post-coital tristesse. The 'reward' is mostly confined to before and during intercourse. 

Having tasted the joys (if you will) of sex and also now the fulfillment of being in an abstinent long-term relationship, I actually regret not staying a virgin till after marriage. I've never encountered anyone who deems lack of sexual experience as a dealbreaker. At worst, it's seen as an inconvenience to the more experienced partner. On the other hand, I can totally see why a person who's a virgin will feel bothered by someone who's had sexual history. My current girlfriend of 3 years is rather conservative and although she's kinky in private, often times going off on that tangent, she's clear about wanting to remain a virgin till after marriage. She initially thought I was a virgin as well. I wanted to be totally honest with her so I spilled the beans as soon as I mustered the courage. Knowing that we both liked each other already by then, it pained me to watch her deal with the shock of that information. She accepted me in the end, but I know she's still slightly bothered by it. It simply would've been better if I were a virgin as well.

Based off me and my peers' experience, i'd say that having a sexual history reduces one's eligible dating pool (with virgins). I also find that girls who are more 'traditional', 'backward', '1800s' w/e have more desirable qualities that guys would seek in someone they intend to marry and settle down with. Most likely the reverse is true as well--with voluntary virgins, that is; not too sure about bitter incels lol. 

Power to those who want to bang everything that moves; it's a personal choice after all. But if the intention is to one day settle down in a long-term monogamous relationship with a view to marriage and kids, then I think the odds of finding and retaining a suitable partner for that goal would be higher if one refrains from pre-marital sex. In the meantime, just grab your dick and double click.
"
56067,"#56067: if you have ever spend around 5 minutes on the Internet, you might wonder ""why are people on the Internet so horny""; see Rule 34 ""if there is something, there is porn of it"".

That's just our nature; we are horny all the time. If you spend a bit of time on YT, you might find borderly sexual contents that apparently people jack off to instead of actual porn. It's probably so that they don't feel guilty. Now, back to the question; my short answer is this: religion is something everybody talks about, but rarely practiced to the letter. Sex is something nobody talks about openly, but almost everybody do it (in one form or another).

My wife and I had a 3 years dating period before our marriage, and while we did not have vaginal penetrative sex, almost everything else is fair game. It was something we agreed upon: we like to feel good, and explore our bodies; just that sex is not what my then girlfriend wants. I respect that, but both of us like to feel good. Neither of us have any religious reasons for not doing it; it's just negotiations.

I've come to know a few Muslim males who said that while because of their religion, they did not have sex before marriage. However, just like everyone else, they found loopholes around it and rationalize other acts to themselves: like taking a bath together, naked cuddling, mutual masturbation, etc ... 

I'm totally fine with others wanting to set a standard for their own behaviours and if I happen to be in a relationship with them, I tend to respect their wishes and go along. I'm essentially a moral vacuum. I do have a standard that you should shut up before you tell others what they ""should"" be doing in their relationships. "
56066,Is it possible to take LOA because im really stressed and need a break but i dont want to see a doctor and be officially diagnosed because it might affect by rep or job prospect?
56064,Oh dear graduate students! How much do you approximately spend for your accomodation (including pub + wifi)? Give this international student a brief view.
