tag,text
57299,Why are the chairs in UTown PC Commons locked up in Collab Commons? There's a severe lack of chairs in PC Commons now. 
57298,"#57277: As a lonely single too, I'm in full support of your idea. But I think something like a singles meetup would be better instead? It may be too embarrassing for people to carry around balloons indicating their relationship status in public"
57296,"I am in my final year at NUS and will be graduating soon. I remember reading some time back about some confessions of people (esp freshies) coming into uni and being worried about having no one to eat lunch with, don't want to be eating alone, etc. Personally, I've been not just ok with eating alone, but actually prefer to have my own time to myself to enjoy my food, amidst a sometimes busy and tiring timetable. Of course if I get jioed for lunch by friends I would happily accept and it's great to catch up with friends, new and old, over lunch too, but the point is that most of the time I eat by myself.

Which brings me to an article I read recently about the ""inescapable"" office work lunch culture in Singapore on rice media, and it makes me worried. Once I graduate and begin working it appears that there is an unspoken expectation in most places that you should join your co workers for lunch, even if you dont give a flying F about your colleague's wife or his kid is going to school and another 101 things. 

In uni there's no consequences for having lunch alone apart from some people's own self perception that it is awkward and they will get judged. But it seems that at work you avoid work lunches at your own risk of relations and teambuilding and bonding with your colleagues. I don't know, I'll have to wait and see. Why something as simple as lunch got to be so difficult, I dont know"
57295,Lecture recordings for lectures at I3 are mentally retarded. Can't even see what's on the screen lmao. 
57292,is it possible to move halls in year2? 
57291,"Are there any CCAs or clubs we can join in semester 2, joined one in semester 1 but its not my cup of tea"
57290,"Hello! Anyone knows if as an Econs Major, can the module EC2374 be S/U ed? I tried emailing the Econs dept but got no response from them."
57289,"Simple Lamentations: Giving up Slowly

AN INCOMPUTABLE EXISTANCE
MADE COMPLETELY QUANTIFIED
COMPARTMENTALIZED AND NEAT
REMOVING EXCESS WASTE
SOFTENING JAGGED EDGES

EFFICIENT, TARGETED, OPTIMIZED
STANDARD OPERATING PROCEDURE
DEVIATING WASTES TIME
TIME IS GOLDEN (MONEY)
WAKE UP YOUR IDEA

What if I’m sick? – Go to a doctor.
Can I rest? – A maximum 2-day MC.
What if I’m sick in the heart? – What?

I can’t find a reason to take the next breath.
I can’t gather the energy to smell the flowers.
I can’t bear to walk in the sun
	Or to stop to pet the dog
	Or meow back at the cat
Because it reminds me how I’ve forgotten happiness.

– … Defect. What?
– Oh, nothing. Alright, a 3-day MC for you. Hurry rest.
"
57287,Year 3 computing student here. How useful is honours with highest distinction for industry? Is it a great loss to not do FYP despite having a CAP > 4.5? 
57286,That undergrad TA for biopsych is so cutee. Still remembered that he wore a black sweater in the first lecture and he's so shyy when he did his self-intro (which makes him even cuter hehe). I hope I could get to know him personally... DOES ANYONE ELSE NOT FEEL THE SAME CMON?!?!?!?!
57283,didnt go for the orientation camps now im friendless at fos... someone pls adopt me 
57282,"Is using dating apps while in a relationship considered cheating???
I found out that my boyfriend (of close to a year) has been using Tinder for the last 2 months — using a fake name, but real profile pic. He claims that he has not met up with anyone and does not intend to do so. He defended himself profusely that he just wanted a platform to chat, where things are casual and non-obligatory? He added that it is also kind of an ego booster when he gets matches, liken to shots of adrenaline? I read through the conversations (very few active chats) and the tone seems neutral and boring in fact. 
I still feel betrayed and hurt by this. While he is deeply apologetic (lost count of the times he has said sorry), I am not sure how to move on or what I should do considering this taint in the relationship. My trust for him has plummeted and I don’t know how it can be regained. 
Constructive advice is greatly appreciated thanks everyone!"
57281,"I recently met this girl in a volunteer event outside NUS and had a crush on her. I decided to do some ""background checks"" on the internet before making any moves.

I had my first wtf moment when I found out she was born in year 2000. I felt like a pedo

I had my second wtf moment when I realised that year 2000 kids are turning 19 this year. 

I guess it's fine for a 25yo to be interested in a 19yo but damn this incident really changed how I view the world."
