tag,text
52299,FoS problems
52297,"Because we don’t have any labels, I don’t have the rights to expect any care from you, nor do I have the rights to express my feelings and say anything that can potentially hold you back. Even though it means that there are things you will never know, I think it’s better that you leave and go back to the place where your heart really lies."
52296,"If you look from the AS1 pathway, the emergency door at AS7 is always opened. Is there a way to close it? It looks very dangerous "
52295,"[Trying without words] 

People have different ways of letting go,
Be it by finding another person, 
Be it by seeing you as a foe.
Or find within them, a reason. 

Being planted in a foreign environment, 
Tested my determination and resistance. 

I am trying very hard, 
As I've been since the start. 
The tornado of emotions you cast upon me,
The chains of your attention not setting me free. 

I've told myself ""I'd let go"" again and again, 
But each time with an intent to pretend.

It's all in my head, no one will know, 
I whispered to myself, bent my waist and took a bow.
You don't know the struggles within me, 
You don't know the extent of agony, you
Put me through. 

But it's not your fault for existing, and being nice, and giving me your time, and smiling sweetly.
Its not your fault for being so keenly, 
Into her. 
It's my fault for these I see.

I want you to like me, 
I want you not. 
I want you to be beside me, 
I want you not. 

I want to make you smile, 
I want to erase your frowns. 
I want to walk with you for miles
And miles and miles. 

Though manly, you pms daily, 
Scrunchy faces and subzero sentences, 
A bad reaction I fear
With each interaction that's near. 

Nagustuhan kita, 
Je t'aimais bien.
naega dangsin-eul joh-a, 
Tôi đã thích bạn.

I used to recall times where it's only you and me,
Faces that I've made you shown to me. 
Seconds and only minutes it may be, 
Etched deep within my memory.

Your proximity made this pathetic heart throbbed, 
it could be the norm for you. 
But, for me it's very new.

I've never admitted to myself I had a crush, 
I thought I was strong enough to simply brush, 
It off. 

I don't expect you to ever like me,
Not even in my imagination would I dare to. 
I don't do these for your attention, rather, 
To let go. 

Finally I think it's time, 
For the feelings to sublime.
I've learnt to not subject myself to homosapiens' judgment,
A painful lesson well learnt.

So don't hate me for the disgusting reactions, 
Lime like emotions and differences.
I'm simply learning to let it go, 
In a lesson you're teaching me. 

And when I do learn, 
To accept you and her, 
It'll all be back to normal.

Could be as fast as the otters we saw, 
Could be as slow as the snails we thaw.
Lies."
52294,"How is it that other girls seem so easy to get their boyfriend to make love with her? While my boyfriend only wants to make love after marriage. So, I have to settle for cuddle "
52293,"#52293 If you are lack of time, you can even skip tutorials that are graded. 

Back when I was an undergraduate, I skipped a fair bit of graded tutorials, when I was lack of coffee. 1-3 hour of canteen breaks each day damn shiok. "
52292,"I am one of those grads who unfortunately didnt managed to get a proper job after graduation. Frankly speaking , it was because I suck and I admit it.

Took up a 1 yr contract role and it has been over 6 months, they paid decently well so I feel comfortable for the time being.

Here ‘s the puzzle which I cant solve.. I feel I did a good job as I tried very hard and worked smart , should I ask for conversion now (6 months for now) or stick it till end of the contract.

It bothers me alot into thinking that they may just renew until they dont need the headcount anymore and I feel very anxious abt it. This is imperative as their decision will shape how I allocate my time in the next 6 months.

Pls provide me with some gd advice. To be honest , I really dont wan to wait till the end to be rejected if they dont even plan to give a headcount in the first place."
52289,"I'm currently a 3rd year soci major and my cap is in the 3.0-3.5 range. Would like to seek advices on whether is it better, in terms of future employability, progression etc, to take honours? A little info: As of now, I have no idea of what job I would like to take up when I graduate. 
Really in need of serious advices because I do not know any seniors. Thank you so much!!"
52286,"you are more extraordinary than you think. you were you, and that was why. you were you, and being with you changed me. now i know why people feel like they lose themselves when they lose people. i struggled. how do i go back to being who i was? it is counterfactual. i can only continue living and loving, without you in this life."
52285,"In the end, it's me, myself and I again, because I know too well how much I mean to you. Because we don't have any labels, I don't have the rights to expect any care from you, nor the rights to say anything to hold you back. Even though it means that there are things you'll never know, I still have to let you go to that place where your heart really lies."
52284,#52284 Get an A+ for your thesis or overload more modules than required.
52282,"There are two types of people when reacting to a fire drill.

The first are those who will get out of their rooms quickly and go downstairs. These people have proper sense of urgency in the face of an emergency situation, and already know where the gathering point is. They do not wait for their RAs to chase them down, but might even be the ones helping the RAs to clear the floor and take attendance.

The second are those who embrace the sweet, sweet release of firey death and an end to their suffering.

Based on tonight's events, it looks like 90% of Tembusu and USP students are in the latter category."
52281,"I was around Central Library earlier today and there happened to be performances at the forum under NUS Arts Festival (I think). There was this group playing with barely any audiences and I'm just writing cause I feel like they deserve so much more attention! Not too sure about their name, the guy introduced them as nab quartet or nap quartet or something (couldn't find anything when I tried searching that), but anyway they sounded absolutely amazing?! Like, my mind was completely blown, it sounded like super difficult music but it was also super tight and exciting :O But the best thing was that they looked so immersed and like they were having so much fun, and that was really drawing me in. Would appreciate if anyone could link the band here!"
52280,"I’ve been seeing a cute guy in Utown really early in the morning. We always end up taking one of the early buses, go to Flavours@utown but we sit at different tables and do our own stuff, which is mainly me drinking coffee and him watching shows on his phone. This has been happening for the past 3 years and I want to initiate a convo but will it be weird?? If a random girl who you had nothing in common with( other than your race) came up and initiated a conversation, would guys be weirded out or will you actually enjoy the conversation?? If u read this and realise who u r and who i am, lets be friends(:"
52276,"Hi, I'm the writer of #52276 and I have read your comments on my dilemma. Thanks for all the feedback its been really insightful!

Anyways I just wanted to put across a point or two in response. Sorry to the guy from another uni (who is in medicine btw hahaha:) if I've hurt you with my naivety:( I didn't mean to come off as a dumbass and if it means anything, is it alright if you continue advising me? I'm really at a loss and maybe its best to hear from someone so obviously passionate about his course. After all, what better way is there to learn than to ask someone who is probably ""as bright as (he) thinks he is!""

However, please bear in mind I still hope to get into NUS! I know the requirements are different in both schools, but I'm really more inclined to NUS (much more established in my opinion). If its possible, could you clarify if your advise is more suited for NUS or NTU? Thanks so much for your time and hope to hear from you soon!:)

P.S. please reference this post admin I don't want to trouble people to think this is a rant:p"
52275,"i wish you would smile more, because you look really amazing when you do. i don't know your name or your faculty but i see you in arts often. especially in coffee roasters. i have seen you once in a level 3000 SC lecture too though. i wish i had the courage to approach you. but you do seem like you're attached. "
52274,Is it weird that I like being single? Being in a relationship is honestly too tiring LOL
52273,"Ok so there got this guy who I was interested in.. and we talked like a lot for several months, texting till midnight having heart2heart chats everyday about life. Thing is he never really initiate anything or like ask me out after school . Then one day he stopped talking to me and doesn’t reply any of my messages anymore. Quite weird la, cos I’m pretty sure I didn’t do anything to make him pissed off or mad at me. Kind of shocking to see some people like that existing?i was quite upset as we got really close to becoming something, yet it just ended like that with no explanation or stuff. So I took it that hes not really interested in me in the end, but what I was angst about was that he led me on and during the period we were close I really felt that there was some attraction between us..."
52271,"Are there any poker groups in NUS? If there isn't, is anyone keen in forming one?"
52269,why is there no recreational badminton group IN NUS? Highly doubt no one has thought of setting one up before. If there is one can anybody intro me? 
52267,#52185 just curious what are your sources? And do the rest of you think 90% of med students get in through having doctor parents and relatives as well? 
52265,"At school, I just saw a girl. Her shirt and bra is so thin that I can see her nip underneath. Quite flat chest. Must be the first time she wears a shirt this thin so she didn't notice. She didn't even try to cover them. Many people sitting around must see them also. Her friend is facing her and chatting happily. I don't know what to say, what to think... Should I tell her? What should a good guy like me do?"
52264,"Found an apple pencil at the deck today. If its yours, it's at the student service center (not sure how collection works for lost items) but you should be able to get it there! "
52262,"NUS, if you'd like me to go cashless then start accepting contactless/Android Pay like everywhere else in the world!"
52261,I saw the post on how to get from Sci to COM faculty(by the path of going to Biz first). My question would be is there a shortcut to walk from Sci to Central library? I only know of the yellow path from S16 to U hall to RVRC to YIH then Central Lib
52259,Found this pencil case at CLB discussion room 1 the other day. Anyone wanna claim it?
