tag,text
60199,"I'm a guy and I wear FBT shorts (the short, pocketless ones). I do get stares and sometimes ridicule from people. And the rant from the girl who accuses her hostel-mate of being a gay/pervert/thief got me thinking. I'm not sure if she's referring to me, or are there really people who spread slander just because of the clothes people wear. On Lazada, these FBTs are classified under unisex anyway. I didn't go to NS, so I don't know if FBTs are cheaper than army PT shorts. I'm a dumb foreigner. So when I saw FBTs in Utown selling for less than $8, I bought a few of them, not knowing the stigma behind them. FBTs are cheap, cooling, comfortable, so why don't more guys wear them? Perhaps if more guys do, then it'll be normalised."
60198,"Reply to #60123
Because CS students actually care about the module, and wish that improvements can be made to the modules. The ""cream of the crop""  tend to have higher expectations :)"
60197,Been seeing a lot of couple’s complaining about issues with their relationship here. Just wanted to do a PSA: couples with Severe issues can try going for couples counseling in the UCS. They are discreet and confidential!
60196,"My girlfriend and I just decided to spend some time apart because she wanted to see other guys. And up till 1 hour ago I was devastated that I might have lost the woman I want to spend the rest of my life with.
I was taking bus 983 and just thinking about life when I saw this girl sitting opposite me also obviously zoning out. With her long hair and the setting sun falling over half her face I could not help but keep staring. She was listening to music on her headphones but I noticed she did not touch her phone or even carry a bag. How cool is that in modern society? 
I must have stared at her for about 10minutes and she must have definitely sensed it because our eyes met. And for that brief second I felt like she was looking into my soul. My face was burning but I could not tear my eyes away even as she gave me one last glance and looked back out the window.
I wanted so desperately to approach her but while I was gathering my courage she stood up. I could only watch as she dropped at the 801C bus stop at Keat Hong and walked out of my life. 
I am so conflicted now. I still love my girlfriend and I think I should get her back? I know that we are compatible enough. But I think I might have just missed my soulmate... "
60195,"i know nus operates on a bell curve but how do we roughly gauge our present grade? do we look at the percentile? but if we do, then what grade does the 25 / 50 / 75 percentile correspond to? or do we look at the percentage of our grade? sorry, i’m a first year trying to make sense of my midterms grades :)"
60194,"The million dollar question is, why didn't orbital opened its registration at 12 noon same as last year?

At least last year it helped to relieve the congestion, also some prospective appliers could apply before their mid terms"
60193,"people have to remember that orbital team organized orbital yearly out of their free will and they are not obliged to. They don't own us anything.

if you really want orbital then drop out NUS and enter again as a freshmen and camp non-stop at the next available orbital."
60192,"My bf and I recently have some issues and I would to hear from the public.

My bf and I will update each other about our whereabouts and the stuff we were doing but just recently he stopped doing it.

He used to tell me that he will be playing game, and told me to go ahead and rest first. However recently, he went on playing his games without telling me and I look like an idiot waiting for his replies and hoping that every notification i have will be a text from him.

Yesterday, he send me a text at about 11:20pm,  telling me that he will be going to sleep. So we said goodnight and we both went to sleep.

Just this morning, I casually open my zenly app and found out that his last location was in jb 9 hours ago. So I asked him if he went jb yesterday night and he told me he did. He said that it was a last minute thing. It just merely takes 10 seconds to type ""my friend last min jio me go jb"". Is it that hard?

He used to tell me that he will be going jb even it was a last minute thing.

Honestly I don't know what should I do with this issue, hope that I can find some help here. 

"
60191,"Ladies, please advise.

Is it normal for a girl to go out with other guy friends for 1 to 1 dinner and movies? There’s this girl I have been texting who has lots of guy friends and goes out with them 2-3 times a week. It is a 1 to 1 every single time. Every time I ask her about it, she would deny saying that she is just friends with them and that she prefers to meet in smaller groups. Is this another “There is nothing to worry about”, then 2 months later she gets attached kind of scenario?

Can I have some opinion or advice on this? It has been bothering me for a while. Is she just being dense or seeking for more options because I feel like a spare? I really don’t see how having so many 1 to 1 meet up with guys can be normal? Am I thinking too much? Please advice because I don't want this to end up as another heartbreak. "
60189,"Dear CS2030's Professors and Lab Tutor Assistants,

Firstly, I would like to do an anonymous feedback to our Professors. To start off, I would like to apologise to both of you that I honestly do not know what have been happening in this module for the past 8 weeks. (Even after attending the weekly 2 hours of lecture, 2 hours of lab, 1 hour of tutorial and rewatching Monday and Wednesday's Webcasts)

For the first half of the semester, I felt that the prof does not even care for us.

He conducted his lecture by assuming that all of us already know Java (Object-Oriented Programming) and know how to use Vim. He doesn't fully utilize the lecture notes (Skipping slides here and there) but does a lot of live demos (Using terms that he assumed that we already know). These made our understanding and learning harder.

Yes, I know that we are now young-adults and we should be responsible with our own learning. However, if we need to learn everything on our own by searching on Google, then shouldn't I be paying my school fees to their company?

Next, may I know what is the purpose of attending the weekly 2 hours of lab? Every Tuesday Lab Routine: Arrive lab, => find a PC => login to codecrunch => code for 2 hours => dismiss => (Bring home my code, continue to code and submit by Sunday 23:59). Throughout the routine, my lab tutor assistant does not mention a word (Not even a single instruction, no guildance & no question was answered).

To all current and future lab tutor assistants, we know that you have obtained very good grades. However, if you cannot express yourselves or cannot answer any questions at all, then please do not register to be a TA (DO NOT REGISTER FOR THE $$). We really need people who can help us out!!

Regarding our Practical Assessment 1, both test date and test scope were released very last minutes. On the day itself, our PCs were spoiled and the instructions were not clearly stated. For example, if we were not allowed to change the Main method, why was it stated at the back of the Level?

Understand that the professors will be using their skeleton, Main.java and I have to revert my code as followed. This means that number of lines changed increases. According to this semester professor, they make use of AI to do the marking. Thus, I highly feel that the marking is not fair at all.

To be continued..."
