tag,text
63099,"I am an exchange student at NUS, just want to know has anyone ever failed a humanities module before? Is it possible to fail when you SU the module?"
63098,"Outwardly, I have my life together, but I worry about my grades every day, and I think of suicide every week, but never seriously (it's enduring and I wrote this after finals so it isnt just temporary). I'm also often sad and lonely, but never enough to publicly break down and kill myself. There's a variety of issues that explain these things. 

But I've been told by at least two counsellors that I am perfectly normal, and I am only facing the everyday difficulties of life. But I'm so discontent with how hard I need to cope each day, and I wish life could be easier. I've started trying to self-sabotage my life and stop coping, so that I finally have a problem to be fixed. 

How can I fix myself when there's nothing to be fixed? How do I improve my life, change my mindsets (every time I face a problem, I casually think of killing myself, it's a 10 year habit), become happier, when I'm ""perfectly normal""? Do I need to make myself lose everything so that I finally take suicide seriously and have a valid clinical problem, instead of being the lame bored spoiled neurotypical totally doctor-shopping for attention?"
63097,"Hi #63097, my bf is also a poly dropout. I met him during poly orientation and we started dating awhile after. He dropped out after a year and got enlisted while I went to uni after poly.

He decided to drop out because no matter how hard he studied, he was still failing most of his modules. Apparently, he just wasn't academically inclined. 

He then enlisted in army and his army friend recommended him to work as a waiter at his friend's father's restaurant during the weekend. 

After finishing army, out of an interest in cooking, he did a part-time course at a culinary school while continuing his part-time waiter job. Upon finishing the course, he worked as an apprentice at a restaurant. 

He worked very hard and took many part-time courses and participated in competitions along the way. He slowly worked his way up from apprentice to head chef. 

He then went on to work at a five star hotel as a junior chef and recently got promoted to sous chef, which pays him more than what I earn as an accountant.

It took him many years of hardwork to get to where he is now. It's definitely way harder for someone without paper qualifications to find a job that pays well. But as long as you're willing to constantly improve yourself and prove yourself to be worthy, there would always be a place for you to shine. 

Success is not determined by how much paper qualifications or how many A's you've got. It's your attitude that determines your success."
63095,"Hi seeking for advice, my girlfriend is really touchy with her friends (guys) like she would hug them and stuffs like that and i dont really like it but i just overlook it so i need advice, am i just being over sensitive and a pussy? like for real haha"
63094,"Dear Seniors,

Can anyone share if it is difficult to enter halls? I want to experience Hall life but it seems like it's extremely difficult to get in with no inside connections or amazing sports experiences.

What other criteria do y'all look for?  (・へ・)"
63092,I am at the stage where I choose between either majoring in Pure or Applied Math. How should  I decide. All advice appreciated. Thanks.
63091,"Hi, I am a CS Y1 trying to learn data structures and algorithms (at cs2040 level) over the summer. Does anyone have any tips or materials for learning DS and algos independently? :) So far I only know Kattis lol."
63090,"I know a lot of youths nowadays don't use Facebook and only use Instagram/Snapchat but I also notice a sizeable number of youths that still use Facebook. These people don't even use Instagram (or at least, hardly use it in comparison) which is pretty funny. I also notice these users tend to be all boys, usually those who don't bother keeping up with the trends. Meanwhile I don't know of any females that is using Facebook more than Instagram. What's with this gender difference, I don't know.

I don't study social science but just some interesting trend I think is worth pointing out."
63089,"To the OP of #63089, I can totally relate to what you've gone through. Teaching was my childhood ambition and I have always wanted to teach (as my first and last career, since secondary school). Like you, I was particularly inspired by my secondary school History teacher and JC form teacher. Hence, I applied to join MOE after my As. I even kept a promotional material I took from MOE when they came down to my school in Sec Four to remind me of this ambition I had.

I applied to MOE over a span of 4 years. During the first year, the interview was good, but I never heard from the HR side. One day, in August, I decided to call them up after 4 months (my interview was around March/ April) and it was then that they told me I was rejected.

In the second year I applied, I was rejected again.

After NS, I decided to try a teaching internship. It was an amazing experience which confirmed my love for teaching. Thankfully, I was also blessed with very supportive teacher mentors who affirmed my aptitude and passion for the profession. I applied to join MOE for the third time, but unfortunately, was rejected.

The last time I decided to apply, I felt very hesistant. After all, failing thrice made me question whether my childhood dream would really materialise. During the interview, the panelists asked why do I want to teach and I just candidly shared that I had a passion, did an internship which reinforced my love for teaching, and that this was my fourth time trying. They were shocked and asked if I knew why I was rejected. Like you, I didn't have the reasons, although I told them I wish I knew so that I could improve on my performance. I guess this persistence paid off, and I am omw to join the force that I once aspired to join as a kid.

I share with you my personal anecdote to reassure you that others also face similar experiences but have emerged from it stronger, and so can you. It is always very nice to hear of teachers who have inspired their students like you, who in turn want to inspire a future generation of Singaporeans. I am sure perseverance pays off. And so long as you keep trying and not give up, you'll definitely, definitely see light at the end of the tunnel :). Cheers."
63088,"So I met this gamer girl and played with for a year. We joined a new guild together. Met new people got a new clique together. One day she brought her first in game friend back. Life was great, it became surreal. From virtual we met, to real life. Our clique start to meet up. Then her friend became emotional(I think) and she went back to him. From then on our clique disbanded. Life has ended. I want to be an Avenger."
63087,"Should i take CS1010 in special term II? My concern is that I actually wanted CS1010s as it teaches using python which i feel is more relevant now. The thing is special term II doesn't offer this mod, but only in academic term which I would be taking with a few other core mods, so you can totally imagine the workload given the time consuming nature of this mod. Desperately in need of help and advice... thanks!!"
63086,"I am so jaded with love can someone offer some words of solace? I am a perfectly loveable girl, above average looks, capable of holding long intellectual conversations, am kind and caring and would shower my guy with love. No idea why my ex would break up with me after 7 years of a great relationship but no turning back to that now. I’m seeing this guy but it’s a Friends with Benefits relationship and I am so confused. We text daily about our lives and always have a good time whenever we hang out, but he says he isn’t emotionally available and isn’t looking for a relationship now. What to do? We have such great chemistry and finding someone else on dating apps is so tiring. No one makes me happy as much as he does. : ( am i in too deep? stay and wait or leave?"
63085,I am a graduating student interested in working as a RA at NUS. I wonder how do professors view enquiries from students about RA positions? Do most professors welcome such requests or do they feel annoyed?
63083,"Boyfriend broke up with me few weeks ago, and I used ""studying for finals"" as a way to keep myself busy and somewhat happy. Too bad, exams are over and internship is a month away. I kept thinking about him while hanging out, watching movies, reading. I really need something stressful to do..."
