tag,text
52399,"#52389: it is not uncommon. just take a gap year/leave of absence, deliver the kid, and rejoin next year. seen plenty of students doing that from fass to biz to medicine.

very common.  "
52397,Am I the only one that thinks the gong cha in utown has quite a few chiobu working there?
52396,"to #52394, 
Some advice from a 24 yo attached male. good that you do some homework before asking your crush out. and no, it's not crazy to do a recee before hand. make sure you know how to go to the place and know the menu well, doesn't look good if you look lost getting there or dk what to order right??

Regarding running out of topics, just try to keep the conversation open ended, it can be sch related stuffs but i think it will be good if you can ask some personal qns (but not too personal duhh), maybe ask her what she like to do during her free time and stuffs. And also plan your timing well, dont overstay in the cafe, ltr nothing to talk about then will awkward silence.

Since both of you are living opposite ends of mrt line, i think it's alright to just farewell when both of yall reached the station. Unless both of you still have many things to talk about and the feeling is reciprocated then it's alright to send to her station. 

and do not put her on a pedestal, treat her the same level as you. I know you're nervous (just like every other guys' first date but be sure to keep yourself compose. best of luck bro. 

"
52395,"Dear CS students / anyone who has learnt to code:

I've been struggling on iterations questions (despite it being the start) while learning python. Are there any good resources like notes,practice questions, logical flow chart and diagrams etc, that helped y'all as a beginner. I would like to really pick up things from here

Mad respect for the work levels you have to dedicate to. 

- Freddie and a newbie"
52394,"to #52394, 
Some advice from a 24 yo attached male. good that you do some homework before asking your crush out. and no, it's not crazy to do a recee before hand. make sure you know how to go to the place and know the menu well, doesn't look good if you look lost getting there or dk what to order right??

Regarding running out of topics, just try to keep the conversation open ended, it can be sch related stuffs but i think it will be good if you can ask some personal qns (but not too personal duhh), maybe ask her what she like to do during her free time and stuffs. And also plan your timing well, dont overstay in the cafe, ltr nothing to talk about then will awkward silence.

Since both of you are living opposite ends of mrt line, i think it's alright to just farewell when both of yall reached the station. Unless both of you still have many things to talk about and the feeling is reciprocated then it's alright to send to her station. 

and do not put her on a pedestal, treat her the same level as you. I know you're nervous (just like every other guys' first date but be sure to keep yourself compose. best of luck bro. 

"
52393,"I have been hanging out with a bunch of my friends lately but every time I hang out with them, they would make fun about how dumb I am or even my physical appearance and it just makes my self esteem drop so much. Even though they say that it is a joke and all, I still take it quite seriously. They are a fun bunch of people to hang out with but the only problem is just how they make fun of me. What do I do...."
52389,"#52389: it is not uncommon. just take a gap year/leave of absence, deliver the kid, and rejoin next year. seen plenty of students doing that from fass to biz to medicine.

very common.  "
52388,To the team of DAO2704: something is wrong if the whole batch of students doesn't understand what you are teaching... maybe try slowing down or restructuring the syllabus? Heard a lot of bad feedback abt it so far
52387,"The NUS bus really brings out the worst in us. The guy who had a screaming breakdown on the A2 bus this afternoon, I can totally sympathise with you. You expressed the angst all of us endure each day.

That said I can't condone you screaming ""CB"" at the bus uncle... He is jsut doing his job bro..."
52386,Are Big 4 audit firms the best way out from business school? What other options?
52385,"Somebody was impatient at the bus driver for not opening the door, lost his cool and screamed at the bus. 
I had the most unfortunate displeasure to be sitting right in front of that guy. That was scary. And ugly. 

Luckily he was right in front of the door. The silent disapproval by everybody else was almost tangible.

Please don't do that. If anyone's that stressed about anything it's high time to get help. 

Our bus drivers have it hard too. Wouldn't hurt to be patient."
52384,I am an exchange student here and I just wanted to say that I've really appreciated all the small thing that local students have done to make me feel noticed and welcomed in this new environment. I'm very introverted so I'm terrible at saying this face-to-face but I hope this can suffice.
52383,"I guess I don't have the courage to confess, I think I like you (pretty sure) but I don't want both of us to be hurt. Let's just see how it goes, allow the universe to do its job. "
52382,"I’ve told my Girlfriend many times that I’m not ready for sex but the other night when I was drunk, we did it. She claims that I gave consent but I have no consciousness of what happened. When I confronted her, she said she did because “she loved me too much and wanted to have the whole of me”. I can’t make sense of what happened to me. She’s my Girlfriend but I can’t help but to feel violated.. I lost my virginity just like that. 

p.s. I usually don’t get drunk or drink a lot but it was my birthday so I decided to let loose. I also trusted that my girlfriend wouldn’t do anything to me, but of course, I was wrong."
52380,"what would you do with people like this? 

It was a long day, the mart escalator was under maintenance and the stairs are high. i managed to get in the lift and the lift was full. this aunty in front of me started to talk to the lift that why people are not taking the escalator and leave the lift to people like her and her sick father heading to the hospital. so i said calmly to the aunty that the escalator was in maintenance. and she was triggered and raised her voice:""don't you have two legs to walk.""

i am so pissed off at her but i didn't say anything back because i think it's pointless to argue with people like her. i think everyone has the right to ride the lift no matter healthy or not as this is a public service. but even follow her logic of ""making room in lift for people who in real needs"", she should not randomly accuse others as she could not have known everyone's condition, for example, there might be people with bad knees or urgent appointments. 

just frustrated and feel being randomly attacked by the aunty who is self-centered. However, arguing back or making a scene seems not the best choice as well. what would you do?"
52377,Hello did anyone leave their red audio technica earpiece model ATH-CKB50 at the Opposite UHall bus stop? I picked it up at around 1.25pm. Please leave a comment if it's yours! 
52375,Quick question - why do guys block their exes on social media? I read through the confessions and it seems most of the time the guy would initiate the blocking?
52372,"Can nominees of nussu exco be the proposer or seconder of their own nomination form, given that they 'somewhat' fulfill the criteria of being a member of the club, which literally means being in that particular faculty itself? The criteria is so lax and it really isn't hard to get someone from the club, aka faculty, to second one's nomination. What does endorsing yourself mean? Thoughts? "
52368,"#52354

Tell me about it. I knew this one girl in a GEM when I was in y2.

She wasn't ready and wanted to be friends. I was heartbroken and stuff.

Took me over a year to get over her. It was painful at that time. I was flooding my ears with ""Another Song about the Weekend"" and ""Have Faith in me"" at every possible waking moment.

I started comparing myself with her, how she was always positive, patient, kind and outspoken. She works hard for her family biz and her grades. A bit neurotic but all girls are like that. I needed to become a better person.

Started putting in way more effort on my studies, drowned myself in self improvement books, got the motivation to start hitting the gym after years of being a calisthenics worshipping cardio bunny. Grew thick skin, tried as hard as I could for everything.

(Stopped RuneScape for a few months too but nobody quits RuneScape lol)

My grades didn't improve a lot but my whole attitude towards life changed positively.

This wasn't a case of an almost relationship, nothing ever happened. Dear OP of #52354, the hurt you feel is valid, no one should undermine your feelings and I really hope you find happiness one day."
52366,"I kinda feel sad seeing some ex-regular commenters graduated from NUSWhispers. Even though I rarely, if ever, interacted with anyone I don't know in real life here, it kinda feels like we're friends, or at least acquaintances, or at least fellow strangers who post and/or read the same Facebook group. (Hi!)

Meanwhile I'll be commenting less I guess. My bosses have added me on Facebook, so I have to make politically correct posts, not that I troll in the first place, even though someone in real life have suggested that a recent comment I made to be a troll comment, it's only because of brevity that it appears so; previously I have taken upon myself to type wall of texts (I try to be both precise and concise, but when it comes to advice I rather err on the side of verbosity to prevent potentially harmful misinterpretation) when I find that what exists is lacking and/or I can contribute, at the cost of me sleeping very very very late.

This is a boring, non-sequitur post which may not get past the filter because there's no high-value content like scandals, complains, sjw-bashing, or relationships, but if it does, I just want to say: Hello Internet stranger. I appreciate and thank you for reading my meaningless wall of text. While it may appear to be an self-referential ironic troll post, I assure you that its time-sink nature is only incidental, and not my intention. Cheers!"
52365,"As I stood there washing my lab apparatus, a girl came by my side and washed hers. As we washed our apparatus she chatted me up. Caught in the conversation, I replied without much thought, just reacting to the questions. I didn't see her, but now that is a week and a few days later, I suddenly have an urge to want to talk to her again but I don't even know who it is..."
52364,"Recently had a group meetup with some of my secondary school mates. I made a comparison between two friends and noticed something interesting. Let's call them guy A and guy B.

Guy A went to work on his family business after NS. He didn't go to uni because he was very playful, unfocused and lazy during JC days and didn't do well for A levels. I talked to him and he told me that he ""woke up"" during his time during NS and really started working super hard, focusing on his business.

Guy B on the other hand, managed to get into NUS engineering. He average in JC either but he managed to barely get into NUS engineering due to the low cut-off point. However, due to his average foundation in JC, and the fact that he entered NUS engineering not because he had a passion for engineering but simply because he wanted to feel proud about being in the best uni, he struggled hard and didn't do very well during his time in NUS.

Guy A is already working in a bank and I heard he is earning 10k/month. Guy B on the other hand, is earning 3k/month

I could still remember Guy B was very smug during uni days and liked to show off about his uni hall life and look down on private uni and NTU students. He also liked to throw the ""NUS"" word around to boast about him being in the best uni. In the end, I guess the JC student had the last laugh. Don't know why but I feel jin song when I think about how the NUS student feeling right now."
52363,"I hope some NUS Bigshot will see this. Why do this self-claimed “Best Campus Life” university likes to do unnecessary things? First they come up with that stupid LUMINUS that doesn’t work half the time and now they have decided to install their so-called school wifi router in every rooms in halls that is slow AF with some rooms pending upgrade not having wifi for half a day.  Honestly, we rather use our own router than to have this so called upgrade? I quote a Hokkien saying, Kiang Jiu Ho Mai Geh Kiang do all these unnecessary shit. "
52362,"Not sure when it started 

We started to drift further and further apart

Was it me who acted like I didn't care? Did I make you think that I have no interest in you? Perhaps you thought I was too desperate during our conversations even though I just wanted to talk? 

Or were you the one who decided that you weren't going to entertain small talk or me trying to know you better any longer, but still approached me when you needed help for something?

It seems that we are decaying into acquaintances and soon to be total strangers. 

I admit that a few months ago, I started to take a liking to you. I told myself it was just a crush that would soon past. Weeks past and I realised that it wasn't. 

I have never felt this mental connection with someone else before. Your personality and character just captivates me. And we just seem to click so well. 

It was at this point where things started to change. Being someone who has never been in a relationship before, the realization that it wasn't just a crush, and the potential of us actually being together, I developed symptoms of withdrawal. 

I became someone that wasn't me. Afraid of doing something that will hurt you, I became a little more distant, but yet I was always around when you needed me.

I know that you are nice to everyone. That there are more eligible guys chasing you. 

If you are reading this, I just want you to know that I do indeed like you. 

Should I let you go, or hang on to this tiny thread of hope. 

Perhaps I should just let time do its job."
52361,"Seeing all these posts about exes make me want to share my story.. Its been a few years and really miss my ex and I want to get back with him again, but he was the one who broke up with me in the first place, so I’m not sure how to go about doing this. He hasn’t contacted me this whole period, and I’m pretty sure he still blocked me on messaging. But I don’t want to specially seek him out at his workplace/thru friends or something because I really don’t know how he’ll feel about me or react to me even though these few years has passed. However I want to test whether he still has a soft spot for me and I don’t know how to go about doing this without being creepy "
52360,"Leggings that make your butt look good, leggings that make your waist look good.  Can’t wait for arm bands that make your biceps look good. Then we can truly explore the depths of our shallow natures.The second wave feminists would be so proud."
52359,"Who here agrees and disagrees with the ending of the black mirror episode ‘hated in the nation’? https://en.wikipedia.org/wiki/Hated_in_the_Nation
Be honest."
52358,Isn't there some quiet hours at RC4? There are still people singing at 11pm.
52357,"I’ve told my boyfriend many times that I’m not ready for sex but the other night when I was drunk, we did it. He claims that I gave consent but I have no consciousness of what happened. When I confronted him, he said he did because “he loved me too much and wanted to have the whole of me”. I can’t make sense of what happened to me. He’s my boyfriend but I can’t help but to feel violated.. I lost my virginity just like that. 

p.s. I usually don’t get drunk or drink a lot but it was my birthday so I decided to let loose. I also trusted that my boyfriend wouldn’t do anything to me, but of course, I was wrong."
52356,"I am writing this because I want to express my thoughts about what happened during this year's IFG selection. 

I am from Science fac, and I really do want to participate and represent my fac for this year's IFG. I wouldn't want to mention the sport that I signed up for, but I believe the people involved in this should know who they are?

What actually happened:
I signed up for IFG sport X and as usual, there were trials with loads of keen players expressing their interest. It was my first time attempting to get into the main team of this sport and I have been playing this sport for years, so I think I do stand a chance? 

So I went for trials, everyone was given ample playing time and it ended off okay. And the captain told us that he will release the results for the selection process soon.

A few days later, to my horror, the captain revealed that he was only picking 2 players out of ALL the players that went for trial! I was questioning myself why ONLY 2???? 

Some background: This sport have around 10 players in the main team + a few reserves (maybe 2-4?) = total of maybe 12 players.
Quick Math: how about the remaining 10 players???? where did they come from?

After a few days, I found out from legit sources/members inside the team itself, the mystery of the 10 odd players.

These players were players that were already 'pre-selected' even before trials. Most of them were past year's IFG sport X team that wants to participate in this year's IFG again. 
The reasons why this was done:
1. They are good players
2. Have chemistry with each other
3. They want to win and they are confident in winning.

Coming back, I understand that the team wants to win. I also want Science Fac to win. But why deprive close to 50 people the chance to join the team even if they are equally good? 

We keep telling people to join IFG even though they have no experience bcos it's all about having fun.... but where has the fun gone?

I am disappointed at the management of this whole selection process. I know it's hard for me to change anything right now, but I hope that in future this whole thing doesn't happen again. (I hope this isn't happening in other faculties???)

Anyway I hope that the team wins something. If they dun win anything even after doing this, I am even even more disappointed. :X




"
52355,Personally I like mods with group projects. I like the fact that somehow there will always be someone who found a free soft copy of a compulsory textbook/paid article and save the rest a heck load of money. Don’t know if it’s common or I’m just lucky (9th semester here alr lol)
