tag,text
55199,"#55183 well in response, you realise scoring well is not mutually exclusive from your studying method right...?"
55198,"#55125 Think life is not miserable enough? I tell you, go take CG3207, CG3002 EE4218, and EE4415 :)"
55197,"Just want to get something off my chest. There's this friend, who has always been there for me through tough times and supporting me as I deal with my mental health. Here's the cliche moment. I find myself increasingly attracted to him but he's already attached. I've never dated before, and I try to find someone I'm interested in (dating apps included). But somehow I can't help but think about him, especially when theres such a stigma still surrounding mental health, and its hard to have friends to understand and stick with you through everything. He's a really great guy. Everything between us has been and will still be platonic, and I have no intention of changing our friendship despite the attraction. He is also open with his gf who understands he's just being a supportive friend. We're just meeting occasionally when in school to talk, and I don't want to distance myself or stay away, as I do need someone who understands me that I can talk to, especially during the times where I am distressed.
I know it's wrong to allow myself to like him and to think about him that way. Why is it so hard to control feelings? I like him because of his reliability and consideration, and I feel comfortable confiding in him, but it's also something that someone out there may have. Its just, after so long I still can't get over him even when I bury my feelings deep, deep down. Fellow girls, how to you try to get over someone? I just want to go back to seeing him as a good friend."
55196,Hi anyone seen a Tommy Hilfiger black male wallet at utown Finefood foodcourt? Last assumed to be there at 9pm. My matric card A0155627Y is inside. Can contact me if you found? I d got my 11B inside and it’s damn troublesome if I lose it. So Pls Help ????????
55195,"Dear NUS god of investments,

I got hit hard by the Nvidia crash over the past month and lost a significant paper value. Do you think I should cash out :( Or I'm young, hold and weather it for the next 10,20 years.

:(((((("
55191,Which course is usually the alternative when psych students are not accepted into psychology? Pls say your own experiences too! 
55190,What are the possibilities of getting an F in a module if I only get around 30/100 of the final marks? I am taking an engineering lvl 4 mod which I am extremely poor in..
55189,"#55189

Whether to cut loss depends on things like whether you need this sum of money in the near future for a wedding, house, loan, etc. Next, it also depends on your reason for entering into nvda - investing or trading. 

If it's investing based on fundamental values, reassess it's value again based on its recent balance sheets and decide for yourself from there whether to sell it. If it's still fundamentally sound and you don't need the money in the near future, you can consider holding on to it for the long term. 

If it's for trading, I'll personally cut my loss and take this lesson as paying school fees to the market for not setting a stoploss. For trading, holding onto a trade that goes against your setup has an opportunity cost of entering into other money making trades. At the end of the day, dyodd  and this post should not be an indication to buy/ sell. All the best!"
55188,Any tips on how to eat clean on campus? I don't have access to a kitchen to cook my own food. I'm trying to lose weight and stay healthy. Most of the stalls use too much salt/carbs/oil
55187,"My friend used to study with me everyday, but ever since he met a girl in some module, he has abandoned me for her. Everytime I see them now I feel betrayed and a part of me died. What should I do to get him back? :("
55186,CEG people only know that the only thing with layers that can make people cry is onion but they don't know what are abstraction layers 
55185,"Is it me or sometimes people must study with their mouths loudly when studying, or even printing notes especially in Mac Commons? Had to shut down them up a few times gosh. "
55184,"Food for thought... To all who are facing struggles and feeling lost, appreacite if you can just spare 20 minutes of your time to read the story of Carrot, Egg and Coffee Bean and think about it. 

A carrot, an egg and ground coffee beans were placed into three pots of boiling water for 20 minutes. Each face the same adversity - boiling water, but each reacted differently. 

After 20 minutes, the item in each pot are so follow:
1. The hard carrot became soft.
2. The fragile egg became hardened.
3. The ground coffee bean changed the water into fragrant coffee.

When adversities knock on your door, how would you respond?

A. Are you the carrot that seemed strong, but with pain and adversity became soft, admit to defeat and give up easily?

B. Are you the egg that started with a soft and sensitive heart but became hard-hearted and unfeeling after going through hardships?

C. Are you the coffee bean that changed the very circumstances that bring pain, fully demonstrating your great innate potential?

Hope you are encourage and don't succumb to difficulties in life. ""When the doors of your heart are shut and you feel dark and isolated, look up to the sky and greet the clouds. Let the blue expanse open wide the window to your heart and let in beauty and light. Climb upon the clouds and let your heart soar freely in the open air!"" By DR. Daisaku Ikeda

All the best to all in the coming exams. Fighting! ????????"
55183,"#55183 well in response, you realise scoring well is not mutually exclusive from your studying method right...?"
55180,"#55180: i was in a similar situation. we live in a real world. honestly, it boils down to your bf. if your bf stays with you, your bf family can easily cut off financial support and your bf will damage the relations irreparably. if your bf love is strong, the financial support wont matter, you all can still live an average life in singapore. now is the situation where ($$$$ + parental relations) vs love. 

but love is a very superficial stuff. furthermore, for him, with the $$$ and above average looks, finding another love is easy. therefore, you are in a weaker spot. you have been dealt a bad hand. in my experience only 1 in 4 men will choose current love over ($$$ + maintaining cordial family relations + new love), even with the best maneuvering.  i know the odds are 1 is to 3, but still may the odds may the odds be in your favor!"
55178,"I have a Friend (I’ll be referring to him as G) who’s in love with this girl and it’s a complicated relationship to say the least. The gist of how it started was that the girl confessed to G bout how she likes him,G started to talk to her, allegedly both fell in love with each other but due to circumstances, could not (and still cannot) be together. They text regularly but from what I’ve heard he hasn’t seen her in a very long time. 

G is very passionate and has a tendency to put people first, in the ways that he thinks matters, like buying them meals often. So In the case of this girl, he is so smitten with that he straight out splurges on her. Just yesterday, he bought a charm that cost him a chunk of his salary (he’s an intern - you can imagine his allowance). He’s done this several times for her.

What I don’t understand is that he tells me that she doesn’t act like she cares. Like she only thinks of herself. Doesn’t ask about him at all when they text and he tells me that hurts him, because he’s not sure of her feelings towards him and whether it’s the same as it was before. He tells me he wants to get out of this - whatever this relationship is - but at the same time he tells me he loves her and because he’s so empathetic and passionate he’s afraid she will “break” if he ends this. And he wants to always put her first. He has also told me his logical side is telling him not to continue but his emotional side is telling him to keep in touch with her. I tell him to actually tell her that he’s unhappy - at least she might be more aware but he doesn’t want to because he says he’d rather see her being “happy and oblivious” than to try. 

Can anyone help me understand this? 

J, if you’re seeing this, and I know you browse this site regularly, I don’t know if you’re just plain oblivious to this or looking for him only when you need him for your own benefit, but just know that just because you’re “not obligated to do anything” doesn’t mean you can take advantage of him and use him as your emotional footstool. "
55177,"If you want to save the environment, we should have 'No Examination Campaign' instead of the 'No Straw Campaign'.  No exams -> lesser paper used -> lesser trees killed. To think about it, we waste more paper than straws."
55176,Anyone found the GER1000 unnecessarily difficult or its just me?? :(  and is it normal not to get full marks for the 20% component for the IVLE quizzes?
