tag,text
53997,I got only median points for my 2106 midterm. Can I still get an A?
53994,"#53994 Have you thought that it is because men are just more superficial? Good looks are enough to get them going in all directions, but for many women, good looks are just eye candies until they prove that they are something more."
53993,"It's nearing the end of the semester and most of my group projects would be due soon.

Unfortunately, I'm down with a wave of depression and can't be productive. I feel like a burden on my teams. 

Yes, I do have valid MCs, but I'm not sure if it will affect my overall grade due to peer reviews or a lack of contribution to a specific part of the project which I'm in charge of. 

Is it possible to request for extensions of deadlines? Even so, I feel very bad. 

I do not wish to apply for special consideration as it would mean obtaining IC grades for those modules and delaying my graduation. 

I'm just so lost. The prospect of dying really seems nice now - no responsibilities to worry about. Makes me wonder why my attempt to kill myself few years back was thwarted. I'm suffering so much more by living."
53992,Is a degree certificate worth all the pain in university? I cannot seem to find true friends or friends with similar frequency. Perhaps I am the only one who entered university to continue learning new things and enjoy the campus life whereas most of my friends focus on grades. Do not get me wrong. I love learning new skills and knowledge but I feel very inferior studying along side with such friends. Friends who drink stay together. Is it true? I do drink but I do not find such friendships is worth my previous time. 10 weeks into Year 1 and I hate the environment I am in now so badly. Are there any advices out there? 
53990,"Recently my friends have pointed out that my taste in guys is weird...

Where most girls go for the rather athletic tall guys or at least the rather sportier ones, I tend to go for the rather skinny gamer guys... Provided they're decent looking, yes, I'm rather superficial.

My ex was rather slim, he lost a lot of weight in army attached to an infantry unit and was about 10% TBF and captained an esports team. Was kind of hoping to see him during dota IFGs this sem but it seems that he wasn't playing.

Since then I haven't dated anyone else, but the guys that catch my eye always seem to be around his build and height (he's not very tall, but neither am I...).

Is this really that ""weird"" or strange?"
53989,"Trying to move on.....more n more...though i still think of you frequently. Passing by each others with the act of we are strangers. Being heartless on the surface but painful on the inside.
Til now i still couldn't figure out. If this is sadness of broken friendship or love"
53988,"In a hot country like singapore, we unnecessarily use a lot of air conditioning, powered by CO2 spewing natural gas power plants. To reduce our CO2 foot print and Ensure our posterity will have a better earth, I propose we go clothing free. By going naked, you reduce your body surface temperature by 1 degree on average, reduce risk of heatstroke. Air conditioning can be omitted 

Furthermore it reduces the need for laundry which wastes precious water.

Textile making and dyes generate toxins. Clothing free reduce pollution

I hope the university will consider making the campus a clothes free campus. 

We have taken the first step of making campus cashless, strawless. Now clotheness campus will really improve our lives, and make the leap from symbolic action to real action."
53987,"Is it just me or SOME of the track and field people extremely boastful online? Saying things like “so much speed in one picture”, “this was too easy” and shit. It is cringeworthy. I don’t see such boastful attitude in the other sports teams. This is just what I have been observing. "
53986,"i want to use my starbucks tumbler (grande) at the drinks stall, but i'm not sure if it's too big..? like the coffee or whatever i'm getting (too broke for real bucks). would the vendors mind giving me more beverage just because i have a seemingly larger tumbler? it's double walled so the inside is actually a lot smaller than the outside. will they give me less than what i pay for? because i get a drink everyday, so it's pretty cumulative down the road + it actually comes with a straw so i don't have to use that soggy paper straw"
53985,"Hi everyone, I'm a Year 2 undergrad who recently figured out that I wanted to do a 2nd major in Mathematics. My home faculty is FASS, and I'm majoring in Economics. I'm just wondering if anyone out there has any advice for planning a 2nd major? I'm not sure if I'm too late for this or what. I'm not even sure if they'll allow a year 2 to apply for a 2nd major at the end of his second academic year. Help."
