tag,text
53899,i failed all my mid terms even tho i studied so hard for them. y1 here. how can i do well or just pass the module in finals?
53898,"Do you have moments when you have a crush on someone you do not interact with at all? For the past few weeks, I have been noticing a guy with red earphone walking between E4 to E2A. Although he passed by me quite a few times, I could not find the courage to approach him. It will be very awkward to just stop him in the middle of nowhere. Has anyone been in this situation before? "
53891,"After more than 3 years of being single from my last relationship, I finally start to like a guy. He has been my friend for past 2 years and we have been on talking terms. Just that recently I kind of want to see him more and more and keep looking forward to his text and meeting him from time to time.

Knowing him, I highly doubt he likes me. In fact, no one knows if he ever had a girlfriend before - therefore, I'm really unable to see what is ""his type"" of girl or how he is like when he is in love. 

I'm someone who is afraid of rejection and therefore don't even dare to show him that I like him. I did kind of buy a gift for him when I travel but I always make it sound like ""nah, you're not the only one who receives present"" so he won't feel weird like he is the only one getting presents. Sometimes our mutual friends do make fun of me and him since we are both single and a lot think that we suit each other, I always admit jokingly like ""ya I agree"" but no one, including him, takes my answer seriously because I'm always joking around..

Okay. not looking for a solution, just wanna share this because I did not seriously share this secret with anyone irl yet and I probably wouldnt dare to..."
53890,"I have this friend that I met from orientation, and now we have mods in common this sem. ( we r both gals). I would like to get close to her as a friend, being same major as me, but whenever we go lectures or for any other events she always asks other friends(including guys/girls) to join in as well. I feel awk cos I don’t know those people so well, and I feel like she doesn’t really make me feel included as a friend. Is this friend still worth sticking around with?"
53889,"I'm going to be taking pharmacy as a major next year when I matriculate. Should I bother learning how to code? I understand many people say that it's beneficial to learn how to code and I really want to do other things like perhaps an internship/part-time job or just go travelling before my term starts. Should I still bother learning how to code, other than the ability to boost my resume? "
53888,"#53888: first, the idea that modern wars will be fought not by men with rifles but rather machines, network, precision-guided munitions, etc ... is a rather old idea. It was called ""revolution in military affairs"" (RMA). Soon after, we found out that there was a ""counter-revolution"". Indeed, if you look at wars after 1945, they all followed a common pattern. Somehow they all, except for Gulf War 1.0 1991, ended with boots on the ground, infantry with rifles going in personally. This is true for Israel-Lebanon war, Gulf War 2.0, Afghanistan (the most recent, ongoing one), and will likely to be so.

The reasoning is very simple: RMA idea is surveillance technologies will become so good that anything that can be spotted will be firepower mouse clicked away. Of course your enemy is very impolite and they will try to avoid getting killed. Thermal imaging with million dollars drones in Afghanistan was defeated by ... Talibans draping blankets over their bodies, but I digress. The problem with RMA's idea is if you don't show up to the battlefield and present a target for them to shoot at, why should they? They disperse, go into hiding, then ambush a convoy of soft-skin wheeled trucks that roll down the road, plant roadside bombs, bomb the restaurant your officers go to for lunch, assassinate the officers when they pop down to the local brother, etc ... All wars have descended and regressed to infantry on infantry with rifles on rifles.

The idea of a scholar-officer is a rather British method of recruiting officers. You find a overly educated chaps with bloodlust, slap on them some nice uniforms, give them a pistol (to threaten executions of insubordinate privates), then push them to the front. The company and below commanders' primary jobs are to stand up straight and lead the men into fire. If they get killed, they did their job. On the other hand, the British army is a professional and rather well-trained volunteer army with a decent non-commissioned officers who are well-versed at the tactical fightings. The upper echelons of the British commands are also generally good officers with good leadership skills though their tactical, operational skills maybe below that of the best. So the idea of a scholar-general is not a bad one; though remember that generals have a ""last-war-itis"": they try to fight the current war like last war. Note that big wars used to occur once every 2-3 generations or so and the changes in technologies and tactics meant that the soldiers will have to pay for the mistakes in the first period of the war. The point of my post was to point out that there is nothing glamourous or macho about being a conscript; they are all meat for the meat grinder anyway. However, the knowledge that generals and officers being so far away from danger, coddled in security and comfort have a deleterious effect on morale. It manifested occasionally by the privates lashing out at the officers by ""fragging""; or killing of one's superior. Good generals have to have a balance. A compromise approach is to have a charismatic, courageous general the likes of Montgomery, Patton, or MacArthur to be the face of the command (while being less than stellar), and to have another actually competent Chief of Staff who do the actual cold-blooded calculations and planning.

The cold-blooded calculation goes something like. OK, the enemy has one Division occupying a 5km front. We want that sector. So we'll concentrate 5 Divisions on that 5km front and breakthrough. However, we need to confuse the enemy of the real axis of advance, so we'll need to tell a few poor divisions over there to attack on a 20km front. They will likely be slaughtered in the face of numerically equal but dug-in troops, but it's a necessary sacrifice to win (a paraphrased plan of Operation Bagration, 1944). Here is the point where you need a charismatic officer/general to tell the poor divisions to attack wholeheartedly and suffer the casualties.

Brad Pitt's War Machine is a thinly-veiled fictionalisation of the service of General McChrystal in Afghanistan. For a very good overview of how battalion and below commanders really work, I'll recommend the book Generation Kill by Evan Wright, which documented the action of 1st Recon Marine battalion in Iraq. The book was adapted into the HBO series: Generation Kill. The officers in there are colourful people: one good platoon commander, an aggressive but somewhat dimwitted sister platoon commander (Captain America), a more dimwitted company commander nicknamed Encino Man (a caveman-thawed-out-in-modern-day fictional character), an ultra-aggressive battalion commander who is a cancer survivor and seemingly intended to get everyone killed so he can get medals. The problem with the majority of them seem to be that the unit was a stealthy, recon unit with scholarly commanders who typically stayed behind the line and analyse the intel, but suddenly thrown into a blitzkrieg type of combat. The officers adjusted slowly and the men had nothing but contempt for them. The ""good"" platoon commander put out his own book: One Bullet Away by Nathaniel Fick.

In general, the defense of Singapore, few publications available on it as it is, is rather sound. Singapore has an arms manufacture company: ST Kinetics, and a few Defense Research organisations. They are good ways to channel tax money into developing new technologies (the easiest way to convince the public to throw money at uncertain research projects is by telling them ""it's for defense""). ST Kinetics is producing all the important weapons for modern wars: rifles, mortars, artillery, and light tracked vehicles (given that all wars descended to infantry combat).

All HDBs appear to have hardened shelters: casualties in a bombardment rise significantly if the civilians have to scramble from their homes looking for public shelters. Now if the occupants of HDBs stop shoving miscellaneous crap into that shelter (or taking off the heavy steel door) and start putting food, water, radio, battery, stove, fuel, etc ... that will be excellent. There are impressive saber-rattlings by the Singapore Air Force. I remember reading the SAF bragging somewhere that everyday they take off from an airbase with the aircraft nose pointed at Malaysia; after taking off, the aircraft all took a sharp hard turn to avoid entering Malaysian airspace, showing readiness and skills. A lazy general will simply tell the pilots take off with the nose pointing at the sea. An effect counter-saber-rattling by the Malaysian in Johor will be to tell the anti-air radar to switch on the targeting radar and ""paint"" the SAF jets, which will be detected by the Radar Warner. However, seeing that the Malaysian Defense Radar somehow missed a very big, very slow, non-stealthy, or electronic counter-measuring MH370, I'm not surprised if they could not do it."
53887,"@#53887 , I am the author of #53887

First of all, it was never my intention to be mean towards foreign students. I know and can empathize with how hard it is to leave your country and to study alone in a foreign country. I wrote the post to understand and find out why there is such a disparity in proportion of locals and foreign talents. Only to find out that other nationalities pursuing PHD have it harder than locals as they need to clock in more TA hours. (Which we never be aware of, if not for the comments) 

And tbh, we are jealous of most of the foreign students' stellar CAP. (Apologies for the rant) 

But I guess discrimination will always exist? 
Tbh, you should have already known about this, so you can't blame us too (Just imagine us going to university in your country, taking over places that 'should be for the locals' like brilliant, talented yourselves. Bet you would feel indignant too and we would probably experience many times more of discrimination if we were to study there) 
But I guess you would never experience this because brilliant, talented Singaporeans like us would never go to study in your country (Brilliant, talented Singaporeans care too much about prestige and reputation to settle for anything insignificant) 

Just as we put ourselves in your shoes, do put yourself in other peoples shoes too, so don't blame others.
"
53886,NUS is definitely one of the best unis in Asia especially its Engineeeing Faculty. But how come all facilities such as toilets are so poorly maintained in Engineering. 
53885,"To those upset over the straw ban, here are some tips:

1) just drink without a straw, you wouldn't use a straw in a restaurant so you don't need one here
2) buy a reusable cup and straw, keep it in your bag and rinse it after use. If you're carrying books/laptop around it's minimal extra weight. This reduces waste cups as well
3) buy 1000 straws and throw them in the sea, which will persuade NUS to cancel the campaign while killing a few sea turtles in the process

Seriously it's not difficult, we can all do our bit to help the environment! This is our future, we can fix it one step at a time :)"
53884,#53884 Don't do it
