tag,text
64199,I am offered a job which pays 2.4k per month in a local SME working as a biz executive. Am I being low balled? I have economics degree (my grades are below average).
64197,At what point would I be considered as leading someone on? Is it alright to go out for many dates just for casual company!!
64196,"I'm the original poster of #64196. Adding on to my post:

Maybe some of you didn't read closely enough , but I wrote ""grades, or CAP"" - grades being plural. I was not asking about the grade of one particular module, but all the grades in general.

Anyway I re-phrase my question: do professors have access to our CAP?"
64195,"Many male commenters in #64176 are implying that the fiancé did something morally wrong by giving an ultimatum. Excuse me, her fiancé suddenly has a biological kid. That wasn't what she signed up for when she dated the OP of #64176. If she knew all along and suddenly made him choose, then she is wrong. But she didn't!
Even if he just give financial compensation, that is a lot of money given to someone with no blood relation to her. 
Not that OP did something wrong too, he had no idea about it until recently. It's just a shitty situation at a shitty time.

ps, kids nowaday are brats. Just run while you can."
64194,"I feel really lousy/regretful because I did not study CS in 2012, now I graduated in 2016 from NUS Engine and I cant find a proper job and had to force myself to study IT. Now this past two years, I have been bouncing between contract jobs in a technical consulting company to be abused by clients as contract vendors aka ""3rd class citizens"", I worked till 9pm to 11pm serving their client needs/desires with a measly fresh grad salary. Today, I am attached to a world class client site and I am seeing fresh CS grads earning more than acting like spoilt/pampered ""man-childs"" complaining the pantry is not serving the right coffee mix they had in their previous overseas internships. I feel really depressed and I want to kill myself right now,  any advise here on how to turn around this predicament?"
64192,"Can NUSWhispers add a new category called ""suggestions/feedback"" on top of the various categories that they currently have? I'm sure that many of us have ideas and/or suggestions that can improve the lives of students in the university, and it will surely benefit everyone if we had a platform for such sharing of ideas.

I know there's already a category called ""advice"", but it seems more geared toward people wishing to receive advice. I think it will be great if there can be a category which allows us to give general suggestions to improve the university as well."
64189,"So I have noticed a worrying trend within relationships where both people are Singaporean. I've noticed that in many instances, the male is distrustful of the female as well as overly manipulative and controlling. Now, i'm not saying that this is the case in all situations, but I have spoken to too many girls who's boyfriends or guys that they are dating believe that they have some sort of ownership right over them.
This ranges from controlling what they wear to who they are allowed to see. Also, the way that couples communicate with each other doesn't seem to be very conducive to a healthy relationship as when one raises a concern they have, there isn't a lot fo support, but rather complaining about how much of a burden it is for them to be sharing this. 

I say this as a foreigner dating a Singaporean girl as her exes did this as do the current and previous boyfriends of her friends. I ask, why can't there be mutual respect, love and understanding and where is this coming from?"
64188,"So I used to had a crush on this girl back then (got to know her thru work) and we slowly drifted apart. We do check up on each other sometimes via DMs and all but we didn’t really do much. Recently we were both posted into the same department and I was given a Management title and became her manager, she has lately been rather cold and has been keeping our relationship strictly professional. Would it be a good idea to make a move? And why would she have suddenly changed like this?"
64187,"Girls/ladies ... it seems you can actually tell when a guy's interested in you. It's that obvious eh ...


For guys: What are some things girls do which y'all think are hints? Did those hints turn out to be true?


For girls: What are some hints y'all try to give to show interest/disinterest? Do the guys catch the hint?


Let's help each other out."
64186,"CS senpais, what's are the strengths and weaknesses of the CS program offered by MIT, Stanford, Berkeley, CMU and NUS respectively ?"
64184,"Hi I’m the OP of #64184 and I want to clarify some things. We went out as friends. Yes friends. It’s not a date. I don’t have to pay for a friend whom I just met. 

I actually wanted to ask her to pay me back before we went back but she was just talking non-stop and didn’t give me any chance to say anything. But ya I should have asked to pay back in person so she couldn’t ignore or block me. 
We agreed to meet at Somerset then find a place to eat. I was okay with the restaurant but was not okay with paying for her. Previously when I asked girls on tinder (going out as friends, I will pay for dates) to pay me back they would. This is the first time I have encountered such a person who refuse to pay back even after asking her and even blocking me, that’s what I’m most unhappy about. When messaging her, she felt like a good person so I thought it she would make a good friend. 

She told me that she has never had a boyfriend before and probably never will. Now I see why."
64183,"I've met a couple in the same playing field. In order to keep their relationship going so that there is reduce conflicts and competitions, one had to give up while the other excel. This relationship is seriously toxic! It really does no good for the one who has to degrade. Isn't relationships supposed to bring out the best of both?

To all the guys/girls out there, if your other half ever told you to stop chasing your dreams, please just break up."
64182,How do I obtain the result transcript for scholarship when the unofficial results transcript Is release after the dateline of the scholarship we apply?
