tag,text
55499,"Replying to those who say that There will be plagarism check for assignments and tutorials, for modules which are mathematical how can the profs check that there is plagarism involved? No direct way to proof at all unlike essays where it is very obvious someone is copying.."
55498,"#55445 Of course I will want to be sincere to a the girl I am interested in but circumstances dont allow that. Its not about guys being insincere or what, its more of girls being not sincere on the apps, most just ghosted or blocked after a while, must well just save the sincerity after getting a gf "
55497,Cancers in today's world.
55496,"Any easy level 2000 UE mod to recommend? Overloading next sem, need something easy to clear"
55495,"I am from Btech. Whom usually class at evening. Mostly all are here working guys. After class everyone rushing back from school. On weekend everyone spend time for there family or others. I come to school and feel very alone to study. No one has to discuss about study matter. Usually I try to call most of my classmates. Everyone is busy. Only can see them just one hour before exam. On the other hand. Full time students get more opportunities to make friendship. They can discuss each other about study. They can participate various school activities but we can't.  I feel very disappointed to all of my btech friends. Getting education does not mean coming to school just only for certificates. Getting education is much more than certificates. I am disappointed to scale, and following department as well. Even same module as full students. Same lectures  as well as same question papers. Why so unfair? It's supposed to be same platform to meet with full time students who taking same module. Than we can have opportunities to meet with full time students make new friends and exchange knowledge and experience. Last few years got clinics sessions before exam. Now a days no more clinical session as well. I feel very very alone and feeling, ""I am studying here for just getting a certificates not education"" "
55494,"For international students seeking Software Engineer internships in other countries, will the bond with Singapore MOE affect the outcome?"
55493,"Totally agree with #55474. It's quite funny to see how iPhone users are fanboy-ing or fangirl-ing over a brand (Apple) that has rotten since 2011 when Steve Jobs died. Couldn't stand how some people think it is cool to show off that Apple logo in Starbucks here in school. Don't they know they're trying too hard to look rich, and they look kinda funny with those gadgets that possess outdated technologies of 5-10 years old, but with a sky-high price. It's like bringing your parent's LV bag that can't even fit a laptop but it costs 2.5k. "
55492,How can some modules not have final exam? Grading based on just assignments and tutorials are not fair at all. You can just copy from your friends. Final exam is easier to judge a students academic ability
55489,"Dueet has only one day to live. Aiken, his dear comrade, stood by his bed for the past 1231 hours. With the last of his remaining strength, Dueet has decided to play a game with Aiken. He took a 6-sided dice, and rolled it. However, he kept the dice inside his bands, peeking at the number inside. With his very last breath, he uttered the number “6.” Then, he passed on. Aiken decided to pry open Dueet’s hands. It was a 5. Dueet had lied.

Near towards the end of the finals, Aiken was struggling to finish the paper. He had only 30 minutes to complete the rest of the Open-Ended Questions. Suddenly Dueet popped out of nowhere! His comrade was here! He patted his shoulder, comforting him in the midst of his demise. He then told him the secret message to help him pass his CS1231 finals.

In the end, Aiken filled all the blanks with the answer:”

HAND,
aaron.”"
55488,"NUS should start webcasting tutorials also haha. Because our one hour tutorial sessions feel so short, and rushed sometimes can’t catch what TA is saying"
55485,"Ladies, if he:

- Is unreliable 
- Says he’s available but never is 
- Doesn’t connect with you
- Disappears when you need him most

He’s not your man. He’s NUS_STU"
55482,"Has anyone taken this mod GES1015
Singapore and Japan: Historical and Contemporary Relationships. Looks really interesting but would wish to hear any advice or warning from people who have done it if possible ! Thank you!"
55480,Are there any CS mods that I can pick my project group mates... It has been a nightmare in 2103....
55479,"(Continuation from the post just now about the nice guy)

I’m an ever green.... how to tell if I really like the guy or is it just a passing crush......
I’m quite comfortable talking to him and sometimes he’d initiate for me to participate in events with him (I’m not sure if he asked anyone else) when he send me messages I’d sometimes feel excited (but sometimes I don’t reply immediately to not seem desperate) well I’d say he isn’t handsome or anything so I Guess it’s not for his looks...... 

So am I crushing on him or is it...? Someone help me out on this thanks "
55478,"I made a friend a maths module this semester, but we're from different majors, so we don't have any other common modules. I think she's really interesting (I'm a guy), but it's hard to interact when we have only one common lesson(a tutorial) a week. I find it difficult to talk if it's not face-to-face, but I think she feels uncomfortable with meeting up in person, so I'm a bit sad but I'm not sure how to get to know her better without being misunderstood..."
55477,"There’s this guy Friend that I’ve been talking a lot to lately, he’s Super nice to me (sometimes he’ll get out of the way to help me), but I’m not sure if he’s only acting nice or he’s interested in me (I am kind of interested in him though) he still interacts with other girls cos he says that he’s more comfortable with girls.

Should I ask him about it? What if he doesn’t like me that way and I lose this friendship??? "
55476,"#55476:  
Some people are so proud of getting a B+. I cry tears of joy and relief when I get that, that the BCG did not smite me as hard as I expected it to. I do feel a little bit bad for those who did not get it though, and were hoping to get it."
55475,Hi if anyone saw a silver Bering watch around UTown pls comment :) 
55474,"Totally agree with #55474. It's quite funny to see how iPhone users are fanboy-ing or fangirl-ing over a brand (Apple) that has rotten since 2011 when Steve Jobs died. Couldn't stand how some people think it is cool to show off that Apple logo in Starbucks here in school. Don't they know they're trying too hard to look rich, and they look kinda funny with those gadgets that possess outdated technologies of 5-10 years old, but with a sky-high price. It's like bringing your parent's LV bag that can't even fit a laptop but it costs 2.5k. "
55473,"Ain’t even talking about only gf/bf. Is it true that in the working world, it’ll be no longer as easy in making (real) friends compared to university days? "
55472,"Whenever I try to strike up conversation with other students, they seem remarkably good at killing said conversation. I get answers like ""idk"", ""maybe"", and even ""oh I just like it haha"" to the question ""why do you like/have that?"". 

It's often me who is asking the questions, bringing up new topics into the conversation, basically tanking the convo. Most people give me low-effort replies that completely halt the natural flow. Sometimes I can talk better with groupmates, but once the project ends, they go back to avoiding convo with me. 

I wonder if this is a cultural thing-- I remember the exchange student's post about constantly getting curt replies or silence, and someone else telling me it isn't like that in Southern Europe. But maybe, it is simply that others wish to avoid talking to me in particular. I think most people are capable of good conversation. I honestly don't know what I'm doing wrong, that makes everyone wish to avoid me.

I don't know if this info is relevant, but I'm not a feminine girl. Mind you, I just want to make freinds, and their gender doesn't matter. But from the posts here, it seems like men spent a lot of their energy staring at, whining about, contemplating, fantasising, and struggling to romantically confess to feminine girls. So maybe they also prefer befriending feminine girls, because then they can cling onto the hope of the friendship becoming a relationship? I wouldn't know. For other girls, I'm having no luck befriending those either. "
55471,Have you ever feel like u gonna get into a rs soon but u feel like u arent prepared to handle what’s coming ahead? 
55470,"Nus student here. I recently had a very bad knee injury. I think that there could multiple ligament tears ie acl, mcl as well as meniscus injury. Does anyone know the cost of a full repair and what portion of it is covered by the insurance?"
55466,"I need some advice with my study decision, because I kinda regret it now. 
I started Pharmacy this year, expecting it to have some balance between logic thinking, calculations and memorising facts. However, approaching the end of semester 1, I saw that it is much more memorising than other aspects. Also, it's more on the Chem side than Bio side, which might be my fault for not looking into it really closely. Pharmacy seniors, will the upcoming years be the same, much memorising? 

If it is, can someone please suggest another major that has the mentioned balance?

Thank you very much."
55463,Is there any NUS carpooling group that’s active? Have been driving to school and want to see if anyone is interested so I can also cover my fuel cost heh :]
55462,"Help please I'm a bisexual girl and very, very sure of it, but recently I got attached to my first male partner and I'm quite disgusted by the actual ... I'm not sure if I have to censor this for NUSWhispers ... erm male genitalia? Help?? And my boyfriend doesn't understand my struggle so it's a difficult time for everyone How do I deal with this?????"
55461,"I would like to admonish OP of #55323 for trying to think of gaming the system. 
Not sure which major you are in, but if you already know that the mods cannot be S/U-ed, why are you asking this question? Why did you not put in the effort during the semester? There is a reason why the university does not publish what happens if a student fails core modules that cannot be S/U-ed, which is to prevent students from acting smart and thinking they can game the system and get a better grade on their second attempt. What, think you can jump from a Fail grade(whichever ones they are) and get an A grade on the second attempt?"
55460,"#55445 and #55284
How does the distribution look liek then? Normal distribution(with what mean and variance parameters)? Binomial(trials and probability)? Poisson(rate)? Exponential(rate)?
Hooray for Stats mods"
55459,"@#55445

Sorry but that is not true for all cases. Just because a guy is dating multiple girls, does not mean that he is any less sincere in the girls he is dating. My current girlfriend and I dated multiple people during the dating phase and were both absolutely okay with it. To us, it makes it clearer who are the ones who treat us the way we deserve and truly like us. "
55456,"Anyone from business school here who have taken the Excel level 1k mod? Is the failure rate high? I'm dying because I don't understand anything and while I've prepared a S/U for this mod, I think what I'll have is a U LOL >< "
55453,"I am a chemistry graduate with cap < 3.0. Yes, I am aware that i suck as compared to other candidates and to further fall deeper into oblivion i have no internships. (Damn my naivety)

Have been considering to take up courses to upgrade my resume but they are so expensive. (Any recommended course to step into an admin exec role? Comment pls)

Anyone who graduated this year still struggling to get a job? Please like this post to pull me out of this slump and slap me out of my misery....I cant help thinking that I am the only one jobless right now.
"
55452,Anyone feel MA1508E paper was too easy? Not sure how they separate A student from normal student when the paper is so easy 
55451,Will we get our finals marks in the IVLE grade-book before the overall grades are released or will we never know how much we've got for finals?
55450,"anyone took ES1103? they released all the CA marks today. Since there's no finals for this mod, what's the average marks to get a B+ or A-?"
55449,"#55395: I think I also got scammed by the Fruit and Juice stall at Fine Foods UTown. I bought a $3.50 juice, gave the guy a $5 bill, and got back only $0.7 change. I wasn't paying attention and put the change in my wallet before I realized it's too little. When I asked the guy he just feigned ignorance. I didn't argue further because I wasn't 100% sure and it's not worth the hassle, but now that I see similar stories I will never buy from them again that's for sure."
55448,"Hi if anyone saw a silver dented thermos flask around MPSH6 (item was lost on 30th Nov 2018, around 5pm), please comment and let me know:))"
55447,"Was taking the train this morning and was watching this girl reading at the station. She looked cute and honestly speaking with that floral low cut spaghetti top her assets were all accented there...

And then her boyfriend came up to her and hugged her from behind and my reverie of asking her out were crushed.

Call me superficial, but I'm a sucker for larger assets... I just don't know why people react negatively to guys saying that but for girls it's okay to ogle guys' muscles?

Isn't it both sexualisation and objectification anyway? I mean maybe I'm uncouth for staring, but I can't help it, they're just too attractive to me... "
55446,"For the past 110 days, I've been preparing for the finals... and now that it's over, I feel a sense of relief. But with the sudden void in life, I can't help but feel a little empty. Anyone feel the same way?"
55445,"#55445 Of course I will want to be sincere to a the girl I am interested in but circumstances dont allow that. Its not about guys being insincere or what, its more of girls being not sincere on the apps, most just ghosted or blocked after a while, must well just save the sincerity after getting a gf "
55444,CS2102 paper felt as if the prof set a 1hr paper forgetting finals is 2hrs long
55443,is it possible to still get an A or A- if you fail your final exam (e.g. 40-45 out of 100) which is so ridiculously hard that almost everyone you know (including those smart ones) probably screwed up the paper as well. Assuming your total CA marks are above median. Any seniors here in similar situation before and was graced by thy divine BCG?
55442,Anyone else felt helpless during PH2213 Metaphysics this afternoon? Really thankful the exam is only 25% of the grade
55441,"Need some advice on friendship. I've made a new friend this sem from one of my module and he's extremely nice to me(I'm a girl) and he is nice to others too. We are considered close to the extent that we have self disclosed our past experiences that we don't usually tell other ppl. However, there are times that I'm not very comfortable with how close he is trying to get with me. Should I be honest with him and tell him that I'm not comfortable with certain actions/things he does and says?  He is a really nice and sensitive guy and I do want this friendship to work out and don't want to hurt his feelings."
55439,"Hi, I'm a freshie in NUS FASS. May I know what is the rate for failure for level 1 mods? LOL I'm doing EL1101E and I feel like I can not understand it at all (I attend all lectures, tutorials, do all readings) but I got a feeling I'll not do well. I'm just curious what's the rate of failure for a level 1 mod? "
55438,"Studying in NUS has gotten to a point where I’m not just competing with myself to get a degree but with like 200 others. After last night’s paper, I realised how much I didn’t want to do this to myself anymore and I should just graduate. 
Shouldn’t my academic success be related to my own hard work?

I have friends in the states, they are nowhere near stressed as us Singaporeans and to me, it doesn’t make sense anymore.
 
MOE has been working on removing all the comparative methods in primary schools but little do they realise that people discover they have a brain disorder (Depression, Schizo and etc) at their late teenage years. 
What about us, Uni students, MOE?"
55437,"Hey confessor of #55417, I am an amateur weightlifter and I do enjoy strength training. Maybe you could from starting strength by Mark Rippetoe. He has videos on youtube on how to perform the bench press, deadlift and squats. I personally think those exercises should be a gym goer's basic! Also, add in some pull ups and dips!:) 
Cheers."
55436,"r/AskNUS: For year 4 seniors/alumni, what is one thing that you wish you would have known when you were a freshman?"
