tag,text
61799,"On the recent peeping tom thing, the only possible reason that I could ever think of for the ""light"" punishment meted out for the perpetrator is the content that was found in his recordings. Maybe he didn't record the incident fully which makes it very difficult for the authorities to give him a heavier sentence. The question is what did the authorities said to her EXACTLY as to why the perpetrator was let off easily?
And please, the whole using social justice to weed out and shame/abuse the guy is totally uncalled for. Yes, you can argue that he deserves it but you are unknowingly(or maybe you knew) dragging innocent parties along with him to be humiliated/insulted by the public
"
61798,"Attended a performance at NUS UCC recently and was rudely surprised by how unprofessional and rude the security were, instead of politely asking us to clear the venue they yelled and even physically shoved us. Is this common for performances in UCC? Or are we the only ones that experienced it? "
61793,"#61793: Can just post it if it is true. so far, i have not heard of any guys suing for defamation when they are a perpetrator of sex crime. they will threaten and hope the victim dont take any action. this is just legal intimidation.  empty threats. 

they definitely wont sue. reason that they will not sue is because: 
1. they did it. 
2. so when it comes to legal proceeding they are at a loss, it cast a very negative light on them. and the whole world will know they did it
3. after losing the civil suit of defamation, they will still face criminal proceedings

they would rather threaten and hope you are intimidated, and dont even report to police.

whatever happens, just report to police and post on social media to warn other potential victims. 

today it is you, tmr it could be someone else. zero tolerance to sex crimes. do not be scared. even if you receive a legal letter, seek counsel, and post.



"
61792,"My boyfriend recently broke up with me and I was absolutely devastated. Until recently I found out that he has been sexting other girls over the years and when I confronted him, he denied everything and insist that he did not cheat. Ladies or men, I'm curious as to what exactly constitutes cheating? The actual act itself or is emotional cheating worse? Need some advice. "
61786,"I would like to share a very meaningful lesson I've seen some time ago, and it resonates more and more with me over time.

You can check it out here, but let me share what I've derived from this below which slightly deviates from his.
Video: https://www.youtube.com/watch?v=q5RBG1PadWI

My Life lessons:
1. Life is inherently meaningless. 

We are biologically coded to go through this cycle of birth, reproduction, death. There is nothing to lose or to gain at the end of the day. As sentient beings with the ability to think (be it logically and illogically), we are pushed into this miserable cycle with no purpose. For those approaching midlife crisis, you'll understand deeply our craving for MEANING. We try to find purpose from the people around us like spouse, children, family, friends, the less fortunate. But I see this as being analogous to two people freezing in an ice land with zero chance of escaping while they just rub each other trying to get some warmth. 

But fortunately we are also biologically coded to feel so damn good when we help others and get appreciated. Everybody's got their own level of thirst for this form of satisfaction, look around for your friends who seem too friendly, too outgoing, too helpful, their thirst is high. If you deprive such people of the appreciation they need, they'll just dive straight into depression, and discover the meaningless of everything.

2. Your happiness lies in other people's hands.

Just like the analogy mentioned previously, ""two people freezing in an ice land"", these 2 people may not find meaning in their death BUT if they spend their last minutes hugging each other out knowing that their warmth will make the other feel better, they will derive happiness and meaning during their time alive. You will find no meaning in rubbing yourself to produce some warmth. However, it is important to note, happiness is derived from the appreciation from others, not purely from your act of kindness. So, in this journey called life with a meaningless end point (death), if you seek meaning of your life, go be nice to people around you. And if you're lucky, some of the people in your life give you the appreciation you need. 

Side track, if you have an insurance friend, you'll see him posting on ig, fb or any other public platforms all the time thanking the people around him, appreciating the people around him. Appreciation is something that can be free coming from you, but priceless for those who receive it. It is an emotional drug that people need to fight the meaningless of life.

So, go out be active in showing appreciation to the people around you. Not everybody has got the fortune to have appreciative friends. Be appreciative to all, the cashiers, the cleaners, the lecturers, everybody. Depression can be found in tears and also the widest smile. You may be saving a life with a smile and thank you."
61785,"Recently some things happened which made me doubt whether true love exists. A couple of years ago, my uncle's business failed and he was made a bankrupt. He sold all his nice cars and property and his family's lifestyle underwent a huge downgrade. His wife left him soon after. One of my neighbours became permanently disabled in the legs after an accident and will need someone to take care of him for his life. His wife left him not long after too. I am hesitant about marriage after seeing these things. I think people only show their true colours in a crisis and all those things people say to their partners about staying by their side no matter what is just lip service. Right now, my relationship is rather smooth sailing and there is no way I can tell my girlfriend (or future wife) will stay until a big crisis happens. What should I do to protect myself in this case?"
61781,"Responding to: #61657. I think your argument and post is extremely problematic and counter-productive in improving the quality and support of local television. Yes, a large portion of the demographic captured by Mediacorp is comprised of members of the pioneer generation - but that's exactly and only because they're the captive market. Mediacorp has no competition for the viewer who has no access to cable television, or the knowledge or will to use the internet. Given the option of better programming, I have little doubt that older generations would also make the switch.

While you might be correct that there exist, at least in theory, a positive effect that might result from the covert PSAs littered in the storyline of local TV, you should also keep in mind (a) that it's exactly these PSAs that appear to turn off so many others from watching (if you care any at all about viewership from other demographics). (b) There is also equal opportunity for local tv to be used by corporate entities for covert advertising (read: unethical product placement). (c) It is doubtful that these efforts have any impact in encouraging cross-generational dialogue any way- the shows themselves certainly won't serve as a common topic if nobody under the age of 30 has ever watched them. And (d) there is a question about how accurate is their depiction of Singaporean worries and troubles if they only ever deal with these questions with the bureaucratically sanctioned sanitised kiddy gloves that appear to be issued with every show. 

The truth is that Mediacorp is losing viewers and will continue to lose viewers regardless of how people talk about it. Even the younger generations that you cite as once watching okto and kids central, now have smartphones and are internet-savvy enough to utilise YouTube. The solution to bring them back shouldn't be to remove their phones (though I think removing their phones is a good idea) and strapping them to a chair facing an okto original- it should be to improve programming to speak to the cultural and Singaporean-specific problems and worries that the youth have. If you want to support any product (local or not), your task shouldn't be to convince people to buy it regardless of its quality, it should be to support the improvement of the product so that it can stand on its own merits. And if the only people who watch it, are the people who have nothing else to watch, then it simply isn't very good.

Good art serves a purpose in society. It creates a shared national identity that transcends economic, racial, and generational differences; it serves as catharsis for the anxieties that are unique to the Singaporean experience. There's so much more that local television can be, and we do disservice to the industry if we say that we should support it regardless of what it's currently like. If you want to support the local tv industry, then demand more from the company, not the consumer."
61780,"Just an opinion, I strongly agree that the punishment was not severe enough and feel sad for the victim.  However, I do not support this social justice thing. Blowing the matter up on social media is akin to taking the law into one’s own hands.

While I have not experienced the trauma that she is going through right now, I truly sympathise with her. However, I urge everyone to think about the repercussions of their actions before hastily sharing her posts.

If the guy is clearly unrepentant, then yes, as a community of NUS students condemn him in unity. But without perfect information, I think we are doing him a great injustice and are likely sentencing him to a fate far worse than the law would ever have. Persecution from the whole country is far worse than going to jail. What if this guy was in fact truly repentant?
"
61779,"Lets see if this gets posted or not 

It seems many people have started talking about the voyeurism saga and NUS (and maybe even the police's) inadequate response. But I do find it interesting that while there may have been a few direct victims (the family, close friends etc), almost all my friends react just as strongly as if they were wronged. 

They tell me to think about ""what if you were the victim here"" but I clearly am not. Honestly, I would like to have discussions of these sort without people just going ""ITS WRONG NUS BAD CHANGE CHANGE CHANGE"" and if I shown any sign of resistance I'm blacklisted as a friend (like really? You know me for a few years now and you can threaten to unfriend me because of this? The last time this happened I was 8 years old)

I'm honestly curious about something (and obviously I cant be bothered to ask my friends when there seems to be a high risk that I'm misunderstood with REAL consequences) what do YOU guys think is appropriate punishment? 

Some seem to say a jail term is effective, both the experience and the permanent criminal charge. Some suggested expulsion as the minimum (also note that all Singapore Unis will know why you have been expelled). Fines seem to be warranted but I'm not a law student (neither are my friends) so the fine seems to just be ""whatever the law decides"" - even though it was the law that allowed a 12 months warning period. 

I'm legit curious what would have been an acceptable or applaudable action by the police, school, or both and any other party involved. It seems the few friends that do indulge me give all sort of responses that I'm more confused what should be done (although it seems like they are quite comfortable over-punishing versus under-punishing...which i am not)"
61777,"Strongly agree with #61777.

In my honest opinion, in this particular case yes the victim wants justice which is right and proper, but what she feels most sad from what I've been reading seems to be her disappointment and anger that this has happened on more than a few occasions, and in I'm understanding her correctly what she wants most is for the same thing never to happen to anyone else again. Rather than for everyone else to play judge, I think the victim reiterates very clearly that she wants there to be compulsory re-education or community service, which is something within the powers of the school. Again, prison sentences are not within the power of the school nor the police but the courts, and it would be crazy to bring corporal punishment into the university setting.

The suspension by itself unfortunately doesn't go any way to ensuring that there is going to be any change in the mindset and behaviour. It's like going to a 'some sort of therapy centre' (see Youtube and you'll see what I'm talking about), and saying ""It's OK, I'm dealing with this myself, no need for the police."" For some, yes a suspension is good enough for them to reflect on their actions, sincerely make up to the victim and never do it again. But for others who are more stubborn, this will not work. Something more helpful in changing all offenders and be of better use to the victims would be to institute community service & compulsory re-education during that suspension, and with someone (whether it's a counsellor or etc) to track the offender's progress for a full semester to see if the offender is ready to earn his second chance. Random phone spot checks for the offender (again this might be a privacy concern to some but I think at least for the period of his suspension it seems fair) or instituting a curfew for the period of the suspension if it's easier to strike at night.

On the other hand, I've been for rehabilitative measures where possible because I think what brings closure to the victim is that this shit doesn't happen again. You can jail the offender but if he ends up being that 25% of inmates who reoffend despite going through such a harsh punishment what you end up with is a hardened criminal, who may do even worse things in future. Our society still has some way to go in reintegrating former criminals after they complete their sentence, which is why we need to be cautious when we call for jail sentences because 1 in 4 will reoffend. Being tough on crime is one thing, but being tough on the causes of crime is another. You need both to nip the problem in the bud."
