tag,text
56297,"Does anyone know what the point of matriculation numbers are, if you need to state your name on assignments/exam papers? Is it true that anonymity should be maintained in such matters? "
56294,"Does anyone know where to check if you're on the dean's list/dean's scholars list, since myedurec no longer shows a record of your awards? "
56293,"Dear Prof Ben Leong / Masters of ICT, CS :

1) What should us / today's children be learning, as non CS students to prepare ourselves with the trend of AI, Machine Learning etc. ?

2) If to take up CS skills/ courses by ourselves via online route, what kind of skills do we need? Any courses to recommend?

Thank you for the answer."
56292,"Hi, mech eng yr 2 direct poly here, i have 4A and 1 B+, is it wise to use su on the B+ or are the core ME mods gonna get tougher to get A, is there any senior who can advise? 

"
56291,"Help help. Pls dont filter this.

In the next sem, is it possible for non-cs majors to bid for cs2030 n cs2040 mod together? Want to do it before graduating."
56289,"Hi seniors, I would like to know more about the mod GEH1023 - Exploring Chinese Cinema: Shanghai-Hong Kong-Singapore. If there is any senior who took this module, please help this junior out. Thank you!"
56285,"To the (i’m assuming) pharmacy students of #56285 and #56287, I was in the same position as you, except I was from archi.

I always thought that working long hours, staying up overnight to do my work meant that I was working hard. And I had the exact same thoughts as you. Everyone seems less stressed,  do less but scored well. I felt that it was unfair, but looking back and reflecting, I hated my work, hated archi, and it translate to my work being subpar.

I didn’t even know what I was doing in archi, other than the fact that my parents thought it was all so good and prestigious. The first half of the course I was struggling so hard. My cap was below 3.0, which couldn’t be helped because I keep getting C+ or C for our core mod of 8mc, (only got a B- once).

In the later half of the course, when we had time for UEs and the option to drop our core mod, I explored and found mods that I actually really enjoy studying. I didn’t even need long hours or overnighting to study because I really liked it. 

Thanks to that, I managed to pull up my cap from a pass to a third lower, and I was really really happy. You don’t need a first class to be happy, everyone has their own goals! You can only be happy if you stop comparing.

After going to summer school and taking UEs to explore my interest, I’m out of archi and doing something I actually like in a different industry. 

Don’t worry so much right now! There are a lot of people in similar situations. I had a cousin do a career switch in his 30s and there were also policies that can subsidise your learning in another field. WSQ or something. Keep pressing on! "
56283,"Is a CS1010S grade of B+ good enough to consider taking a CS minor? I'm a science major who took it as a faculty requirement this Sem and although my grade isn't stellar by any means, it is the most fun I've had in my studies in a long time. I've heard a lot of horror stories about 2k,3k and upwards CS Mods so I dk if I'll even survive :/ CS also seems to be very broad and I'm worried that 1010S might not be the best gauge too. "
56282,"#56282 Your midterms and homework score alone doesn't say much. It is your relative score that decides where you fall on the bell curve. 
If the cohort's midterm average and median is 67/70, then you fall under the B- range.
The homework could have been marked ultra leniently or easy with the entire cohort getting the full 15/15.
Plus you mentioned you did not do well for your finals which I assume accounts for 55% of your total score.
"
56281,Any seniors can advice on whether the idp programme is worth it in the long run? 
56280,Hi seniors from computing. I am confused with the number of SUs I can bring over to year 2. How many SUs can I bring over to year 2 if I do not use them in year 1 if I am from poly?
56279,Anyone knows how to submit result review? Is it to submit the form to respective department physically?
56278,"what do you think if all faculties and courses set up their own CS course? CS is becoming a more and more important thing with even medical fields, research hospitals are using AI, Machine Learning to gather big data (CS pros pls correct if my understanding of AI, Big Data and Machine Learning in the medical field is wrong). as more traditional industries like manufacturing and accounting are looking to use automation, isn't it important to train us in that field, no matter what background we are from, be it arts, engineering, business, medicine etc.

"
56277,Hi! Has anyone taken GEH1018 and can give me some reviews? I'm considering taking this module but I don't know about its content and workload.
56276,"1) What's the benefit of getting into Dean's List? Any monetary reward or subsidies kinda thing?

2) Is it actually bad for a freshman in semester 1 to get all B+?

3) Is it generally the case CAP drops as semesters go by?"
56275,Anyone can provide a mod review for GEH1004 Cybersecurity? Is the group project a major component? I might be taking this mod alone 
56274,is 4.7 enough for dean's list in FASS?
56273,"To #56273 and many people out there, don't be disheartened by your results! Let me share my story. I'm from FASS and when I was in Year 1 Sem 1, I didn't study much so my CAP was 3.5 after SU-ing 3 mods out of 5. But here I am, just finished Year 4 Sem 1, my CAP is about 4.34 and I still have 2 SU left for my last semester :) not the best but it's good enough for me. Scored a couple of As, A-s even 2 A+s over the years!! so the rumour about falling CAP as 2ks and 3ks are harder is not true at all. I did so much better for 3ks modules. So don't give up! Just study hard and do your best each sem and you will definitely improve. Fighting! "
56271,any GET's and level 2000 mods with no group project/class presentations? ty sirs
56270,"Hi Singaporeans. Do you know that ""their"" is pronounced just like ""there""?

Oh and salmon? it's SAM-uhn.

You're welcome."
56269,Has any guy tried random cold approach before in NUS? Do girls in general find it creepy? I am in CS school and there is hardly an opportunity to meet members of opposite sex hence i asked. 
56268,"Hi hi,
I'm currently a FASS year 1 undergrad planning to major in CNM. I was wondering if it was possible to expedite my studies and overload my modules, so I could do a honours undergrad in 3 years. I come from poly so I have that advance placement of 20CUs. If I wanted to overload my modules next sem, do I have to apply for permission anywhere? Or could I just pick my modules during selection? "
56265,"Should I S/U my B+? If I S/U my B+, I will be able to fall within first class honors. If I don't I will fall under second upper, a bit lost on what to do tbh. Alr planning to S/U one B.  I'm from poly so I only have 5 S/U, should I save the S/U or save it for next sem?"
56263,"Dear undergraduates,

Nice grades are a fun thing to have, but life is so much more. Next time when you see your transcript it won't even look or feel that big. Remember that.
 
- A Graduand"
56262,Does anyone have advice on lsm2253? Unsure if I should take it next sem
56260,Need help here pls. Does anyone knows if there is a point to request for review of results for a particular module that consists of 60% finals that is MCQ based? Does reviewing of results usually work or is pointless to do so?
56258,Are there any benefits of choosing nus accountancy over ntu accountancy( since ntu program can be completed in 3 years)?
56256,"#56256
As far as I know, psychology always holds a placement test for those who do not meet the requirement of B-. Check when the test will be and go for it. All is not lost yet"
56252,is getting As for 4 mods enough to get into dean's list? or do I need to have 5 mods cause I have to S/U my 5th mod?  
56251,Is it wise to S/U for an increase of 0.6 in CAP? 
56250,"Did anyone realise something?

Most people just hang around with those that come from the same race or country as themselves.

Should the university or union do something to promote social cohesion?"
56249,What makes one good at Electrical Engineering? I'm a struggling EE freshman and don't see the link between what I am doing and how it is of use. Any advice is appreciated. Thanks in advance!
56248,"Do not be disheartened by your exam results even though they might not have been what you were expecting. Those results don't define who you are as a person and trust us, you're worth so much more than just the grades on your transcript. 

Exam results can be a hard blow for anyone. Remember to take care of yourself and your friends should they require a pillar of support during this period. If you need a listening ear, feel free to message us! (Link is below)

In the event of life-threatening psychological emergencies, please contact Lifeline NUS at +65 6516 7777.

From your friends at Project MATE! (https://www.facebook.com/Project-MATE-184241325787143/)"
56247,"Another Christmas, another lonely year.
Another December spent thinking about what could have been.

I still miss him. I know it's unhealthy, but it's not fair he gets to move on so fast.
"
56246,"#56176 - congratulations on figuring out what every guy notices all the time. Girls simply do not take the initiative, online or offline.  And no you won’t die alone."
56245,i am a freshman and predicting to get 2 B+ for 2 of my cores. i intend to apply for US masters... would like to know whether it is advisable to su those two... do unis mind that?
56244,hi i need smth to be clarified... im a freshman and stupidly declared 2 minors that i have no intention to continue (neither did i take any courses for those two minors this sem) may i know if such info will be kept and retained on some transcrript throughout four years in uni? thats so stupid and it freaks me out.... thank you!
56243,"#56243 Just curious, are you specifically looking for a average / above average pretty and slim girl or just any girl will do ?"
