tag,text
58595,"It started off with you approaching me to make friends. At times, we hit off well. At times, we did not have much to talk about. The times when you got on my nerves because of how insensitive you are, I displayed my annoyance. As time passed the brick of wall between us thickened. Whenever either of us tries to break the wall, one of us would not be in the mood. You have found your group of friends now. Sometimes, I wish it would not have been this way. "
58592,"I don't understand one thing about girls (on dating apps). I get a lot of matches on Tinder. This keeps me hoping that I'll get to know the person because the next step is to chat.

But there's this thing that girls don't even reply back (not even a single message). I start off pretty nicely (not the most funny ice breaker but not as boring as a hi). They just don't reply back. If you didn't want to talk, why did you swipe right?

On Bumble, I get matches but many of them don't even make a move to start off the conversation (I guess they just want to be confident and happy that there are guys interested in her)."
58591,I saw a previous post where someone was questioning why people want to have kids. I tell people that I don't want to have kids. What I have not told anyone is that I am infertile. Not even my family knows. Being stigmatised for saying that I do not want kids is the lesser evil compared to being stigmatised for being infertile. Why do people think that women only exist to serve the purpose of having kids? I thought people would be more progressive in the 21st century. 
58587,"I always thought it’s pointless for the jc vs poly debate. I thought it’s wrong and “racist” to judge people by their school. But some recent experience has caused me to have a second thought. 

I always study at a certain library. Nowadays it’s suddenly packed with a lot poly kids because it’s poly exam seasons. I’m totally fine with it. 

I never had any problems with jc and uni kids. We are all busy studying and minding our own business. For example, when I sat beside an RJC couple a few days ago, they didn’t even twitch an eyebrow on me. They were so serious and earnest in studying that I felt inspired and enlightened by the atmosphere alone. 

However, some, some of the poly kids really behave like gangsters in the library. They are aggressive and self-centered. They think that they own the library, they deserve more rights just because they come in gangs, they outnumber others. Their ego get hurt easily even when you never intended to do anything with them. They like to interpret others’ actions negatively. They seem to focus on the wrong things, such as wanting to create a conflict with a stranger out of nothing. Do you come to library to do your exam revision or anything else? 

I used to have this naive thinking that poly kids are more fun and open than jc kids. Now I see the opposite. These poly gangs can be even more exclusive than your jc cliques. Basically anyone outside of their gang is their enemy. 

This is not a troll or stirring post. I’ve met nice poly people too. I’m only referring to some, some, some of them. 

—- traumatized library visitor 
"
58585,Which hall would you choose and why? Freshie looking for advice.
58580,"To #58536:

I am in the same situation as you. I am giving myself 6-12 months to find a relevant job of my major. I was from poly too so I am much older (That's seems to be a disadvantage too).

But I always remembered a friend from poly. He was 25 when he started poly (came after ITE & NS). I once asked him, ""Aren't you scared that by the time you graduate from poly, you might be too old for uni or even a career?"" I am from STEM and you know to advance in a science career you generally required a PHD in the long run. 

But then he answered, ""This is Singapore. No matter how old you are, as long as you want to work, you can survive. Wouldn't get rich, but definitely can survive."" Then he proceeded to calculate how much money he needs to survive a month (Just 30 days of hawker food and drinks, allowances for parents, internet and games); guess what? The amount to survive isn't much. Maybe it isn't a way to live, but coming from a poor family, it wasn't all that unfamiliar. Isn't it?

With that as the downside, I am not too afraid of the future. "
58579,"There is this person who I worked with closely... he just likes to complain about everything. 
Any slight mistreatment will cause him to start making a lot of noise to the people in charge. I find it really annoying because everyone in this world has experienced mistreatment for sure and most of them just suck it up. 
But somehow the people in charge are afraid of this type of people I feel, if he complain about this, they will change this. instead of telling him to stop making so much noise they are afraid of him and giving in to whatever he says. What is wrong with this world"
58575,How long does it take for companies to get back to you regarding your internship interview? Been to 6 so far and have not heard back from any. Feeling dejected
58570,"Just want to let a graduating senior know that his effort is deeply appreciated for helping his juniors even though he doesn't know me. Hes the guy whose been tutoring most of the physic mods in EE for the past few sems. Judging from how he behave hes probably from poly and I'm amazed at his knowledge and how he can link science to history and everyday lives.

I'm glad I have such a senior and please take care of yourself because you look tired most of the time. Life is not about just school and work. "
58569,The only recruitment talks available for my course are only insurance talks. Why I work so hard to study engineering when i going to be insurance agent next time? 
